ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
66.245514,130.34248,19.754091,56.8484,-9.0,1.0,1.0,100.0,-7.0,7.0,8.0,3.9795961,0.0,90.88775,0.0,2.0,2.0,0.0,-8.0,-9.0,1.0,0.0,67.0,1.0
-9.0,143.6956,4.0,51.30925,26.0,1.0,0.0,92.0,-7.0,-9.0,2.8235214,28.0,4.6096964,28.0,-7.0,1.0,1.0,38.334183,84.011185,11.0,4.0,1.0,100.0,1.0
58.018375,184.62149,15.0,78.86762,8.0,3.0,0.0,67.23485,4.364897,4.1151476,3.0,9.0,0.0,39.0,8.0,0.0,0.0,119.46807,-8.0,2.0,1.0,2.0,100.0,1.0
71.0,204.61433,7.0,61.263924,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.0,1.0,61.365837,2.0,0.0,0.0,118.18152,45.291195,1.0,2.0,0.0,100.0,1.0
65.0,149.21849,5.0,38.96702,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.734156,1.6514227,65.04026,-8.0,1.0,1.0,92.035194,97.85427,5.0,5.0,2.0,100.0,1.0
62.0,130.44438,3.0,30.448269,21.956348,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,7.9890866,40.0,-7.0,1.0,0.0,88.04501,96.08459,7.0,4.6442757,3.0,71.16419,1.0
-9.0,165.6652,5.0,80.0,18.0,0.0,0.0,82.29483,-7.0,-9.0,6.0,20.0,4.0,42.403942,0.0,1.0,1.0,70.33226,46.58257,3.0,4.0,1.0,70.96787,1.0
57.257385,81.49468,6.0,16.687872,14.537443,0.0,0.0,82.718056,1.4657649,4.0,6.0,16.075325,2.0,66.15504,0.0,1.0,1.0,65.85798,84.89315,3.0,7.7039323,0.61987823,100.0,1.0
57.894783,149.2262,6.0,74.0,21.0,10.242243,8.64609,73.1893,5.8022532,6.0,5.0,33.0,2.0,57.74839,0.0,1.0,1.0,60.55453,56.92124,2.0,2.0,0.0,75.0,1.0
56.727367,221.84674,-8.138741,82.0,23.011442,6.6384616,5.679077,79.011185,-7.0,0.3983751,2.0,40.854683,10.43577,24.798763,4.3410263,3.0,3.0,38.572357,-8.0,5.0,2.0,0.0,67.0,1.0
-9.0,159.5541,3.0,6.638786,13.322417,6.4128838,3.377565,-7.258462,22.6524,6.0,2.0,30.0,6.0,36.679558,-7.0,18.38627,18.537445,73.79152,-8.0,4.0,1.0,1.0,100.0,1.0
70.0,130.32573,3.0,-9.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,3.0,24.0,0.0,3.0,3.6669948,28.0,98.49925,3.0,2.0,0.0,50.0,1.0
63.0,175.8818,2.0,-9.0,12.0,2.0,2.0,100.0,-7.0,7.0,8.0,17.0,3.0,35.910164,0.0,1.0,1.0,59.12122,74.11529,6.0,2.0,0.0,88.9391,1.0
69.0,151.52853,2.237441,41.254555,22.009432,4.008992,1.0,82.03127,4.06059,4.0,-9.0,26.0,2.0,28.0,1.0,3.0,2.9081492,6.0,30.125631,4.0,2.0,0.0,56.048946,1.0
62.0,92.405815,5.0,48.128292,3.4991555,1.0,1.0,97.0,-7.0,6.0,7.0578895,6.1747503,2.0,69.75402,0.0,3.0,3.0,45.491272,37.656494,2.0,2.0,0.0,91.13858,1.0
63.0,196.67838,27.7133,86.94119,33.0,0.0,0.0,94.0,34.47126,6.0,6.0,43.106834,0.0,19.386362,0.0,2.0,1.0,84.33171,28.849665,17.228798,3.0,3.0,83.0,1.0
