ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
67.26207,209.0558,2.0,66.665985,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,3.0,35.0,0.0,1.0,1.0,61.70531,91.44404,4.0,2.0,0.0,54.036343,1.0
70.0,161.61078,3.0,95.66616,20.0,0.0,0.0,92.97549,42.579365,6.0,6.0,22.0,2.0,20.0,1.0,3.0,3.0,48.39946,-8.0,5.0,1.3316975,2.0,71.0,1.0
70.0,66.9661,2.0,-9.0,10.622798,0.0,0.0,100.0,-7.0,7.0,8.0,14.663185,3.0,38.0,0.0,5.0,5.1900134,22.77721,-8.0,2.0,3.0,0.0,69.11039,1.0
-9.0,196.74875,13.111423,93.0,17.94946,0.0,0.0,77.45468,4.675089,6.0,6.0,16.0,0.0,20.0,19.944914,0.0,0.0,118.50236,6.256419,6.248829,2.0,10.517514,80.0,1.0
66.0,63.526276,4.0,38.542374,29.0,1.0,0.0,100.0,-7.0,7.0,8.0,38.6066,7.3932085,67.20304,0.0,0.0,0.0,68.0507,63.12342,3.0,3.0,3.0,75.0,1.0
65.81835,228.76772,7.0,81.0,27.581373,0.0,0.0,96.0,20.235025,6.0,6.0,26.0,2.0,24.0,0.0,1.0,1.0,47.645763,-8.0,7.0,2.0,8.296896,67.0,1.0
67.593735,174.64331,14.142459,63.13175,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,0.0,58.5467,0.0,2.0,2.0,92.23296,45.026333,4.0,2.0,3.0,96.501335,1.0
74.0,97.9131,8.0,61.188637,4.8618493,0.0,0.0,100.0,-7.0,7.0,8.0,0.45881805,0.0,67.14532,1.0,2.0,2.0,44.430813,49.885746,1.0,1.0,-9.0,95.290764,1.0
65.0,44.364124,2.0,-9.0,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.444374,4.0,54.308628,-7.0,3.0,3.0,77.58222,88.65421,4.0,5.0,3.0,70.758316,1.0
62.0,229.50356,9.0,63.0,29.144474,0.0,0.0,100.0,-7.0,7.0,8.0,30.26802,0.0,35.0,0.0,0.0,0.0,107.035774,100.0,7.5351477,4.0,3.0,78.83804,1.0
60.467987,115.5529,34.75639,61.0,3.730833,9.273525,7.9166784,-9.0,18.520802,6.0,-9.0,17.0,0.0,50.0,-7.0,1.0,1.0,119.9809,7.3346443,1.0,2.0,2.0,100.0,1.0
-9.0,161.123,5.0,71.38392,24.0,0.0,0.0,77.682526,3.0,6.0,6.0,31.576237,4.0,-9.0,-7.0,2.9048822,2.0,82.61446,61.39636,10.068634,2.0,10.456969,58.0,1.0
72.0,-8.0,-9.0,30.03144,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.7497306,2.0,16.0,2.795086,0.0,0.0,15.999933,85.36759,2.0,-7.230046,0.0,46.16076,1.0
-9.0,56.927715,3.0,-9.0,24.0,0.0,0.0,100.0,-7.0,6.0,6.0,24.0,6.0,60.831715,0.0,3.0,2.0,72.78297,73.49381,8.0,7.407138,2.2408361,100.0,1.0
69.721886,273.3959,2.0,58.0,29.0,0.0,0.0,100.0,46.53566,6.0,6.0,26.0,4.0,30.0,1.0,2.0,2.0,47.524906,66.52925,9.0,11.183275,3.0,80.348206,1.0
62.108288,148.30128,3.0,51.480984,17.0,0.0,0.0,91.76102,22.097544,6.0,6.0,17.3573,2.0,25.0,-7.0,4.0,3.6670897,63.52149,93.869514,9.0,2.0,1.0,83.10538,1.0
68.71186,-7.1624427,26.200954,50.649532,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,20.0,-8.0,3.0,3.0,44.25812,-8.0,4.0,1.0,2.0,50.0,1.0
68.0,124.9346,15.0,65.0,9.680824,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,0.0,51.00812,-7.0,1.0,1.0,0.0,-8.0,0.4300762,-8.0,0.0,25.0,1.0
69.43102,52.593628,6.2155848,43.10707,32.50486,0.0,0.0,92.0,10.674426,4.0,6.0,33.0,4.0,74.65044,0.0,4.0,4.0,8.0,50.138927,4.0,4.0,1.0,79.97679,1.0
70.96939,106.43542,8.0,23.223223,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,43.0,0.0,0.0,0.0,42.00292,90.555595,3.0,2.0,1.0,60.0,1.0
72.0,129.33847,11.0,30.748127,3.3965533,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,2.0,53.402466,-8.0,2.0,2.0,5.0,-8.0,2.0,1.8215578,0.0,71.0,1.0
70.5392,77.21687,2.0,53.844704,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,5.0,15.0,6.201499,0.0,0.0,35.520123,-8.0,3.0,1.0,0.0,50.0,1.0
57.705086,167.52196,11.0,72.0,17.0,2.0,1.0,68.15726,4.310789,-9.0,5.0,17.756285,1.0,21.149612,1.0,0.0,0.0,83.6776,-8.0,4.0,1.0,4.0,71.0,1.0
55.936855,152.61914,6.0,67.87033,20.0,1.0,0.0,90.15817,57.242985,6.0,5.0,21.0,1.0,31.935114,0.0,3.0,3.0,96.02959,62.86808,9.0,2.0,3.9328053,100.0,1.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0
59.362312,234.90765,1.0,101.13198,17.0,2.0,2.0,84.77767,30.914131,4.0,2.0,19.0,5.0,43.0,7.449698,0.0,0.0,38.45982,99.52459,5.0,2.0,2.0,75.0,1.0
65.0,-9.0,2.0,-9.0,6.0150075,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,1.0,14.1722,-7.0,0.0,0.0,40.370865,-8.0,2.0,1.0,0.0,50.0,1.0
-9.0,101.12876,4.0,45.23813,23.0,0.0,0.0,81.88592,5.024332,4.0,6.0,29.0,2.0,43.81707,0.0,0.0,0.0,75.03455,89.278755,6.9505987,4.530248,4.8433256,82.50075,1.0
59.613754,164.9902,19.82511,72.0,25.0,0.31129515,0.0,88.032715,18.407516,4.0,6.0,30.951223,0.0,38.0,8.0,0.0,0.0,103.64092,74.51351,4.0,2.0,4.0,88.15052,1.0
-9.0,134.04121,9.0,56.274837,28.0,2.0,0.0,55.571156,1.0,0.0,3.0,30.0,6.379854,46.0,0.0,2.0,2.0,1.0,49.03674,3.0,2.0,0.0,80.0,1.0
60.601612,124.69103,5.0,40.228485,3.1536312,8.710354,0.0,-9.0,12.693992,4.0,2.0,5.217508,2.0,17.057621,0.0,4.6195717,4.0,70.402054,-8.0,4.0,1.0,0.0,69.26473,1.0
69.0,291.63232,14.250983,91.84788,16.0,0.25949335,0.0,78.16172,6.586341,5.0,4.0,18.0,0.0,17.350574,1.0,2.0,1.1518228,44.042843,-8.0,3.0,1.0,1.0,40.0,1.0
64.0,196.5834,13.0,49.26941,25.0,0.0,0.0,86.07735,36.210453,6.0,6.0,26.82615,0.0,29.0,1.4099256,3.0,3.0,82.729454,-8.0,5.0,3.0,1.0,82.28581,1.0
68.0,72.91798,15.0,54.373623,9.643958,1.0,1.0,88.47603,13.36568,6.0,5.0,9.0,0.0,68.0818,-7.0,2.0,2.0,65.99351,-8.0,2.0,2.0,0.0,82.251076,1.0
54.6561,125.263565,8.0,56.829372,25.0,1.0,0.0,79.95376,12.1319475,6.0,4.0,25.0,2.0,21.0,20.578056,0.0,0.0,83.45771,31.748672,11.051371,3.0,4.292994,81.88029,1.0
47.728954,-6.857196,7.0,-6.7700434,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,2.0,43.898495,0.09400185,2.0,2.0,65.50729,-8.0,5.0,2.0,3.0,85.59694,1.0
71.0,103.23593,18.564749,70.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,1.0,27.0,0.0,1.3961345,1.0,22.957645,-8.0,2.0,1.0,2.0,44.58736,1.0
57.505283,117.80169,25.398073,60.258495,7.891185,2.0,2.0,79.08846,8.51405,4.0,2.7801518,9.0,0.0,59.502426,1.0,3.0,2.0,52.141006,33.503338,2.0,2.0,0.0,80.0,1.0
-9.0,174.43016,4.0,82.387985,28.0,8.245633,1.0,-9.0,-7.0,-4.278509,-9.0,40.671127,1.0,25.0,0.0,4.0,3.0,84.18641,-8.0,11.0,4.0,5.6582665,87.94925,1.0
64.104546,147.45271,5.0,66.95445,18.902729,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,2.0,8.4559555,0.0,1.0,1.0,71.63879,-8.0,8.0,-4.207756,2.0,76.46867,1.0
73.0,134.97154,2.0,35.464153,-9.0,1.0,0.0,87.25314,40.8442,6.0,5.0,4.8915176,2.0,9.317234,3.0,1.0,1.0,2.0,-8.0,2.0,-9.0,0.0,53.796318,1.0
66.0,187.5905,5.0,76.1612,32.0,1.0,0.0,92.0,-7.0,3.0,3.885668,35.926643,3.0,28.0,-7.0,1.0,1.0,60.85098,78.56735,7.0,4.2929363,2.0,75.0,1.0
