ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
61.875843,112.37281,5.0,52.315853,38.345196,0.0,0.0,99.47983,24.085331,6.0,6.0,45.185646,2.0,47.0,-7.0,1.0,1.0,51.890213,91.53908,5.0,4.0,1.0,75.0,0.0
62.008892,190.06117,5.0,46.296963,14.0,1.0,0.0,82.66717,6.961271,6.0,6.0,16.932756,4.0,22.0,0.0,0.0,0.0,19.0,71.30261,4.0,2.0,1.0,57.675465,0.0
70.0,311.9926,1.0,92.0,46.764362,0.0,0.0,100.0,-7.0,7.0,8.0,50.413914,2.0,33.0,4.0940766,1.0,1.0,48.8839,72.76232,5.0,2.0,4.5999885,67.472176,0.0
70.0,267.89636,13.38343,90.04496,27.138754,1.0,1.0,95.683426,62.70652,5.0,6.0,32.0,1.0,62.023567,3.277378,0.0,0.0,88.093285,63.55675,3.0,3.0,3.0,78.86588,0.0
81.0,185.7089,4.0,77.0,67.022385,0.0,0.0,100.0,-7.0,7.0,8.0,85.55177,6.0,25.0,-7.0,4.902848,5.0,1.0,91.0,2.0,3.0,0.0,25.0,0.0
69.0,128.72752,15.0,66.035934,20.0,0.0,0.0,100.0,-7.0,6.0,6.0,26.39721,0.0,28.0,4.0,0.0,0.0,3.0,49.613686,1.0,2.0,0.0,33.0,0.0
85.866035,167.67435,18.262838,76.0,11.0,0.0,0.0,83.665565,36.89595,6.0,6.0,12.0,0.0,29.0,0.0,0.0,0.0,8.0,-8.0,2.0,1.0,0.0,57.0,0.0
85.0,265.44928,2.0,103.301,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,1.0,17.450983,-7.0,1.0,1.0,1.0,52.656067,3.0,1.0,0.0,45.061607,0.0
62.100384,105.88219,9.0,68.21317,25.0,2.1367688,0.0,79.4335,8.040968,6.0,4.0,35.0,3.0,40.17697,0.0,2.0,2.0,42.03848,-8.0,6.0,6.372948,1.0,75.0,0.0
75.0,-9.0,2.0,-9.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,2.0,17.0,0.0,1.0,1.0,11.964071,39.99182,3.0,1.0,0.0,52.319767,0.0
90.6609,276.6633,4.0,148.17137,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,1.2027886,42.0,0.0,0.0,0.0,1.0,-8.0,4.0,2.0,0.0,50.0,0.0
