ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
-9.0,45.71224,2.0,-9.0,9.0,4.12002,3.4084601,77.40924,47.71879,6.0,2.186943,16.198973,7.9941807,50.0,-6.797114,3.1762867,3.0,31.014927,96.20898,3.0,2.0,0.0,71.0,1.0
62.0,154.31581,11.0,49.540565,12.027468,1.0,0.0,89.09061,8.483211,4.0,3.0,11.037482,0.0,29.0,0.0,2.0,1.0,65.55359,-8.0,5.0,2.0,1.0,82.30207,1.0
64.0,161.13786,26.706116,58.0,15.0,1.0,2.0,77.08724,18.438189,4.667043,2.0,16.0,0.0,21.563726,0.0,4.0,3.0,115.15242,15.393095,10.227832,2.0,3.0,100.0,1.0
-9.0,59.517128,18.290548,38.967865,-9.0,6.231871,0.0,32.296867,8.183056,4.0,2.0,1.83738,0.0,99.308945,0.0,3.0,3.0,84.35328,-8.0,1.0,3.0,-9.0,100.0,1.0
60.045795,-9.0,13.946116,-9.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,50.0,0.0,1.914851,1.0,78.63944,91.17208,6.73712,3.0,0.0,89.538414,1.0
73.0,103.39923,6.0,57.879475,22.231695,0.0,0.0,100.0,8.3223505,0.0,6.0,22.0,5.0,42.0,0.0,0.0,0.0,28.341818,59.09123,5.1016407,2.0,0.0,70.732666,1.0
1.5907298,152.43736,17.079222,42.726257,16.0,2.0,0.0,77.140236,19.935911,6.0,4.901773,19.0,0.0,68.145096,0.0,5.3075914,4.6367188,2.0,73.83133,1.0,2.0,0.0,64.33627,1.0
59.9266,184.62126,2.0,60.974804,15.0,0.0,0.0,70.026184,21.16276,4.0,6.0,15.579164,4.0,20.0,0.0,4.0,3.0,30.518581,-8.0,5.0,3.0,1.0,79.66979,1.0
58.831604,181.20372,6.0,75.0,9.679194,0.0,0.0,75.488754,4.3173676,6.0,6.0,10.560595,1.0,56.128605,0.0,2.0,2.0,115.346146,77.04479,1.0,3.0,0.0,100.0,1.0
57.052986,253.18242,2.1025236,68.0,25.608667,3.6797204,1.0047861,77.60332,36.314983,6.0,2.0,31.667849,7.239892,20.037807,0.0,2.0,2.0,94.22985,-8.0,11.0,2.0,3.0,87.17719,1.0
61.99358,165.92947,1.0,29.200428,9.358797,2.0,1.0,88.6675,44.15701,6.0,3.0,8.895226,7.2114987,31.0,0.0,9.865795,6.8976507,51.24792,87.050224,4.0,2.0,0.0,70.427826,1.0
66.18153,81.646065,0.6816944,16.700726,34.21254,0.0,0.0,100.0,-7.0,7.0,8.0,41.897408,3.0,62.743053,0.0,0.0,0.0,32.03251,93.0,3.0,4.6787925,3.0,62.470367,1.0
60.894756,30.142273,5.0,40.83097,9.0,0.0,0.0,88.0,27.705818,6.0,6.0,8.0,1.0,56.096706,0.0,4.0,4.0,118.96172,90.53744,2.0,3.0,2.0,100.0,1.0
64.0,120.42308,11.0,80.0,40.89511,0.0,0.0,93.0,7.741681,6.0,6.0,33.75046,1.0,3.953593,21.189552,0.0,0.0,66.59595,-8.0,20.205414,1.0,5.3098664,88.0,1.0
66.0,77.97778,-9.0,54.443924,4.9395523,0.0,0.0,100.0,-7.0,7.0,8.0,3.4080267,3.0,26.524681,-7.0,4.0,5.0,72.492256,-8.0,2.4655435,-8.0,3.0,83.0,1.0
-9.0,163.71883,12.0,53.64989,24.0,2.0,0.0,-9.0,-7.0,-9.0,3.0,35.0,1.0,63.88943,-7.0,0.0,0.0,50.649178,77.676735,3.0,4.0,0.0,53.731956,1.0
72.0,288.33115,8.0,71.678925,14.0,0.0,0.0,93.0,79.77859,6.0,6.0,16.0,1.3906482,31.0,0.0,1.0,1.0,66.719086,77.19692,5.0,3.0,0.0,100.0,1.0
70.0,84.577614,1.0,-6.1998777,7.4310656,0.0,0.0,100.0,-7.0,7.0,8.0,8.130309,3.0,35.0,0.0,5.0,5.3008027,0.0,72.22927,1.0,2.0,0.0,33.0,1.0
71.90847,127.60274,7.0,61.0,32.0,0.0,0.0,96.0,17.36365,4.1291947,6.0,36.79686,2.0,46.83588,0.0,4.0,3.6030803,25.432873,-8.0,4.0,6.0,1.0,73.16687,1.0
-9.0,150.50755,19.879913,86.0,16.0,3.0,0.0,68.915016,4.305225,0.0,3.0,21.0,0.0,47.534557,3.0,2.0,2.0,109.021255,66.616776,6.0,3.0,6.6640615,100.0,1.0
68.0,139.41565,3.0,69.5322,28.0,0.0,0.0,96.0,60.17175,6.0,6.0,23.0,4.6419277,24.412088,7.1212497,0.0,0.0,56.81728,80.0,11.343221,4.0,1.0,71.0,1.0
