ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
92.36341,462.0265,18.730526,264.87305,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.598982,0.0,10.08834,0.0,0.0,0.0,0.116415195,-8.0,5.0,1.0,0.0,34.508865,0.0
75.60169,309.33563,8.9003525,93.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.222837,1.0,40.19486,0.0,0.0,0.0,19.0,60.694298,2.0,2.0,2.0,57.971268,0.0
84.0,171.02074,4.0,75.048935,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,2.0,25.0,0.0,2.0,2.0,3.0,-8.0,7.0,2.0,0.0,63.0,0.0
88.0,454.08527,30.532143,168.7311,17.167717,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,-9.0,-8.0,0.0,0.0,2.0,-8.0,3.0,1.0,0.0,41.583233,0.0
69.83557,86.14017,10.297716,-9.0,6.622076,0.0,0.0,100.0,-7.0,7.0,8.0,13.941324,1.0,29.0,1.0,2.0,2.0,76.893715,-8.0,3.0,2.0,0.0,75.0,0.0
88.64065,278.60577,15.0,192.2097,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,19.886177,-7.0,0.0,0.0,13.559982,-8.0,3.0,1.0,0.0,50.0,0.0
92.95295,310.97134,67.32925,170.1013,5.9166927,0.0,0.0,100.0,-7.0,7.0,8.0,8.0,0.0,-9.0,-8.0,0.0,0.0,0.0,-8.0,1.0,-8.0,0.0,23.034,0.0
85.63296,75.0527,8.0,65.0,13.749422,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,2.0,14.0,0.0,0.0,0.0,1.9473807,-8.0,1.0,1.0,0.0,22.46991,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
87.0,165.14201,5.0,81.0,7.768091,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,87.74288,17.1733,0.0,0.0,0.0,-8.0,-9.0,4.0,0.0,67.77823,0.0
-9.0,103.53927,6.5762186,58.468796,14.0,0.0,0.0,87.758484,-7.0,2.2588723,6.0,19.0,4.0,19.0,0.0,3.0,3.0,52.78545,49.51872,7.0,2.0,0.0,70.098366,0.0
66.0,91.07696,2.0,50.351776,11.0,1.0,0.0,68.03626,1.2926357,3.0,5.0,3.998621,3.0,24.0,0.0,3.0,2.0,11.0,-6.527857,1.0,2.0,0.0,37.58735,0.0
84.14692,152.50987,3.0,100.02168,35.743725,0.0,0.0,100.0,-7.0,7.0,8.0,43.15827,6.0,61.659187,4.5514617,0.0,0.0,25.0,100.0,3.0,3.0,0.0,75.0,0.0
89.0,16.408825,13.841767,88.237724,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,58.626705,-7.0,0.0,0.0,0.0,32.843224,1.0,3.0,0.0,67.0,0.0
