ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
86.0,148.7011,4.0,90.0,19.0,0.0,0.0,95.0,43.74815,6.0,6.0,15.0,2.0,20.0,3.0,2.0,2.0,2.0,69.66422,4.0,2.0,0.0,80.0,0.0
59.21724,405.7946,27.621998,106.040985,20.0,2.0,0.0,76.47999,5.333372,0.8879266,4.5058255,24.0,0.0,25.0,9.304316,0.0,0.0,61.712044,92.337776,9.411021,2.0,3.0,80.0,0.0
85.0,156.27025,32.360287,98.45851,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,38.205685,0.0,0.0,0.0,17.417788,-8.0,2.0,1.0,0.0,100.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
70.0,138.45425,5.901127,37.39852,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,3.0,24.0,0.0,4.152179,5.0,11.0,76.885666,3.0,3.0,1.0,50.0,0.0
70.0,161.91989,6.0,90.4938,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,1.0,47.866314,-7.0,1.0,1.0,71.8085,35.409958,3.0,4.0,3.8647978,83.0,0.0
75.13499,162.07755,2.0,85.10026,23.495558,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,3.0,29.0,7.0,0.0,0.0,28.128626,55.33629,5.0,2.0,1.0,75.0,0.0
77.33541,305.2468,5.0,77.0,26.840767,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,2.5239234,33.0,4.0,2.0,1.840287,15.0,83.46501,2.0,3.0,0.0,31.921152,0.0
75.042076,222.9396,13.098916,109.60719,26.185349,0.0,0.0,100.0,-7.0,7.0,8.0,31.0,1.0,53.535908,13.625289,0.0,0.0,53.940662,91.161255,3.0,4.0,1.0,88.0,0.0
88.0,102.32811,17.412357,107.55203,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,0.0,28.0,1.0,0.0,0.0,11.174522,-8.0,2.0,1.0,0.0,58.0,0.0
78.0,190.7311,4.0,79.344475,24.0,1.0,1.0,100.0,-7.0,6.0,8.0,24.015356,3.0,24.0,0.0,0.0,0.0,8.0,82.81051,5.0,2.0,0.0,50.0,0.0
62.79903,191.64647,5.207203,103.59956,24.0,1.0,0.0,90.747894,5.885524,5.4656863,5.0,28.264647,3.0,22.127026,0.0,0.7007777,0.0,38.14826,80.0,9.0,2.0,2.0,80.0,0.0
80.0,258.72348,7.9300675,117.43786,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,2.0,25.0,16.0,0.0,0.0,22.992683,-8.0,7.0,1.0,2.0,75.0,0.0
71.0,77.45064,4.0,45.779167,16.150457,0.0,0.0,100.0,-7.0,7.0,8.0,4.006474,3.0,20.0,-7.0,1.0,1.0,37.901783,-8.0,8.0,1.0,0.0,77.58618,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
78.0,386.901,8.404339,81.0,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,3.0,28.0,0.0,0.0,0.0,43.127113,97.2279,3.0,3.0,0.0,67.0,0.0
85.0,168.00623,10.0,81.99312,30.191513,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,0.0,21.031311,0.0,0.0,0.0,11.0,67.35017,2.0,1.0,0.0,43.0,0.0
86.0,417.0736,3.0,111.17753,21.55065,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,1.621476,25.0,-7.0,2.0,2.0,6.72982,-8.0,3.0,1.0,0.0,36.351852,0.0
88.0,167.29897,10.0,86.0,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,2.0,46.561127,-8.0,0.0,0.0,1.0,-8.0,1.0,4.0,0.0,44.0,0.0
76.0,378.11597,3.0,110.31116,54.6653,0.0,0.0,98.83942,24.018965,6.0,6.0,45.918877,4.0,29.0,-8.0,0.0,0.0,17.107536,66.96258,5.0,3.0,0.0,55.555317,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
76.0,141.98605,7.0,70.78313,20.0,0.0,0.0,94.0,9.176866,5.3386364,6.0,23.0,1.0,63.88769,0.0,0.0,0.0,0.0,67.249176,0.0,2.0,-8.704683,75.0,0.0
