ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
85.0,173.79178,2.0,70.0,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,2.0,50.0,4.239854,1.0,1.0,0.69063526,46.598858,2.0,3.0,0.0,50.0,0.0
68.0,386.34946,4.0,110.21631,20.0,1.0,1.0,100.0,-7.0,6.0,8.0,18.307234,2.0,50.0,0.0,0.0,0.0,32.0,48.7531,1.0,3.0,2.0,100.0,0.0
79.0,-8.510493,4.0,55.1692,7.4114614,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,1.0,40.0,0.0,4.0,3.7010043,10.592021,100.0,2.0,2.0,0.0,50.0,0.0
70.0,92.79927,27.51805,77.84483,10.0,1.0,1.0,88.14276,38.625854,6.0,2.5940516,4.773867,0.0,27.509874,-7.0,0.0,0.0,32.443996,59.222996,4.0,1.0,0.0,100.0,0.0
78.0,155.2802,2.0,47.337654,12.0,0.0,0.0,82.681725,36.50414,6.0,6.0,15.0,2.0,13.037141,1.0,1.0,1.0,6.0,50.625267,2.0,1.0,0.0,24.177984,0.0
89.0,370.80927,8.0,160.97873,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,1.0,35.0,-7.0,0.0,0.0,11.924522,52.051933,1.0,1.0,0.0,29.365578,0.0
90.0,388.82812,12.0,120.64316,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,0.0,20.031845,2.0,1.0,1.0,1.0,28.926075,1.0,1.0,0.0,9.28259,0.0
64.0,169.89726,4.0,71.0,32.0,1.0,0.0,100.0,-7.0,7.0,8.0,29.618605,3.0,38.0,-7.0,1.0,1.0,71.34206,82.6148,5.0,4.0,2.0568907,88.76207,0.0
80.0,176.39867,2.0,76.27933,44.511826,0.0,0.0,96.0,57.10203,6.0,6.0,41.848976,3.0,18.0,7.0,0.0,0.0,11.0,-8.0,2.2244022,1.0,0.0,33.0,0.0
68.0,224.65067,24.405853,97.0,30.201828,0.0,0.0,93.0,2.9105833,4.0,6.0,37.0,0.0,38.62229,-8.0,0.0,0.0,51.911564,58.217648,9.0,4.0,2.0,80.0,0.0
85.0,220.11409,41.32229,136.83652,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.4841566,0.0,36.67905,2.0,1.0,1.0,2.0,-8.0,1.0,1.0,-8.0,100.0,0.0
78.76096,226.46878,-9.0,93.322754,35.352955,0.0,0.0,100.0,-7.0,7.0,8.0,35.996105,2.0,23.509663,0.0,3.0,3.9965382,13.45366,50.91681,9.0,2.0,0.0,67.0,0.0
82.0,141.45557,5.0,102.62447,14.0,0.0,0.0,96.0,-7.4918895,7.0,6.0,20.0,1.0,22.0,-7.0,0.0,0.0,40.984734,-8.0,1.0,2.0,1.0,25.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
83.0,207.02301,13.0,91.438255,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,21.0,0.0,0.0,0.0,25.174421,18.595606,2.0,2.0,0.0,57.0,0.0
68.0,100.90135,8.0,57.110863,20.0,4.6825867,1.0,85.937195,39.521225,6.0,3.0,22.0,1.0,35.0,4.5840583,0.0,0.0,19.0,-5.3441668,2.0,1.0,0.0,17.92509,0.0
86.0,231.8816,4.0,100.110535,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,2.0,24.0,0.0,1.0,1.0,1.0,-8.0,3.0,-8.0,0.0,33.0,0.0
74.83029,279.21515,0.49073502,75.0,54.73669,0.0,0.0,100.0,46.323162,6.0,6.0,81.47343,3.0,46.65325,0.0,11.161068,9.488435,33.060863,33.500095,6.0,3.0,1.0,60.0,0.0
71.0,302.50888,11.0,82.94657,13.856116,0.0,0.0,75.16091,3.0,4.0,6.0,13.0,1.0,24.868269,0.4688027,0.0,0.0,35.280613,-8.0,3.0,1.0,0.0,64.30795,0.0
82.0,227.34077,30.98933,120.246445,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.181696,0.0,31.0,-7.0,1.0,1.0,33.255283,-8.0,1.0,1.0,0.0,43.0,0.0
