ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
78.0,144.80925,2.2264905,37.524494,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,2.0,55.33496,1.0,2.0,2.0,0.96974576,72.532906,1.0,4.0,0.0,64.0,1.0
65.0,74.72522,6.0,-9.0,9.0,0.0,0.0,95.0,0.14427073,-9.0,6.0,8.407771,2.0,50.0,-6.4300723,1.0,1.0,3.0,63.06455,3.0,4.0,0.0,100.0,1.0
56.16598,194.25195,1.0,61.477566,6.0,1.0,1.0,77.65921,10.991194,6.0,5.925787,9.0,5.0,36.0,2.0,1.0,1.0,70.94647,85.92297,4.0,2.0,2.0,87.20559,1.0
69.0,101.2414,5.0,8.699169,8.0,0.0,0.0,100.0,-7.0,7.0,8.0,3.8577576,1.0,22.0,0.0,1.0,1.0,64.78993,-8.0,2.0,1.0,1.0,50.93629,1.0
65.0,131.74698,5.0,89.26681,6.0,0.0,0.0,88.15674,-4.3984513,4.0,6.0,10.367537,0.0,14.0,1.0,1.0,1.0,74.50989,-8.0,3.0,1.0,1.0,56.0,1.0
65.0,120.53926,4.0,-9.0,-9.0,2.0,0.0,76.07268,67.16449,6.0,5.0,0.8042153,2.0,99.2336,-7.0,1.0,0.0,1.4274707,20.940025,0.25559956,1.0,-9.0,100.0,1.0
68.0,107.750175,2.0,43.79218,-9.0,2.0,1.0,82.71886,54.846077,6.0,2.0,-4.340458,3.0,45.712635,0.0,4.0,4.0,99.872475,84.69797,1.0,3.0,1.0,100.0,1.0
64.94825,169.00833,10.961409,61.0,45.156345,0.0,0.0,100.0,-7.0,7.0,8.0,52.016117,0.0,50.0,-7.0,3.0,3.0,117.227585,71.0,7.0,6.9870214,4.0454082,86.0,1.0
62.0,119.15287,5.0,61.25794,20.0,1.0,1.0,85.80166,22.728336,6.0,5.0,20.0,2.0,20.361805,3.0,0.0,0.0,82.97353,-8.0,5.0,1.0,4.0170956,67.0,1.0
71.0,139.60764,24.393763,45.876198,-7.9722667,0.0,0.0,100.0,-7.0,7.0,8.0,3.9952245,0.0,88.051315,0.0,0.0,0.0,0.0,-8.0,1.0,1.0,-8.0,86.0,1.0
63.99409,125.68146,4.0,37.60071,14.98358,0.0,0.0,86.569954,37.333706,6.0,6.0,23.0,5.0,42.0,0.0,2.0,2.0,41.26359,71.0,2.0,4.0,0.0,80.0,1.0
59.016376,114.23559,3.0,-9.0,13.31777,3.5986333,3.9181724,95.0,77.33142,6.0,6.0,14.0,10.282843,36.0,0.0,2.0,2.0,76.33298,100.0,5.0,4.0,0.0,75.0,1.0
-9.0,222.28784,5.0,53.03296,9.749651,0.0,0.0,74.9235,2.0,0.8704089,6.0,19.091587,2.0,78.25993,1.0,3.0,3.0,35.409344,99.80948,3.0,3.0,1.0,100.0,1.0
63.0,160.69414,9.0,61.066586,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,0.0,43.0,-7.0,1.0,1.0,119.77679,83.337944,4.0,2.0,4.0,100.0,1.0
66.0,122.21622,4.0,0.6867193,10.0,0.0,0.0,88.0,36.442265,6.0,6.0,13.0,3.0,46.56136,0.0,0.0,0.0,91.3698,92.625565,1.0,3.0,0.0,60.0,1.0
66.593735,314.2322,46.225433,103.81392,10.98163,1.0,0.0,59.279804,5.0008554,6.0,6.0,11.0,0.0,47.472343,-7.0,0.0,0.0,21.0,-8.0,1.9348366,2.0,0.0,67.0,1.0
-9.0,118.56938,3.0,-9.0,-9.0,0.0,0.0,82.37137,32.377758,6.0,6.0,7.1573844,2.0,100.0,-8.0,1.0,1.0,-9.0,-8.0,-9.0,1.0,-9.0,87.4662,1.0
