ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
71.0,162.38237,3.0,48.09556,22.786983,1.0,0.0,87.861725,45.054176,6.0,5.0,28.0,6.0,39.0,0.0,3.0,3.0,1.0,25.541048,2.0,2.0,0.0,56.0,0.0
78.0,171.07315,22.437449,80.739235,15.58822,0.0,0.0,85.21513,39.098278,6.0,6.0,16.670042,0.0,27.0,-8.0,0.0,0.0,11.0,48.363842,4.0,2.0,0.0,75.0,0.0
66.15913,239.42825,2.0,52.19919,23.0,2.584611,1.0,95.60812,21.011948,4.0,2.0,31.0,6.0,17.0,4.0,1.8450541,1.0,38.73871,93.0,9.0,3.0,0.0,71.0,0.0
67.31393,130.17604,10.383569,63.393547,8.800273,3.0,3.221217,100.0,-7.0,3.0,8.0,9.0,0.0,95.22929,0.0,3.0,3.0,0.0,-8.0,1.0,2.0,0.0,100.0,0.0
85.0,165.60164,9.0,115.20288,15.689944,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,1.0,60.669323,0.0,0.0,0.0,0.0,95.9587,0.11576012,2.0,0.0,67.0,0.0
78.31569,96.22878,2.0,56.214573,21.898525,0.0,0.0,100.0,-7.0,7.0,8.0,21.56459,3.0,38.0,3.0,0.0,0.0,32.0,67.43483,4.0,2.0,0.22695166,63.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
92.30989,230.50601,51.31745,148.92123,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.837814,0.0,24.98567,-8.0,0.0,0.0,1.0,-8.0,2.2845454,1.0,0.0,58.47377,0.0
78.0,320.56152,4.0,89.08736,29.0,0.0,0.0,97.0,63.282574,6.0,6.0,30.547342,3.0,33.0,-7.0,2.3700273,2.0,31.80951,94.11252,5.9905014,2.0,0.0,75.0,0.0
86.0,367.59253,6.5765576,116.17253,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.973368,2.0,8.122463,1.0,1.0,1.0,9.0,-8.0,2.0,1.0,0.0,49.11442,0.0
83.302925,166.66006,7.0,89.99965,30.0,0.0,0.0,100.0,-7.0,7.0,8.0,41.93566,1.0,36.0,-7.0,0.0,0.0,4.777922,-8.0,4.0,1.0,0.0,53.615356,0.0
74.0,397.97144,4.0,180.184,25.0,0.0,0.0,90.0,2.3515487,3.7714632,6.0,27.625969,1.0,45.503143,0.0,0.0,0.0,1.0,91.252106,6.0,1.0,0.0,60.572735,0.0
85.0,181.33911,7.0,76.048004,16.0,0.0,0.0,94.0,27.67694,6.0,6.0,19.0,0.1270909,37.152645,-8.0,2.0,1.0,4.0,100.0,2.0,4.0,0.0,57.0,0.0
72.5211,150.11455,1.0,77.0,39.44102,0.0,0.0,100.0,32.307644,6.0,6.0,43.80386,4.0,41.639374,0.0,2.0,2.0,30.626558,-8.0,4.0,1.0,2.0,64.0,0.0
67.83769,344.32104,3.0,116.501724,43.071114,0.0,0.0,94.0,20.848066,6.0,6.0,28.775381,5.0,37.0,16.0,0.0,0.0,37.01975,-8.0,4.0,4.0,0.0,51.139038,0.0
80.64708,414.64435,4.0,117.36462,18.0,1.0,1.0,94.83726,21.832787,6.0,2.0,20.0,1.0,18.716297,-7.0,0.0,0.0,1.0,-8.0,2.0,1.0,0.0,27.851328,0.0
90.0,268.60352,11.0,126.64333,39.0,0.0,0.0,100.0,-7.0,7.0,8.0,36.91771,0.0,21.0,-7.093763,0.0,0.0,8.323954,-8.0,3.0,1.0,0.0,47.569847,0.0
