ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
92.39915,227.93073,4.2926397,103.83937,50.096786,0.0,0.0,100.0,-7.0,7.0,8.0,10.762636,3.0,29.0,-7.0,0.0,0.0,1.0,97.42973,3.0,2.0,0.0,40.0,0.0
64.45627,133.05038,6.0,60.44891,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,3.0,23.309587,4.0535665,1.0,1.0,80.395905,-8.0,9.0,1.0,4.0,88.13024,0.0
74.0,140.08733,2.0,61.387478,23.53124,0.0,0.0,92.0,-7.0,3.3367028,6.0,9.0,10.471921,20.254189,-7.0,0.0,0.0,5.5924363,94.79715,3.0,3.0,0.0,43.62564,0.0
83.0,152.40625,5.0,55.11654,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,3.0,16.0,0.5988074,0.0,0.0,11.003665,-8.0,2.986548,2.0,0.0,50.0,0.0
71.0,181.91997,2.0,72.0,36.76707,0.0,0.0,97.32319,17.2095,6.0,6.0,43.07669,4.82103,33.0,0.0,3.0,3.0,47.819767,62.95046,2.0,3.0,2.0,73.21833,0.0
79.0,167.31317,3.0,61.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,2.0,33.0,0.0,1.0,1.0,27.061853,-8.0,3.0,-8.821371,0.0,56.0,0.0
70.0,75.10381,13.73259,16.775858,10.180662,0.0,0.0,79.71813,13.325823,6.0,6.0,10.38115,0.0,14.215689,-7.7645617,0.0,0.0,22.845898,39.393692,3.0,1.0,0.0,63.138527,0.0
84.0,263.69507,2.0,93.91637,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,37.0,2.0,18.038715,2.0,1.0,1.0,5.0,62.971127,5.0,1.0,0.0,45.544243,0.0
62.180496,470.3746,23.804796,120.58664,11.369938,3.3851275,3.4445992,71.894424,8.3127775,1.9858949,6.0,20.0,0.0,33.341824,-8.0,1.0,1.0,34.528507,-8.0,2.0,1.0,0.0,88.17919,0.0
63.0,189.86627,5.0,59.65391,16.0,3.907615,3.8549788,100.0,-7.0,6.0,8.0,20.0,3.0,27.19052,0.0,3.0,2.0,1.0,79.610916,5.0,2.0,0.0,91.79558,0.0
74.0,197.00073,2.0,80.9368,50.08216,0.0,0.0,96.95245,22.43513,6.0,6.0,46.83642,2.0,42.0,1.0,2.0,1.0,10.661612,32.869465,6.0,6.0071588,0.0,58.0,0.0
73.0,168.83054,-9.0,68.0,39.755127,0.0,0.0,100.0,-7.0,7.0,8.0,37.0,2.0,39.59048,-7.0,1.0,1.0,36.0,88.0,7.0550857,5.0,0.0,77.11317,0.0
68.0,135.90196,10.0,86.416885,13.0,0.0,0.0,91.0,3.2985682,3.0,6.0,7.0,1.0,49.056488,0.0,2.0,2.0,7.603288,-8.0,2.0,1.0,0.0,73.0,0.0
87.0,179.81828,24.588278,95.747375,9.0,0.0,0.0,92.0,42.321606,6.0,6.0,6.8398113,0.0,36.0,-9.0,0.0,0.0,4.596343,-8.0,1.0,-8.0,0.0,30.2378,0.0
75.0,254.53825,3.0,72.0,19.0,1.0,2.0,94.0,45.293377,6.0,2.0,18.0,1.0,23.0,0.0,3.0,3.3495896,35.534023,-8.0,2.0,2.0,0.0,50.0,0.0
83.0,225.67285,4.0,85.249794,15.0,0.0,0.0,96.0,-7.0,6.0,6.0,17.0,1.0,33.0,1.0,1.0,1.0,1.0,85.41679,2.0,1.0,0.0,50.0,0.0
76.0,125.60725,27.171412,60.143208,12.923321,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,20.20335,-7.8328238,1.0,0.0,46.726597,-8.0,2.0,1.0,0.0,67.0,0.0
86.0,321.80243,18.526775,110.209915,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,0.0,22.0,0.0,0.0,0.0,19.0,95.684906,4.0,2.0,0.0,58.095417,0.0
76.0,220.39763,2.0,80.88381,21.04825,1.0,1.0,100.0,-7.0,6.0,7.0,25.0,3.0,35.0,0.0,2.0,2.0,1.0,14.525861,1.0,5.0,0.0,43.0,0.0
88.19629,342.71594,5.0,179.40234,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,1.0,35.0,-7.0,0.0,0.0,10.0,91.648705,4.0,2.0,0.0,50.0,0.0
75.89601,70.47713,3.0,34.192425,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,2.0,13.609535,0.0,1.0,1.0,16.69675,61.35785,1.0,2.0,0.0,67.39575,0.0
82.0,122.896774,1.0,62.49772,31.971567,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,2.0,27.738443,0.0,1.0,1.0,2.0,70.82118,4.0,3.0,0.0,44.0,0.0
76.0,417.60522,12.0,124.776985,42.071194,0.0,0.0,100.0,-7.0,7.0,8.0,57.24324,0.0,21.0,1.0,4.8846045,4.6606355,36.813217,71.0,2.0,1.7996765,0.0,36.096073,0.0
70.0,93.93865,2.0,58.0,18.0,0.0,0.0,96.0,0.69178015,4.0,6.0,19.0,4.0,14.0,0.0,0.0,0.0,0.0,67.81654,1.0,2.0,0.0,18.366392,0.0
