ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
65.62772,199.08696,15.0,118.057816,29.0,1.0,1.0,92.0,21.51837,6.0,3.0,30.0,1.0,53.255737,0.0,2.0,2.0,59.846596,-8.0,4.0,2.0,0.0,83.0,0.0
92.14061,211.14952,14.311657,175.0403,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,-9.0,6.0,0.0,0.0,10.089265,-8.0,2.0,1.0,0.0,50.0,0.0
88.0,399.66257,18.985014,146.68256,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,0.0,24.0,22.031507,0.0,0.0,8.0,-8.0,2.0,1.0,0.0,42.317165,0.0
86.89094,405.817,5.0,103.4422,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,1.8024987,32.0,2.0,1.0,1.0,7.897043,-8.0,5.0,2.0,0.0,83.0,0.0
73.0,165.82333,7.0,58.380318,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,3.0,24.043154,-7.0,2.1402802,3.0,36.364582,80.0,9.590527,2.0,1.0,70.46042,0.0
81.0,171.01591,2.0,81.681786,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,1.0,15.777809,2.0,3.0,3.0,15.0,-8.0,4.0,1.0,0.0,57.14335,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
89.0,418.33673,15.0,197.88316,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,0.0,-7.0,0.0,0.0,3.0,-8.0,3.0,1.0,0.0,43.618492,0.0
79.0,716.3904,1.6611836,146.39098,43.414986,0.0,0.0,100.0,-7.0,7.0,8.0,52.400528,3.0,17.979479,1.0,2.0,2.0,1.0,87.054985,3.0,3.0,0.0,31.263926,0.0
83.0,367.33676,6.0,131.64853,35.34131,0.0,0.0,100.0,-7.0,7.0,8.0,46.140076,2.0,74.70986,5.0,1.0,1.0,1.0,77.520004,3.0,7.4552965,0.0,71.0,0.0
64.30156,208.55968,10.546268,115.00327,27.0,1.3383965,1.0,100.0,-7.0,7.0,8.0,26.0,0.0,53.9709,0.0,4.0,4.0,89.41716,67.37659,5.385188,3.0,3.0,100.0,0.0
85.0,413.42346,5.034883,135.9542,35.959396,0.0,0.0,100.0,-7.0,7.0,8.0,28.0,1.0,21.0,0.0,2.0,1.0,10.0,87.4676,4.0,3.0,0.0,50.0,0.0
76.0,227.47615,8.0,74.907646,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,38.863777,2.0,33.0,0.0,1.0,1.0,19.0,71.0,4.0,2.0,1.0,44.0,0.0
70.0,301.9636,6.0,93.0,74.97016,0.0,0.0,100.0,-7.0,7.0,8.0,63.683933,2.0,14.0,0.0,6.5267615,6.216402,50.440563,-8.0,7.0,2.0,2.8027408,50.0,0.0
79.0,79.54323,7.0,84.0,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.0,3.0,8.951095,14.677792,0.0,0.0,41.878033,-8.0,5.0,-8.310194,0.0,77.23926,0.0
78.0,296.7578,2.0,105.23399,23.0,0.0,0.0,89.0,46.494293,6.0,6.0,16.714254,1.0,19.252178,1.0,3.0,3.0,2.0,-8.0,4.0,1.0,0.0,43.152504,0.0
65.81021,70.39056,1.0,42.870564,32.621067,0.0,0.0,89.35507,3.0,6.0,6.0,37.944206,4.0,-9.0,1.0,3.0,3.0,11.0,-8.0,5.0,-8.0,0.0,38.0,0.0
87.05128,247.19269,8.0,110.89174,23.0,0.0,0.0,100.0,-7.0,5.0,6.0,28.0,2.0,46.288246,21.811434,0.0,0.0,4.3959503,93.73259,2.0,3.0,0.0,67.0,0.0
69.0,320.87003,2.0,71.0,4.54455,1.0,0.0,80.85689,13.896641,6.0,4.0,8.845816,1.0,20.0,-7.0,0.0,0.0,46.370373,-8.0,3.0,-0.6441121,1.0,57.0,0.0
77.0,187.8558,25.212608,132.1759,24.0,1.0,0.0,92.0,28.628168,6.0,5.0,15.0,0.0,24.0,0.0,1.0,1.0,20.322283,-8.0,5.0,2.0,0.0,60.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
79.0,271.95822,8.0,154.52806,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,1.0,20.0,0.0,4.1008334,5.0173154,27.692024,-8.0,3.0,1.0,1.0,50.0,0.0
86.0,197.86179,2.0,76.0,30.0,0.0,0.0,100.0,24.146162,4.0,6.0,36.367264,1.9948367,23.0,0.0,4.0,5.0,6.6978364,-8.0,2.0,-8.0,0.0,42.56578,0.0
83.0,218.37073,6.0,72.36932,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,46.561928,3.0,33.0,1.0,4.286961,4.0,10.292704,64.20514,3.0,4.0,0.0,52.080704,0.0
84.0,221.5203,15.0,107.81321,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,50.292736,3.0,0.0,0.0,6.4947467,75.50907,2.0,2.0,0.0,64.999664,0.0
68.70516,178.45282,4.1360464,60.789062,28.087957,0.0,0.0,90.4716,36.71895,6.0,4.401388,34.0,2.0,27.0,0.0,3.0,2.218012,30.973907,80.32944,9.663707,4.0,0.0,100.0,0.0
79.0,380.52576,15.668917,136.99773,17.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,50.0,1.0,1.0,1.0,71.82496,-8.0,4.0,1.0,1.0,100.0,0.0
73.0,304.0347,5.0,90.0,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,37.68342,2.0,49.516605,0.0,1.0,1.0,13.3387985,59.057907,8.0,4.0,2.0,71.0,0.0
72.0,305.26868,6.2202296,135.67635,39.34832,0.0,0.0,87.0546,6.9725413,4.0,6.0,43.29632,2.0,45.0,4.0,1.0,0.0,43.54485,28.60749,6.0,6.0,0.0,67.0,0.0
69.0,173.7458,3.0,79.0,49.145794,0.0,0.0,96.475395,18.39349,6.0,6.0,42.20864,8.070381,19.0,0.0,0.0,0.0,8.934728,93.0,7.0,3.0,1.0,35.761837,0.0
79.0,264.63058,27.48383,109.521286,6.077609,0.0,0.0,78.876755,17.608942,6.0,6.0,9.0,0.0,28.069546,-9.0,0.0,0.0,58.685944,-8.0,2.0,2.0,0.0,67.0,0.0
68.0,390.405,2.2466085,109.7846,13.0,0.0,0.0,86.7288,70.32349,6.0,6.0,13.687423,2.0,30.596716,1.0,2.0,2.0,54.807945,10.331292,4.0,2.0,1.0,88.0,0.0
70.0,327.26346,1.0,88.51905,67.26708,0.0,0.0,100.0,32.380173,6.0,6.0,79.515816,4.0,26.81992,0.0,2.0,2.0,22.67746,40.682144,13.782664,4.3513403,3.0,69.73839,0.0
74.0,241.4296,3.0,79.0,7.8253446,0.0,0.0,100.0,-7.0,7.0,8.0,8.544003,2.0,40.0,-7.0,1.0,1.0,70.05376,-8.0,2.0,1.0,1.0,91.23766,0.0
89.47585,150.6845,3.0,100.0848,10.742003,0.0,0.0,100.0,-7.0,7.0,8.0,4.4753237,1.0,24.0,19.078688,0.0,0.0,1.0,-8.0,3.0,1.0,0.0,73.0,0.0
80.0,189.07503,2.0,70.0,41.266766,0.0,0.0,100.0,-7.0,7.0,8.0,33.0,1.0,28.0,4.0,2.0,1.8857391,8.219286,56.47739,1.0,2.0,0.0,25.0,0.0
89.0,228.36191,62.97254,100.11155,-3.2137268,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,24.668354,0.0,0.0,0.0,3.0,-8.0,3.0,1.0,0.0,67.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
75.0,188.56042,8.0,97.77186,15.0,0.0,0.0,94.0,-9.0,6.0,6.0,19.811794,0.0,59.316853,16.0,0.0,0.0,59.939247,98.988716,3.0,3.0,2.0,100.0,0.0
78.0,228.39713,4.0,95.21371,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.477419,3.0,25.0,1.0,1.0,1.0,26.867933,-8.0,3.0,1.0,2.0,40.73473,0.0
86.0,179.24583,8.0,69.74208,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.9577856,1.0,41.055984,1.0,2.0,2.0,8.770553,40.867,1.0,1.0,0.0,84.76736,0.0
82.0,386.14587,13.48702,83.115105,26.0,0.0,0.0,100.0,-1.6627152,6.0,7.407739,20.26688,1.0,18.0,8.0,0.0,0.0,11.0,51.03275,5.0,2.0,1.0,57.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
89.0,196.83185,10.243465,74.08927,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,1.0,0.91366625,0.0,0.0,0.0,3.690333,-8.0,3.0,-8.0,0.0,20.650032,0.0
64.0,32.884014,8.0,-9.0,16.979624,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,2.0,40.0,0.0,1.0,1.0,85.46736,89.0434,6.522579,3.0,9.376421,83.0,0.0
86.51493,127.135796,9.0,82.02088,33.49642,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,2.0,15.0,8.921867,0.0,0.0,1.0,11.755825,1.0,1.0,0.0,15.5970545,0.0
85.0,264.06442,38.719246,152.61868,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.819706,0.0,25.0,0.41500026,2.0,2.0,0.0,-8.0,5.0,2.0,0.0,64.0,0.0
75.0,77.07796,3.0,44.04917,14.0,0.0,0.0,92.0,48.828617,6.0,6.0,15.0,2.0,52.32511,-6.139416,1.0,1.0,47.42602,100.0,3.0,2.0,0.0,100.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
75.33936,181.69661,3.0,121.72873,28.0,1.0,0.0,94.0,36.92527,6.0,4.0,30.403679,6.0,22.0,1.0,5.0,5.0,40.916786,41.44256,6.1919885,2.0,0.0,64.0,0.0
80.0,121.28143,1.0,57.706886,16.403439,0.0,0.0,90.0,76.65551,6.0,6.0,20.49476,3.0,20.0,0.0,1.0,1.0,8.0,36.709538,5.0,1.0,0.0,60.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
80.0,233.77765,10.0,72.0,19.582073,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,1.0,24.0,12.0,0.0,0.0,53.311386,88.83783,1.0,3.0,0.0,50.0,0.0
76.0,112.51582,5.0,63.871017,32.95716,1.0,0.0,92.86894,27.82387,6.0,5.0,38.0,9.757727,29.014355,-7.0,1.0,1.0,8.0,99.519104,6.0,2.0,0.0,62.250713,0.0
74.0,396.90707,9.0,97.0,18.370676,0.0,0.0,100.0,-7.0,7.0,8.0,18.795763,1.0,23.296463,7.9401236,0.0,0.0,59.699615,62.2592,5.0,2.0,3.0,85.888504,0.0
92.974236,194.10034,45.68479,130.71214,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,-2.916432,-8.0,0.0,0.0,3.0,-8.0,3.0,-8.0,0.0,35.735706,0.0
85.76389,98.03288,42.789036,111.632866,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,0.0,53.25464,15.654132,2.0,1.0,14.927247,-8.0,1.0,2.0,0.0,45.634277,0.0
73.0,143.10397,3.0,58.0,41.37038,2.0,0.0,100.0,24.950455,4.8744664,6.0,88.5699,4.0,40.140957,2.0,8.307625,7.9578815,0.0,75.05808,0.0,3.0,0.0,55.572357,0.0
71.0,213.03561,35.874615,119.477715,16.212095,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,34.346287,-7.0,1.0,0.0,75.70773,-8.0,4.0,1.0,2.0643127,80.0,0.0
73.73202,103.446915,9.0,102.66139,14.0,0.0,0.0,93.0,31.72538,6.0,6.0,9.0,0.0,47.0,0.0,0.0,0.0,47.332996,82.377014,2.0,3.0,1.0,91.38786,0.0
90.0,199.57306,10.0,81.37118,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,1.0,15.062586,-8.0,0.0,0.0,0.0,70.76489,0.53630936,2.0,0.0,29.329035,0.0
70.0,175.40535,19.7778,107.324005,34.0,3.0,2.832247,100.0,-7.0,7.0,8.0,33.0,0.0,50.0,-7.0,2.0,2.0,0.0,-8.0,1.0,3.0,0.0,40.0,0.0
73.0,245.4688,7.0,100.0,26.827961,0.0,0.0,91.72163,33.74761,6.0,5.0,26.0,2.0,21.476332,1.0,0.0,0.0,23.517124,-8.0,3.0,1.0,2.0,40.3466,0.0
91.37683,287.20215,35.596447,114.69101,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,7.3307047,-7.0,0.0,0.0,1.0,-8.0,4.0,1.0,0.0,85.73498,0.0
-9.0,481.54706,2.0,157.54688,14.0,4.2096076,2.0,61.633366,3.0,6.0,2.0,21.0,1.0,49.84402,0.0,2.0,1.0,20.790659,61.877,2.0,2.0,-8.009277,51.61605,0.0
-9.0,-9.0,-9.0,-1.1614286,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
87.64114,173.70004,6.2732635,79.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,1.0,17.0,0.0,0.0,0.0,6.0,-8.0,2.0,1.0,0.0,40.0,0.0
71.04964,192.02492,3.0,77.0,27.0,2.0,1.0,85.49427,55.74501,6.0,3.0,31.0,3.0,45.63864,1.0,9.367233,6.5461135,64.12435,78.379265,3.0,5.0,1.0243208,67.0,0.0
68.0,314.7981,6.8410335,86.499214,18.348331,1.0,0.0,84.87056,13.0035515,4.0,5.0,21.531488,1.0,24.681702,0.0,4.0,4.0,18.749308,80.0,3.0,2.0,0.0,50.0,0.0
79.0,177.22699,3.0,70.62616,39.29879,0.0,0.0,100.0,-7.0,7.0,8.0,37.796726,4.17058,30.0,0.3688197,1.0,1.0,30.373594,97.59631,3.0,4.0,0.0,45.756565,0.0
78.0,185.62247,6.0,63.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.661792,1.0,40.0,0.0,0.0,0.0,29.609785,-8.0,3.0,3.0,0.0,83.0,0.0
66.0,98.29762,7.0,49.502914,39.672195,0.0,0.0,95.0,-7.0,-9.0,6.0,47.566784,2.0,38.0,1.0,0.0,0.0,6.9152527,72.99934,5.0,3.0,0.0,75.0,0.0
67.0,280.8889,14.0,70.8729,38.5671,3.559326,2.0,88.0,23.704914,6.0,2.0,49.483288,1.0,61.390392,0.0,1.0,1.0,57.3406,80.0,7.0,13.280796,3.0,67.38145,0.0
70.0,121.41861,17.0,67.0,17.0,2.0,1.0,84.16288,8.681574,6.0,5.0,17.637985,0.0,49.626366,1.0,4.0,4.0,2.0,-8.0,2.0,1.0,0.0,43.609768,0.0
71.0,100.79294,3.0,53.8948,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,4.0,50.0,0.0,3.0,3.0,79.3017,72.774734,4.0,2.0,0.0,80.0,0.0
80.0,150.33974,20.0,75.0,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,29.0,20.408339,0.0,0.0,25.147781,-8.0,3.0,1.0,1.0,67.0,0.0
75.0,45.746223,12.0,27.81012,-9.0,0.0,0.0,100.0,-7.0,6.0,8.0,-9.0,1.0,36.0,-8.0,0.0,0.0,12.648841,-8.0,3.0,1.0,1.0,83.0,0.0
75.17979,181.16254,6.0,58.0,39.25766,0.0,0.0,100.0,-7.0,7.0,8.0,49.326687,3.0,41.434036,0.0,1.0,1.0,56.555115,61.430897,3.0,7.5276365,0.0,63.0,0.0
75.0,218.21437,2.0,86.993164,29.0,3.0,2.9095607,96.0,4.0,4.0,5.0,15.0,6.0,38.0,0.0,1.0,1.0,12.0,69.33038,3.0,3.0,0.0,29.089222,0.0
82.0,337.86713,5.0,83.93793,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.0,2.0,33.0,0.0,0.0,0.0,16.137936,84.02031,2.0,2.0,1.0,52.18541,0.0
