ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
76.0,309.7317,-9.0,59.375687,34.961926,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,10.684792,0.0,0.0,2.0,1.0,9.0,21.327053,3.0,1.0,1.0,15.763057,0.0
68.0,194.55182,4.0,64.4475,23.0,2.0,2.0,100.0,-7.0,7.0,8.0,22.0,3.0,38.03401,0.0,4.2486606,4.581524,40.932552,72.965675,5.0,4.0,1.0,67.57261,0.0
82.0,341.61343,2.0,97.0,35.789616,0.0,0.0,100.0,-7.0,7.0,8.0,38.252525,3.4943876,58.68318,0.0,3.0,3.0,1.0,61.808754,1.6425086,9.759025,0.0,64.0,0.0
77.0,126.64361,3.2091904,53.163033,29.60656,0.0,0.0,100.0,-7.0,7.0,8.0,32.622055,1.0,57.370224,2.0,0.0,0.0,27.71859,69.334984,6.0,10.643139,0.0,77.23719,0.0
77.0,308.69077,2.0,89.037415,53.817833,0.0,0.0,100.0,15.759686,6.0,6.0,61.923477,3.0,18.333841,0.0,1.0,1.0,8.0,72.16618,13.896797,2.1892195,1.0,50.0,0.0
73.31372,92.487366,7.0,49.654266,15.0,0.0,0.0,96.61944,55.38823,6.0,6.0,15.0,1.8589028,44.12062,0.0,0.0,0.0,52.129543,83.84079,2.0,6.4528737,0.0,87.08892,0.0
60.567364,190.5794,8.0,66.8995,39.88815,0.0,0.0,87.70014,30.213488,6.0,6.0,41.618156,2.0,41.0,0.0,1.0,1.9316701,34.91047,57.61433,9.69181,2.0,0.0,77.45799,0.0
82.0,206.45741,1.5040109,90.33993,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,2.0,57.88112,1.0,3.0,2.0,22.978565,82.0,3.0,3.0,2.0,75.0,0.0
89.0,70.05671,4.0,104.49644,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.76748,3.0,39.0,1.0,1.0,1.0,3.0,83.203445,2.0,1.0,0.0,43.0,0.0
72.472946,56.543045,1.0,40.486023,5.347062,3.0,2.0,88.0,52.77577,6.0,-9.0,9.0,3.0,53.128994,0.0,2.0,2.0,1.0,-8.0,1.0,2.0,0.0,50.0,0.0
70.0,135.18474,4.0,61.0,22.229343,0.0,0.0,92.0,15.176898,6.0,6.0,26.0,1.0,15.0,0.0,1.0,1.0,30.960182,82.0,6.0,2.0,3.0,83.0,0.0
85.0,308.92905,4.0,122.86584,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.425295,2.0,69.110016,-7.70296,1.0,1.0,33.934593,77.645195,3.0,2.0,0.0,100.0,0.0
79.0,-9.0,8.0,96.99739,7.7498507,1.0,1.0,100.0,-7.0,7.0,8.0,-3.9157064,1.0,11.936481,0.0,1.0,1.0,32.747723,-8.0,3.0,-8.0,0.0,67.0,0.0
73.0,199.59862,11.0,98.620384,-9.0,1.0,0.0,82.69953,19.22143,6.0,5.0,6.015417,0.0,50.0,11.303015,0.0,0.0,1.0,-8.0,1.0,1.0,0.0,54.68181,0.0
77.0,199.16045,20.0,168.95235,15.0,0.0,0.0,84.41101,33.027996,6.0,6.0,20.131813,0.0,11.463595,10.736067,0.0,0.0,25.955608,-8.0,5.0,1.0,0.0,71.36291,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
73.0,461.04953,9.0,105.09974,20.45115,0.0,0.0,100.0,-7.0,1.3336494,8.0,30.0,1.0,42.0,-7.0,0.0,0.0,6.0,82.59654,5.0,3.0,0.0,80.0,0.0
70.0,-9.0,1.0,31.392794,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.816553,4.0,38.0,3.0,2.0,2.0,32.487198,71.0,5.0,2.0,1.0,75.0,0.0
75.0,190.94507,5.0,108.24052,44.086113,0.0,0.0,100.0,-7.0,6.0,6.0,68.696205,2.0,24.0,0.0,0.0,0.0,13.9276905,31.589748,6.0,2.0,0.0,43.35679,0.0
69.0,220.83035,6.0,92.0,12.0,4.2966495,1.0,61.482754,10.555057,6.0,2.0,22.257505,2.0,29.0,-8.0,2.0,2.0,21.0,70.78343,4.208018,2.0,0.0,78.0,0.0
85.0,326.61658,3.0,84.85231,26.0,0.0,0.0,94.29955,69.67961,6.0,6.0,32.0,1.0,35.775234,0.0,2.0,2.0,3.0,-8.0,5.0,-7.5716376,0.0,54.383442,0.0
66.0,286.5619,1.0,88.21303,36.0,1.0,1.0,96.0,5.5281515,0.29512978,3.0,49.730656,3.0,37.384678,0.0,3.0,3.0,7.0,92.44702,5.0,3.0,0.0,50.0,0.0
76.0,241.48051,2.0,99.16817,29.738234,0.0,0.0,95.0,57.722706,6.0,6.0,29.0,1.0,21.661755,6.257608,1.0,1.0,30.389141,-8.0,4.2551336,1.2714043,1.1837784,80.0,0.0
83.0,156.51051,14.365267,80.0,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,38.0,0.0,44.72169,-7.0,0.0,0.0,17.941908,-8.0,3.0,1.0,0.0,43.0,0.0
85.0,184.52826,2.0,67.75238,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,2.0,31.0,0.0,0.24412705,0.0,3.5822804,-8.0,3.183255,4.0,0.0,56.92362,0.0
77.0,127.25978,2.0,66.50252,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,2.9364853,25.952166,2.0,3.0485685,3.107235,46.17479,-8.0,3.0,2.0,0.0,80.0,0.0
83.0,120.363335,26.3855,88.804085,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.0,27.746868,2.0,1.378813,1.0,0.0,-8.0,2.0,-8.0,1.0,8.462752,0.0
62.0,227.29883,1.0,75.0,16.0,1.0,0.0,68.4468,0.6325214,4.0,6.0,15.0,2.0,22.0,0.0,0.0,0.0,19.430067,-8.0,3.0,2.0,0.0,85.66993,0.0
67.0,267.5172,6.0,116.75058,21.0,1.6106555,0.0,81.44608,24.598127,6.0,3.8565981,22.122145,2.0,39.84124,7.7772985,0.0,0.0,71.26492,68.99903,6.0,2.0,2.0,100.0,0.0
84.0,373.18652,2.9466653,97.0,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,2.0,15.063167,0.0,1.0,1.0,6.365219,-8.0,3.3959265,1.0,1.0,42.904987,0.0
82.0,272.68912,17.0,150.5521,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.0,52.065937,0.0,1.0,1.0,0.0,83.04557,-9.0,2.0,0.0,31.080967,0.0
81.0,176.15582,4.0,108.3645,22.896925,0.0,0.0,92.0,24.801619,6.0,6.0,9.0,3.0,12.957208,17.3109,0.0,0.0,4.0,-8.0,2.0,1.0,0.0,37.230766,0.0
67.52824,213.85103,11.0,75.575424,48.8989,0.0,0.0,97.0,0.5273395,6.0,6.0,54.260967,1.0,70.46548,23.677893,0.0,0.0,32.432808,71.0,6.0,10.082268,0.0,67.36256,0.0
71.596,256.60272,49.269928,116.73294,10.417881,1.0,0.0,81.858444,40.107307,6.0,5.0,9.215334,0.0,24.0,-7.0,0.0,0.0,45.40218,-8.0,4.1354113,1.0,1.0,85.127495,0.0
68.0,67.11316,13.1103115,74.651695,16.0,1.0,0.0,86.52025,15.986349,4.0,3.0,9.014073,1.0,25.0,-8.0,0.0,0.0,32.0,-8.0,6.0,1.0,1.0,54.315018,0.0
60.96973,175.8948,7.0,58.0,16.0,4.501984,0.0,84.6001,12.050216,4.0,2.0,21.0,1.0,34.013847,0.0,1.0,1.0,28.0,89.20619,4.0,3.0,0.0,67.46053,0.0
70.0,352.135,8.0,126.24617,20.962288,0.0,0.0,82.75955,38.881355,6.0,6.0,24.0,0.0,43.715317,0.0,0.0,0.0,80.205124,-8.0,5.0,3.0,3.0,71.0,0.0
57.8686,278.63715,2.0,93.65099,48.5253,1.0,0.0,92.0,29.764477,6.0,5.0,52.574566,1.0,54.761932,-8.0,1.0,1.0,91.35233,78.14465,12.190189,5.0,3.0,83.0,0.0
80.0,173.27809,5.0,83.318405,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.0,3.0,17.863403,13.937359,0.0,0.0,10.0,-8.0,3.0,1.0,0.0,75.0,0.0
66.0,159.44916,6.0,108.52628,6.310794,1.0,0.0,83.91743,59.290314,6.0,3.0,4.676937,1.0,36.035305,0.0,4.0,3.0,88.780266,-8.0,2.0,1.0,0.0,100.0,0.0
73.65722,170.1781,6.0,74.82625,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.459856,1.2729164,33.0,15.082869,0.0,0.0,59.070095,-8.0,6.0,2.0,1.0,75.0,0.0
83.798065,181.02019,0.5649681,112.82231,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.454107,2.0,20.0,-7.0,3.0,3.0,29.623405,-8.0,4.0,1.0,1.0,79.55377,0.0
79.0,114.93419,-9.0,79.23745,17.0,0.0,0.0,94.0,26.52388,6.0,6.0,14.0,4.0,75.318474,0.0,0.0,1.0,21.734095,97.20277,2.0,3.0,0.0,82.95494,0.0
