ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
60.240776,86.90348,13.800219,41.658466,24.0,2.001314,2.0,100.0,-7.0,7.0,8.0,26.0,1.0,46.37421,1.0,0.0,0.0,43.048313,75.83615,3.0,3.0,0.0,67.0,1.0
-9.0,92.47757,4.0,38.99698,29.869339,0.0,0.0,100.0,-7.0,7.0,8.0,29.060593,4.0,16.332811,7.110079,0.0,0.0,89.25724,37.66786,26.146597,2.0,10.847594,100.0,1.0
56.5025,182.22783,16.0,81.0,7.7090597,4.777376,3.0395117,35.44753,20.182053,6.0,5.0,7.917822,0.0,96.046684,1.4441245,0.0,0.0,6.0,-8.0,1.0,1.0,0.0,100.0,1.0
-9.0,287.75522,5.0,67.0,8.0,2.0,1.0,61.382355,7.028421,6.0,5.0,16.0,2.0,73.88344,-7.0,0.0,0.0,61.16088,-8.0,2.0,2.0,0.0,88.0,1.0
78.0,165.6003,29.721205,90.0,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,0.0,6.789354,13.823029,2.0,1.0,22.989159,-8.0,3.5431724,-9.0,2.0,35.7545,1.0
61.122143,173.1529,5.0,38.8909,17.0,1.0,0.0,76.36697,3.3060493,4.0,5.0,23.0,2.0,38.586685,7.0,0.0,0.0,29.232862,53.11112,8.771186,2.0,0.0,67.0,1.0
68.0,95.66869,20.0,18.31129,9.679495,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,0.0,77.89776,20.339315,0.0,0.0,64.04159,-8.0,1.0,2.0,1.0,57.0,1.0
57.484512,162.80072,3.0,31.960064,39.871464,0.0,0.0,98.0,4.997156,3.0,6.0,48.779583,4.0,36.0,0.0,5.2926683,5.3509593,43.239887,63.71048,11.0,4.0,1.0,75.0,1.0
68.25458,-9.0,12.243384,16.559237,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,1.0,99.968056,-7.0,2.0,1.5329127,6.0,91.0,1.0,3.0,0.0,86.483284,1.0
29.3925,162.97803,5.0,61.51998,28.568129,2.0,1.0,85.74666,3.0351496,4.0,2.0,35.581783,3.902206,28.583998,18.037539,0.0,0.0,28.0,47.240482,5.0,2.0,0.0,57.0,1.0
58.146244,60.382755,2.0,32.177345,4.2572412,0.0,0.0,93.0,5.8955255,1.1813848,6.0,3.9939966,3.0,36.0,0.0,0.0,0.0,72.9091,100.0,2.0,2.0,1.0,78.0,1.0
72.0,133.04865,2.0,61.503162,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,6.0,31.131285,1.0,5.160349,5.0,34.39829,78.11804,4.0,4.0,0.0,60.0,1.0
56.892315,116.4603,5.0,61.0,25.0,0.0,0.0,88.0,3.0,3.167727,6.0,26.0,3.0,58.8128,-7.0,2.0,1.0,81.7934,91.973946,7.4555326,4.308513,3.0,100.0,1.0
-7.830598,187.44418,5.0,30.953535,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.968424,6.0,19.0,0.0,3.0,3.0700514,78.6611,65.551865,16.304577,2.0,5.071424,100.0,1.0
-9.0,-9.0,3.0,-9.0,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,7.845069,33.0,0.0,3.0,3.0,68.70801,90.97892,9.0,3.0,3.0,100.0,1.0
63.491154,-9.0,2.0,30.043196,28.0,0.0,0.0,100.0,-7.0,6.0,8.0,26.0,6.0,44.717125,0.0,2.0,2.1755166,55.477787,98.592735,6.0,3.0,0.0,67.0,1.0
-9.0,25.239689,4.0,45.087414,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,3.0,29.0,-8.0,1.0,1.0,111.00165,86.92588,19.640696,5.0,10.946132,100.0,1.0
-9.0,117.801636,20.0,47.59777,12.0,1.0,1.0,85.67976,-7.0,-9.0,5.0,10.0,1.0,75.18554,0.0,1.0,1.0,2.0,52.55922,2.0,2.0,0.0,85.05229,1.0
-9.0,62.10606,21.729448,37.042114,-9.0,0.0,0.0,84.4815,2.0,2.02066,6.0,5.831688,0.0,41.825214,0.0,1.0,1.0,113.914635,80.216324,2.0,2.0,0.0,88.31029,1.0
