ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
56.9266,152.40785,11.0,67.0,27.0,1.0,0.0,77.96991,4.736534,4.0,5.7496624,31.0,3.0,-9.0,0.0,1.0,1.0,31.403784,-8.0,8.0,-8.0,0.0,75.37707,1.0
72.0,277.6816,25.20942,80.0,18.0,9.909099,0.0,14.81376,12.9041,6.0,-9.0,17.804548,0.0,85.29811,10.456272,0.0,0.0,2.0,69.4608,1.0,4.0,0.0,55.18706,1.0
66.0,144.90704,6.0,-9.0,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,5.0,33.0,-7.0,2.0,2.0,70.151596,93.0,8.622347,3.0,2.0,78.0,1.0
67.49287,102.57828,4.0,58.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,3.9982498,1.0,40.0,0.0,4.0,4.0,50.875443,-8.0,4.0,1.0,0.0,82.388084,1.0
62.63494,61.44097,2.0,41.958584,26.0,0.0,0.0,95.0,23.97202,6.0,6.0,27.0,5.0,43.0,0.0,4.0,3.958268,52.453438,93.00751,11.0,2.0,3.0,100.0,1.0
75.0,109.27277,33.107216,74.21413,13.0,0.0,0.0,89.0,38.68659,6.0,6.0,14.393846,0.0,99.778435,0.0,2.0,2.0,-9.0,-8.0,0.0,1.0,0.0,50.0,1.0
60.74974,101.97611,27.198303,86.0,9.0,2.0,1.0,81.02101,7.6635356,3.106996,2.0,9.0,0.0,22.0,0.0,2.0,2.0,56.686615,85.30699,2.0,2.0,1.0,62.519844,1.0
63.0,-9.0,1.0,27.731157,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,3.0,58.820805,-7.0,2.0,2.0,96.95171,-8.0,5.400448,7.7536383,2.0,88.28316,1.0
60.350716,98.1774,4.0,19.685736,4.8808837,0.0,0.0,80.17339,15.607444,6.0,6.0,9.0,1.0,20.0,0.0,0.0,0.0,71.654305,-8.0,6.0,1.0,6.567633,100.0,1.0
66.0,177.1131,19.598314,60.108307,37.315857,0.0,0.0,97.0,11.728387,6.0,6.0,37.303776,0.0,20.0,0.0,0.0,0.0,62.064438,-8.0,8.0,2.0,5.002025,67.0,1.0
69.0,78.0349,1.0,29.138382,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,5.0,4.2102814,0.0,4.0,4.0,16.706526,-8.0,5.3238997,1.0,1.0,56.0,1.0
