ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
66.0,278.11133,202.55402,110.45949,12.0,0.0,0.0,63.23203,-7.0,-9.0,6.0,12.423144,0.0,22.02113,-7.0,0.0,0.0,63.490685,-8.0,6.8818283,1.0,1.0,90.75212,1.0
63.304646,156.03235,2.0,27.125126,7.4473677,0.0,0.0,100.0,-7.0,7.0,8.0,10.570164,4.0,52.868324,0.0,3.0,3.0,91.96461,93.0,3.0,3.0,1.0,77.59076,1.0
56.836933,84.75777,8.802642,53.205223,38.803936,0.0,0.0,100.0,-7.0,6.0,6.0,45.547085,2.0,42.0,0.0,4.0,3.0,57.293095,71.0,13.143263,3.0,2.0,75.0,1.0
-9.0,-9.0,2.6007502,32.918724,10.467997,8.767553,8.432807,100.0,-7.0,6.0,8.0,10.0,4.0,63.817787,-7.0,4.350725,5.1588573,37.044167,71.0,3.0,1.0,0.0,71.0,1.0
71.0,148.62045,28.984255,51.49999,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,3.9294667,0.0,99.9995,3.0,2.0,2.0,-9.0,-8.0,-9.0,-8.0,0.0,83.0,1.0
73.0,90.51554,3.0,2.5946467,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,4.0,86.022285,-7.8230796,1.0,1.0,74.50569,91.0,1.8041531,4.0,0.0,100.0,1.0
63.0,112.35385,2.0,-9.0,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,10.703899,35.0,7.37312,0.0,0.0,56.18748,82.0,6.0,3.0,0.0,76.58256,1.0
57.64526,201.26753,3.0,25.95868,13.0,0.0,0.47381556,100.0,-7.0,6.0,8.0,14.0,4.0,70.70935,0.0,2.922343,3.0,0.0,-8.0,1.0,2.0,-9.0,53.70502,1.0
54.19747,141.43982,3.0,-0.21694714,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,3.0,37.0,7.0,1.0,1.0,75.06372,91.36616,5.2797313,2.0,4.0,100.0,1.0
68.044075,48.35804,6.0,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,1.0,96.6651,-7.0,2.0,2.0,0.0,-8.0,-9.0,1.0,0.0,37.436504,1.0
62.80487,152.45998,2.0,56.588478,19.558918,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,2.0,28.0,1.1531898,0.0,0.0,56.299595,98.303345,6.0,4.0,3.0,70.0,1.0
56.741802,143.64977,3.0,58.86991,19.0,1.0,0.0,90.0,6.0358186,4.0,5.0,20.0,5.0,26.0,1.0,4.0,5.0,61.872276,-8.0,6.0,2.0,2.0,70.0,1.0
74.0,139.11362,20.0,57.306602,6.0,0.0,0.0,88.0,30.31649,6.0,6.0,7.7497144,0.0,44.0,0.0,2.0,2.0,0.003071874,-8.0,1.0,1.0,0.0,60.093956,1.0
