ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
59.425343,198.19305,9.0,-7.410524,3.1484275,0.0,0.0,100.0,-7.0,7.0,8.0,4.35226,3.0,63.106697,-7.0,0.0,0.0,119.68446,24.091507,2.0,3.0,2.0,100.0,1.0
63.241383,51.66527,2.0,-9.0,12.434674,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,4.0,49.206112,0.5281649,1.0,1.0,73.31438,6.847272,3.0,2.0,2.0,86.0,1.0
68.0,370.3949,9.0,93.97766,21.0,3.235019,1.0,77.78528,3.0,4.0,2.0,22.330126,1.0,24.0,0.0,2.0,1.0,17.0,86.50675,5.0,2.0,0.0,69.62213,1.0
65.0,190.92766,12.184384,76.0,18.0,0.0,0.0,96.0,-7.0,6.0,6.0,23.0,0.0,58.47367,-7.0,0.0,0.0,119.91713,88.677155,4.0,2.0,7.601941,100.0,1.0
67.24142,125.29453,27.508682,52.54557,11.0,1.0,1.0,100.0,-7.0,3.782395,8.0,11.0,0.0,41.0,0.0,0.0,0.0,9.0,-8.0,2.0,-9.0,1.0,40.168697,1.0
62.988213,65.42061,4.0,-9.0,9.0,1.0,1.0,94.55771,17.093616,6.0,4.0,10.0,1.0,11.0,4.0,0.0,0.0,30.87049,51.66533,2.0,1.0,1.0,40.598526,1.0
65.0,131.28807,1.0,45.704456,6.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,2.0,53.050808,0.0,2.0,1.0,90.657715,94.93629,3.0,2.0,2.0,100.0,1.0
69.0,33.16259,8.0,61.042484,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0566654,2.0,8.517441,8.476137,0.0,0.0,52.269073,-8.0,5.0,-7.977305,2.0,57.0,1.0
70.0,153.81174,2.0,57.92861,6.272473,1.0,1.0,100.0,-7.0,7.0,8.0,8.0,1.0,41.0,0.0,2.0,2.0,0.0,61.859295,0.0,1.0,0.0,56.0,1.0
57.373463,125.2839,3.0,-9.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.674749,5.0,40.0,0.0,1.0,1.0,99.715614,70.512825,4.0,2.0,2.0,91.654625,1.0
68.0,66.408295,1.0,22.163717,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,4.0,17.0,0.0,3.0,3.4498234,71.71425,-8.0,6.0,1.0,1.0,100.0,1.0
74.4251,72.81807,19.542229,37.19305,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,0.31226096,68.8192,0.0,2.0,2.0,2.0,60.091305,1.0,3.0,0.0,55.03988,1.0
