ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
66.0,112.812744,23.399296,-9.0,6.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.218479,0.0,13.5783615,16.0,1.0,1.0,46.191555,74.38924,3.0,1.0,0.6483153,60.0,1.0
71.0,76.71372,1.0,28.452768,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,38.941597,7.8898277,43.0,-7.0,1.0,1.0,7.011546,62.966248,5.0,18.730974,0.0,67.0,1.0
71.07221,162.97621,8.0,55.47872,8.99509,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,1.0,27.720053,-7.0,2.0,2.0,20.024548,91.264366,3.0,3.0,0.0,91.6303,1.0
55.205166,90.37085,4.0,50.30353,6.0,0.0,0.0,91.38452,-7.0,6.0,6.0,5.6616983,2.0,19.173689,1.0,3.0,2.0,91.0603,25.383419,6.0,2.0,2.0,100.0,1.0
79.0,148.43694,216.14069,90.55637,3.102372,0.0,0.0,100.0,-7.0,7.0,8.0,7.581944,0.0,99.492615,-8.0,0.0,0.0,1.0,-8.0,1.0,-8.0,0.0,99.87578,1.0
68.87994,76.16524,13.73627,46.704845,10.0,0.0,0.0,67.65463,13.368011,4.0,6.0,9.0,0.0,47.989456,0.0,0.0,0.0,1.0,52.46737,1.0,1.0,0.0,46.750164,1.0
68.84993,205.82295,10.2434845,71.0,25.0,1.0,1.0,100.0,-7.0,2.351555,8.0,27.0,1.0,39.00546,-7.0,2.0,1.0,56.147953,-8.0,8.0,3.0,0.0,100.0,1.0
66.317825,121.85631,19.170525,32.10536,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.300186,0.0,36.0,12.040677,0.0,0.0,106.37157,-8.0,2.0,1.0,1.0,86.0,1.0
64.0,45.14427,7.208108,37.74982,10.0,4.7695956,3.9500325,67.75749,36.22766,6.0,2.1911244,15.0,2.0,30.0,0.0,1.0,1.8461441,64.07211,-8.0,6.0,1.0,1.0,75.19772,1.0
63.508305,162.90042,1.0,49.900043,28.879316,0.0,0.0,96.0,63.201305,6.0,6.0,34.63019,7.526089,33.0,0.0,4.0,4.0,68.07744,58.05295,8.0,6.0,3.136402,75.0,1.0
72.0,156.03828,2.0,23.914251,28.0,0.0,0.0,100.0,-7.0,6.0,8.0,31.0,9.863403,45.0,0.0,4.0,3.7393224,56.37657,100.0,4.0,3.0,0.0,73.82663,1.0
-9.0,154.50117,8.0,21.384851,23.0,0.0,0.0,96.0,33.078472,6.0,6.0,23.819,3.0,-9.0,9.482434,1.0,0.0,73.226006,76.0,24.36494,2.0,8.4307165,75.0,1.0
