ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
89.0,197.75005,3.0,80.909294,39.0,0.0,0.0,100.0,-7.0,7.0,8.0,37.0,2.5786757,-9.0,1.0,1.0,1.0,0.0,-8.0,3.0,-9.0,0.0,-9.0,0.0
85.0,232.68636,8.0,86.0,16.610395,0.0,0.0,100.0,-7.0,7.0,8.0,25.0,1.0,9.780309,0.0,1.0,1.0,16.0,-8.0,3.5057342,-8.114446,0.0,73.0,0.0
81.0,5.369052,11.0,46.808292,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,1.0,99.19457,0.0,1.0,1.0,0.0,89.624466,2.0,3.0,0.0,86.0,0.0
81.0,49.99383,12.0,108.053795,11.073379,0.0,0.0,100.0,-7.0,7.0,8.0,4.6156,1.0,24.0,-7.0,0.0,0.0,51.630344,-8.0,5.0,-8.654415,1.0,63.0,0.0
78.0,432.1993,17.187147,212.7779,31.0,0.0,0.0,97.0,20.330242,6.0,6.0,34.0,0.0,29.0,-7.0,0.0,0.0,6.0,-8.0,4.0,2.0,1.0,39.4939,0.0
68.72257,-9.0,6.0,58.55626,36.0,0.0,0.0,98.0,27.090717,6.0,6.0,-9.0,1.0,21.192621,1.0,0.0,0.0,25.385448,65.509315,3.0,4.0,0.0,55.049404,0.0
62.0,130.73462,6.0,61.0,19.0,0.0,0.0,86.669586,1.9427205,4.0,6.0,21.72977,2.0,54.82794,11.787772,0.0,0.0,59.78886,60.517006,6.0,3.0,2.0,82.828575,0.0
75.0,187.92397,8.0,71.0,17.311691,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,2.0,40.0,-7.0,0.0,0.0,85.700455,99.3627,2.0,2.0,1.0,82.37529,0.0
76.0,198.63863,5.0,67.0,34.0,0.0,0.0,100.0,-7.0,7.0,6.0,43.058277,3.0,21.304941,-7.0,3.0,2.0,28.680136,81.41103,6.0,2.0,0.0,71.0,0.0
80.0,465.6258,3.0,71.23715,50.253754,0.0,0.0,100.0,-7.0,7.0,8.0,63.204655,6.6241856,40.0,1.0,2.0,2.0,8.897924,58.4131,6.0,4.0,0.0,46.520947,0.0
71.0,181.77954,0.9872091,63.916004,70.92144,0.0,0.0,100.0,-7.0,7.0,8.0,63.18308,10.976444,35.0,0.0,6.5102997,5.735962,36.31438,71.0,7.0,20.805069,1.0,67.0,0.0
70.0,151.93294,1.0,65.13979,19.0,2.0,2.0,88.246025,28.801264,6.0,2.0,23.707792,9.317157,26.0,0.0,1.0,1.0,27.932884,87.777466,3.0,2.0,1.0,50.0,0.0
87.0,271.4098,-9.0,79.50919,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,3.0,33.804733,-0.5656828,2.0,2.0,2.0,-8.0,2.0,2.0,0.0,54.74164,0.0
68.0,177.58281,6.0,81.21498,49.460598,1.0,1.0,93.0,11.657948,6.0,4.945869,56.96279,4.0,41.839996,0.0,0.0,0.0,35.88494,58.77194,7.0,1.0,0.0,50.0,0.0
72.0,62.494236,15.0,64.674194,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,5.1076794,0.0,48.63386,0.0,1.0,1.0,32.0,83.42618,5.0,2.0,1.0,71.0,0.0
74.0,131.54532,8.492859,69.46518,39.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.0,1.0,39.0,0.0,2.0,2.0,62.60579,80.0,3.0,3.0,1.0,86.470215,0.0
