ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
79.0,161.71849,6.0,91.58877,21.286247,0.0,0.0,97.0,82.57062,6.0,6.0,24.0,1.0,75.70307,7.0,0.0,0.0,52.260643,78.33802,2.0,3.0,0.0,84.21034,0.0
68.0,302.57346,21.460264,107.98669,21.0,3.985638,3.9909375,92.0,16.589195,3.3340096,5.0,24.946245,0.0,36.0,8.998464,0.0,0.0,1.0,81.42466,1.0,2.0,0.0,44.0,0.0
79.0,148.92328,3.0,44.639427,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,2.0,39.0,0.0,0.0,0.0,14.0,80.0,3.0,2.0,0.0,71.0,0.0
85.00522,143.3908,13.124926,80.94409,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.616474,1.0,31.0,0.07917773,0.0,0.0,0.0,-8.0,0.29248157,1.0,0.0,30.369938,0.0
71.0,129.71083,1.0,58.662888,21.0,0.0,0.0,97.0,57.348476,6.0,6.0,23.0,3.0,25.0,6.0,3.0,2.0,49.1456,-8.0,4.0,1.0,2.0,39.76256,0.0
70.0,166.81583,5.7469773,79.0,10.0,0.0,0.0,66.10016,36.08659,6.0,6.0,11.0,2.0,98.59134,0.0,0.0,0.0,46.907528,93.74548,1.0,3.0,0.0,100.0,0.0
73.0,164.33252,4.0,122.34931,43.82517,1.2246542,1.0,91.0,36.93667,6.0,4.323249,5.254473,1.0,29.0,1.0,0.0,0.0,12.0,96.158485,5.0,3.0,0.0,58.87854,0.0
84.0,237.09734,23.050634,117.60561,14.0,0.0,0.0,92.0,29.612555,6.0,6.0,15.655204,0.0,29.0,0.0,1.0,1.0,1.2165709,59.350605,2.0,1.0,0.0,45.99631,0.0
85.0,111.07944,10.0,103.14798,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,15.086352,1.0,49.065857,-8.0,0.0,0.0,12.910823,62.97387,3.0,3.0,0.0,86.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
87.32195,270.03647,5.0,85.814674,31.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.752926,3.0,24.0,-7.0,1.0,1.0,2.0,76.34603,3.0,2.0,0.0,33.0,0.0
-9.0,220.56851,4.0,82.82773,25.526691,6.4059997,2.0,75.40394,1.0,0.0,-0.8557639,38.28569,2.0,40.517197,0.0,1.0,1.0,10.0,-8.0,2.0,3.0,0.0,58.0,0.0
87.0,130.30196,4.0,79.0,20.324286,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,1.3136017,22.0,0.0,0.0,0.0,8.0,-8.0,4.0,2.0,0.0,44.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
67.0,88.4131,5.0,65.26637,20.0,0.0,0.0,85.36286,2.0,6.0,6.0,17.0,2.0,45.71906,2.5245023,1.0,1.0,0.0,56.79519,2.0,3.0,0.0,40.31407,0.0
74.0,171.73134,11.0,88.108955,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,1.0,22.0,3.0,0.0,0.0,35.73614,-8.0,9.0,2.0,2.0,64.0,0.0
90.759056,151.66368,5.0,82.0,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,2.0,55.30123,0.0,2.0,2.0,1.5093256,96.0292,1.0,2.0,0.0,69.91579,0.0
59.966866,195.15294,12.0,67.88405,15.0,2.0,2.0,76.91429,3.0,3.507937,3.0,18.0,0.0,27.319649,11.563098,0.0,0.0,53.015392,70.97242,3.0,3.0,0.0,74.925995,0.0
67.98272,187.08925,2.0,56.437515,32.0,2.0,2.0,100.0,-7.0,6.0,8.0,40.78702,2.0,47.704502,1.0,3.0,3.0,14.045082,96.65888,7.570778,2.0,0.0,64.11318,0.0
77.0,363.54965,18.489265,145.59695,36.0,0.0,0.0,95.04781,37.31745,6.0,6.0,38.452408,0.0,35.0,0.0,0.0,0.0,17.259094,-8.0,4.0,1.0,1.0,38.179146,0.0
87.0,321.74814,37.489017,145.40402,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.917823,0.0,40.0,-7.475731,0.0,0.0,4.0,-8.0,4.0,-8.0,0.0,100.0,0.0
62.919445,329.8583,6.0,121.59723,28.9435,0.0,0.0,90.0,51.79513,6.0,6.0,31.0,0.0,30.0,0.0,0.0,0.0,50.3011,69.042946,6.0,4.0,2.0,70.64801,0.0
82.0,67.65366,9.640679,40.83161,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.319023,2.0,13.940595,0.0,0.0,0.0,15.0,-8.0,4.0,1.0,0.0,50.0,0.0
82.0,294.2876,2.0,76.12353,22.97215,0.0,0.0,95.0,18.131598,6.0,6.0,20.0,2.0,15.0,0.0,1.0,1.0,0.0,-8.0,2.0,2.0,0.0,25.0,0.0
73.0,125.38406,17.0,72.0,16.0,0.0,0.0,100.0,-7.0,6.0,7.0,16.0,0.0,46.0,0.0,0.0,0.0,11.0,96.85997,3.0,2.0,0.0,80.0,0.0
71.0,314.02402,4.0,82.0,29.0,0.0,0.0,86.6449,-7.0,3.9131768,6.0,29.01282,3.0,38.11903,7.560457,0.0,0.0,25.960655,87.52794,5.0,10.404866,0.0,75.0,0.0
69.0,267.20734,8.992012,80.0,33.0,2.1845183,2.7028537,87.74435,37.39584,6.0,2.0,43.025753,2.0,46.759315,0.0,1.0,1.0,38.79129,-8.0,1.0,2.0,0.0,38.0,0.0
85.260765,194.88309,17.0,76.248474,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,24.0,0.0,7.317523,-7.0,0.0,0.0,6.1157403,-8.0,2.0,1.0,0.0,44.456276,0.0
82.63233,242.42474,2.0,72.0,28.993376,0.0,0.0,100.0,-7.0,7.0,8.0,24.087982,6.0,23.17947,1.2292207,2.0,1.0,3.0,71.0,4.5958576,2.0,0.0,36.72286,0.0
85.056496,226.44962,25.201153,131.89395,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,62.91802,-8.0,0.0,0.0,16.0,10.609763,2.0,3.0,0.0,74.48273,0.0
74.0,218.71889,2.0,66.615746,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,12.939326,2.0,35.0,0.0,0.0,0.0,79.042145,80.05949,2.0,3.0,0.0,100.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
69.0,150.07657,3.0,54.47866,57.678276,0.0,0.0,100.0,-7.0,7.0,8.0,65.86407,3.0,31.962608,0.0,2.0,2.0468266,74.59343,58.37142,9.064963,3.0,7.609668,50.0,0.0
71.0,190.03339,5.0,81.66388,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,0.0,29.777624,0.0,1.0,1.0,72.80441,83.12478,5.0,2.0,2.0,60.0,0.0
70.37744,47.90891,4.0,49.359344,16.0,1.0,0.0,84.26077,36.817577,6.0,5.0,16.0,1.0,43.0,0.0,0.0,0.0,10.0,95.42913,3.0,2.0,0.0,63.0,0.0
88.314445,229.85631,11.172942,106.45177,18.093847,0.0,0.0,100.0,-7.0,7.0,8.0,14.458453,0.0,42.958893,-7.0,0.0,0.0,9.577285,-8.0,2.0,2.0,0.0,100.0,0.0
84.0,339.23877,2.0,145.6995,25.0,0.0,0.0,100.0,36.61393,6.0,6.0,40.812702,3.0,35.0,0.0,5.8849807,5.2065477,6.0,60.2952,5.0,2.0,0.0,43.0,0.0
74.0,127.11206,-9.0,43.499866,48.969,0.0,0.0,100.0,-7.0,7.0,8.0,54.268627,10.9952965,-9.0,-7.0,0.0,0.0,10.314191,69.37008,4.0,4.0,1.0,20.223509,0.0
67.020065,260.51028,4.0,94.001205,37.681522,1.0,2.0,100.0,-7.0,7.0,8.0,35.987434,4.0,35.0,0.0,0.0,0.0,46.26476,-8.0,6.0,1.0,2.0,67.0,0.0
73.899155,199.10767,3.9814203,84.35956,24.993078,0.0,0.0,95.0,-8.838267,4.0,5.0,26.0,1.0,28.442078,0.0,4.3982153,4.0,47.734467,88.0,6.0,3.0,0.0,100.0,0.0
