ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
75.0,133.14986,3.0,64.73189,12.0,1.0,1.0,100.0,-7.0,7.0,8.0,13.0,1.0,23.0,3.0,2.0,1.0,21.530964,86.21145,2.0,1.0,0.0,63.0,0.0
75.0,163.78107,1.0,72.35305,36.977894,0.0,0.0,100.0,-7.0,7.0,8.0,47.343327,10.926217,39.526405,7.261766,4.0,4.0,31.715473,78.82304,4.0,4.0,1.0,50.0,0.0
86.0,210.7503,18.090271,88.039276,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,66.10117,-7.0,0.0,0.0,0.0,58.858215,1.0,5.0,0.0,75.0,0.0
86.0,156.7563,5.0,54.817253,17.783443,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,3.0,25.0,3.0,1.0,1.0,4.6118946,-8.0,1.0,1.0,0.0,16.900946,0.0
91.0,563.25714,49.36652,191.0622,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.8521185,0.0,20.0,0.0,0.0,0.0,0.0,-8.0,1.0,-4.119174,0.0,12.343233,0.0
76.0,407.1714,2.0,83.0,37.832283,0.0,0.0,96.19998,42.93713,6.0,6.0,40.777153,5.670576,21.0,-7.0,5.3319073,5.2735577,14.0,80.0,4.0,3.0,0.0,50.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
79.0,126.14953,1.0,58.0,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.982178,2.0,-6.56502,0.0,2.0,1.0907352,1.6032263,-8.0,5.0,1.0,0.0,38.0,0.0
70.0,127.22862,11.0,62.078724,12.0,0.0,0.0,90.10051,28.563328,6.0,6.0,11.0,0.0,25.159649,0.0,0.0,0.0,63.635365,52.269367,3.0,3.0,2.0,71.0,0.0
83.0,168.48207,2.0,79.10936,27.107555,0.0,0.0,100.0,-7.0,7.0,8.0,24.803911,3.698773,18.787731,2.4821842,3.0,3.0,1.0,-8.0,2.0,1.0,0.0,33.0,0.0
87.0,266.65543,11.0,83.0,29.0,0.0,0.0,96.958626,54.67599,6.0,6.0,30.105307,1.0,50.0,1.0,1.0,0.0,0.0,54.710445,1.0,2.0,0.0,40.0,0.0
84.0,287.7366,12.476293,109.0551,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.643486,1.0,25.0,0.0,2.0,2.0,37.852425,-8.0,4.0,1.0,0.0,59.331745,0.0
83.0,358.5461,2.0,84.952576,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.82657,3.0,23.0,2.0,3.0,3.0,1.0,77.627884,2.0,3.0,0.0,20.88904,0.0
79.35027,245.09305,2.0,65.23734,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,5.0,22.314621,2.4928873,0.0,1.0,19.0,132.94304,4.0,1.0,0.0,60.0,0.0
78.0,190.12648,4.0,80.0,39.0,0.0,0.0,100.0,-7.0,7.0,8.0,49.54122,2.0,36.0,22.71601,0.0,0.0,21.383139,82.0,2.0,2.0,2.0,74.3087,0.0
66.817764,147.09547,3.160902,66.99447,29.0,3.664881,2.0,90.0,1.0,1.5867081,6.0,26.0,2.0,30.0,0.0,3.0,3.0,11.0,-8.0,4.0,2.943542,0.0,57.063965,0.0
78.0,122.36174,2.0,50.726456,33.799706,0.0,0.0,100.0,-7.0,7.0,8.0,40.06046,4.0,44.0,0.0,1.0,1.0,30.588406,80.0,2.0,3.0880613,1.0,50.0,0.0
76.0,185.70793,54.666027,104.54279,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,0.0,82.59288,0.0,1.0,1.0,-6.50135,-8.0,-3.9590204,2.0,0.0,100.0,0.0
72.0,-9.0,7.0,31.08588,8.863461,0.0,0.0,100.0,-7.0,7.0,8.0,15.0,1.0,4.9568033,0.0,5.5175858,5.3039255,64.79015,-8.0,3.0,-8.0,0.0,86.0,0.0
-9.0,184.54594,3.0,77.0,23.0,1.4954091,0.0,60.026634,-7.0,-9.0,6.0,32.0,3.0,50.0,0.0,0.0,0.0,92.018326,83.96579,4.0,4.0,2.0,100.0,0.0
