ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
60.23444,171.4788,11.0,58.0,10.0,1.0,1.0,89.0,-7.0,0.0,6.0,9.0,0.0,76.9758,4.0,0.0,0.0,0.0,50.033516,0.0,1.0,0.0,69.057755,1.0
59.373985,69.81091,3.0,-9.0,6.0,0.0,0.0,52.551727,47.81844,6.0,6.0,12.0,2.0,99.401794,0.0,0.0,0.0,7.0,20.795803,0.0,4.0,-9.0,83.0,1.0
60.509674,137.93628,2.0,53.45339,28.0,0.5832154,0.0,90.0,23.991793,6.0,5.0,28.0,6.0,21.0,6.880041,5.7384596,5.569906,71.997086,99.95293,25.510626,2.0,4.7552342,100.0,1.0
72.0,170.95518,18.950304,87.13534,13.71323,1.0,1.0,91.15823,59.307278,6.0,5.0,15.0,0.0,23.0,0.0,0.0,0.0,61.158546,-8.0,7.0,1.0,1.0,83.0,1.0
62.0,141.2776,4.0,-9.0,17.564283,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,5.0,25.0,0.0,1.0,1.0,53.507862,88.0,12.001977,4.0,0.0,84.0628,1.0
-9.0,164.42934,2.0,21.90125,25.0,1.0,0.0,100.0,-7.0,7.0,8.0,28.0,8.794718,44.0,0.0,5.1571608,5.898817,92.80892,97.51062,4.0,16.575895,1.0,100.0,1.0
71.0,132.8688,29.575254,39.19857,13.285059,2.5689588,0.0,86.312744,28.980156,6.0,4.0,13.0,0.0,74.804596,0.0,4.0,4.0,7.0,-8.0,1.0,2.0,0.0,90.43542,1.0
64.73808,86.014656,7.0,71.09136,33.005512,0.0,0.0,95.0,-7.0,1.3139685,6.0,31.0,1.0,67.71743,0.0,6.173026,5.238254,64.36079,61.238804,4.0,3.0,2.0,80.0,1.0
58.305935,201.76337,12.0,98.305145,12.0,0.0,0.0,88.0,32.08879,2.3099532,6.0,7.6733985,0.39535415,24.0,0.0,3.0,2.0,119.33702,-8.0,4.0,1.0,4.0,100.0,1.0
74.0,191.04819,36.318436,110.61997,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.6262674,0.0,15.0,0.0,0.0,0.0,89.18853,-8.0,3.0,-9.0,1.0,100.0,1.0
56.674698,138.0058,7.0,61.0,14.0,4.9014573,1.0,75.82359,29.431967,3.5257754,4.4806376,17.0,2.0,68.76052,0.0,1.0,1.4619454,71.65306,84.17209,3.0,4.0,1.0,80.0,1.0
67.0,117.35394,6.0,71.38802,17.0,0.0,0.0,89.0,23.110914,6.0,6.0,18.0,2.0,19.845545,0.0,3.9447918,3.9337065,50.996113,-8.0,7.0,-8.0,1.0,100.0,1.0
63.047073,72.89311,2.0,25.914715,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,27.0,7.4730453,27.0,-7.0,0.0,0.0,56.64298,84.859314,6.0,3.0,8.526219,63.0,1.0
69.573204,125.78117,2.0,37.398357,17.0,1.0,1.0,100.0,-7.0,6.0,8.0,20.0,3.0,24.025652,5.0,0.0,0.0,6.0,-8.0,3.0,-8.0,1.0,33.296482,1.0
60.22959,166.92932,12.4882765,45.942196,20.0,0.0,0.0,92.66342,7.680909,6.0,6.0,21.0,0.0,38.75879,0.0,0.0,0.0,33.515972,62.07514,4.0,2.0,0.0,75.0,1.0
71.0,82.83289,9.603665,44.99435,2.7170186,0.0,0.0,100.0,-7.0,7.0,8.0,4.0962086,0.0,83.14243,-7.698783,0.0,0.0,111.43555,41.48927,2.0,4.0,0.0,100.0,1.0
-9.0,207.67464,7.0,84.0,13.0,7.4345875,3.9133563,83.55442,1.8797626,-9.0,5.0,19.0,3.0,75.798,-7.0,1.0,1.0,36.103004,43.039516,2.0,2.0,0.0,100.0,1.0
63.801525,156.00499,40.304897,81.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,-9.0,0.0,96.96341,3.0,0.0,0.0,0.0,-8.0,0.0,-8.0,-9.0,56.0,1.0
62.860394,173.56233,1.5721465,-9.0,30.0,0.0,0.0,96.0,82.425934,6.0,6.0,38.183235,10.99153,35.0,0.0,4.0,3.0,51.49904,72.97641,7.0,7.544833,3.0,60.0,1.0
80.0,170.3074,6.0,85.80053,7.9749236,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,1.0,33.0,-7.0,0.0,0.0,17.979918,-8.0,2.0,-8.0,0.0,63.0,1.0
71.0,88.654976,5.0,46.07064,11.0,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,1.0,37.0,0.0,2.0,2.0,45.25639,84.258675,1.0,2.0,0.0,71.0,1.0
72.0,137.9447,4.0,37.36127,12.0,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,3.0,44.0,3.0,3.0,2.0,44.0819,74.91545,4.0,4.0,1.0,80.0,1.0
57.507534,65.14745,2.0,36.410854,21.0,4.2373676,3.5233686,82.165665,1.9201487,0.0,5.0,24.0,7.156462,43.0,0.0,2.0,2.0,17.446491,97.48016,3.0,2.0,1.0,50.0,1.0
68.0,170.5881,1.0,44.287006,21.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,7.342294,75.41399,-7.0,2.0,2.0,70.44913,96.687965,2.0,13.4523325,2.0,100.0,1.0
74.26366,101.26602,20.0,51.813065,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.0417037,0.0,86.60083,0.0,1.0,1.0,0.0,-8.0,0.0,-8.0,-8.0,33.0,1.0
67.37237,61.58344,2.0,-9.0,7.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.054807,4.0,34.69516,0.0,0.0,0.0,44.465244,53.812325,3.0,2.0,1.0,71.0,1.0
75.0,61.711914,-2.1074572,37.128914,3.923682,0.0,0.0,100.0,-7.0,7.0,8.0,7.901926,3.0,57.18981,-7.0,13.867035,14.361516,1.0,-8.0,1.0,1.0,0.0,45.83359,1.0
56.188137,137.90074,4.0,51.571247,22.492655,0.0,0.0,88.0,27.473627,6.0,6.0,21.488762,3.0,17.92751,0.0,6.1000757,5.7660074,51.510384,84.01349,13.6745615,2.0,8.41689,90.33159,1.0
59.201168,217.34044,4.0,65.5151,26.0,0.0,0.0,92.0,63.24698,6.0,6.0,25.0,4.0,29.363123,3.0,5.2806582,4.0,83.721565,91.35487,4.0,3.0,3.0,83.0,1.0
71.0,174.11801,10.0,45.8984,25.0,0.0,0.0,97.0,0.93948966,6.0,6.0,30.0,1.0,29.530968,0.0,0.0,1.0,16.0,88.0,5.0,2.6321425,2.0,56.45509,1.0
56.173485,135.09557,2.0,12.854887,29.356976,0.0,0.0,100.0,-7.0,7.0,8.0,38.807552,6.0,15.0,0.0,1.0,1.9088942,59.796402,-8.0,13.355431,2.0,5.8896155,82.055336,1.0
69.0,182.73769,1.0,76.32809,75.79667,0.0,0.0,100.0,-7.0,7.0,8.0,63.782494,10.825409,15.530173,0.0,5.0,4.397118,69.34369,91.5877,11.0,6.0,10.065801,71.0,1.0
58.932884,47.999992,2.718622,-9.0,12.0,0.0,0.0,73.76033,52.15087,6.0,6.0,14.0,2.0,25.0,4.0,0.0,0.0,66.91766,105.91215,4.8309207,2.0,0.66710466,73.0,1.0
57.270813,336.70447,4.0,71.06181,21.0,1.0,1.0,75.999954,6.0,2.2796018,6.0,26.0,4.0,39.0,0.0,1.0,0.0,44.672596,91.46191,4.0,2.0,2.0,100.0,1.0
69.92471,214.63533,23.09905,71.57885,15.478806,4.030589,2.5363622,69.399155,58.863895,6.0,2.717952,21.0,0.0,57.530087,-8.0,5.9367433,4.7216706,93.79287,88.0,1.0,4.0,0.0,75.0,1.0
74.8053,190.2679,1.0,56.393593,15.0,0.0,0.0,100.0,-7.0,6.0,8.0,19.0,2.0,16.97822,7.2906094,2.0,3.0,7.0,-8.0,9.0,2.0,0.0,67.0,1.0
