ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
68.0,153.72441,3.3868895,59.956985,29.680237,0.0,0.0,95.0,59.19672,6.0,6.0,30.489017,3.0,8.313076,0.0,0.0,0.0,65.83083,49.637516,15.861663,2.0,3.7317765,77.824745,1.0
13.5397,177.2865,13.51319,63.34243,9.812771,3.0,2.4930975,63.91651,-7.0,-9.0,6.0,11.5911665,0.0,62.616993,0.0,3.0,3.0,36.715206,71.37829,3.0,2.2338443,0.0,100.0,1.0
-9.0,164.77863,1.0,47.39448,-9.0,0.0,0.0,66.441086,47.60828,6.0,6.0,5.131159,2.0,25.0,0.0,3.0,3.0,111.35511,-8.0,3.0,1.0,2.0,78.0,1.0
61.04974,163.07916,27.440569,88.96698,19.0,0.0,0.0,88.0,-3.9456866,0.74372965,6.0,20.506777,0.0,29.0,0.0,0.0,0.0,71.396286,-8.0,8.0,1.0,2.0,85.78745,1.0
55.4127,116.51827,2.0,57.01341,20.0,10.921471,9.852026,23.105293,18.131096,3.6635401,2.0,30.931366,3.0,47.0,-7.0,5.359723,5.3073587,30.349882,-8.0,3.0,4.0,0.0,75.0,1.0
62.904034,61.426865,0.016871527,37.5582,34.350555,0.0,0.0,100.0,-7.0,7.0,8.0,45.32167,10.983142,42.0,0.0,4.0,3.0,44.770935,80.619545,5.0,5.0,2.0,60.0,1.0
-9.0,-2.226292,2.0,-9.0,17.669748,0.0,0.0,100.0,-7.0,7.0,8.0,17.374643,6.0,52.629677,7.0,0.0,0.0,115.9136,73.279205,7.0,5.0,3.3176558,100.0,1.0
70.95486,-6.3151507,9.3483305,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,0.893813,2.0,85.82348,0.0,2.0,2.0,0.0,96.24333,1.0,2.0,0.0,67.0,1.0
8.311199,12.048747,9.0,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.454526,0.0,35.0,0.0,5.0,4.0,119.98026,-8.0,2.0,2.0,4.0,100.0,1.0
54.74295,142.09656,-1.7294115,59.307922,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,6.0,35.67177,0.0,4.0,4.0,74.19604,132.84714,4.0,2.0,1.0,75.0,1.0
46.01262,213.81439,5.0,82.73337,22.759947,3.0,0.0,55.46946,3.0,3.5888243,5.0,25.0,1.0,68.454384,2.0,3.0,2.6235332,119.90815,64.069534,3.0,4.3104267,3.0,100.0,1.0
70.0,101.91826,11.0,47.4897,6.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.209065,0.0,99.388115,-8.0,0.0,0.0,0.83477813,89.755516,0.0,2.0,-8.200225,75.0,1.0
65.142334,114.882515,6.0,48.30533,17.0,0.0,0.0,94.0,37.210705,5.374928,6.0,15.0,3.0,47.0,1.0,0.0,0.0,60.654163,27.444084,3.0,2.0,2.0,80.0,1.0
71.0,398.10757,8.0,75.0,20.0,0.0,0.0,79.87734,40.475044,6.0,5.0,22.0,3.0,80.499695,0.0,1.0,1.0,40.941895,88.26584,2.953669,5.0,0.0,80.0,1.0
-9.0,45.902996,2.0,-9.0,14.0,0.0,0.0,90.0,1.0,4.0,6.0,17.0,9.371055,50.0,0.0,2.0,2.0,61.281853,80.0,4.8060627,6.804128,2.0,96.55344,1.0
2.6037323,-4.516091,2.0,-9.0,25.0,0.0,0.0,92.0,23.192411,6.0,6.0,24.863234,6.9637594,45.0,0.0,4.0,4.0,53.48981,95.25318,6.0,2.0,0.0,75.0,1.0
63.0,165.84486,7.0,62.208965,28.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,1.0,9.496869,0.0,4.0,4.0,41.964924,-8.0,9.0,1.0,2.0,67.0,1.0
70.0,150.29893,5.0,37.66802,3.0561113,0.0,0.0,88.0,52.485542,6.0,6.0,6.0507393,3.0,47.117252,-7.0,3.0,3.0,88.77511,89.54847,3.0,1.0,0.0,82.78251,1.0
45.791782,176.60432,-6.954229,55.63473,20.470552,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,4.0,17.0,-7.0,1.0,1.0,76.61167,51.98932,10.471843,3.0,5.7996564,83.0,1.0
56.664433,171.99503,4.0,53.091644,8.0,1.0,0.0,78.276566,27.629772,6.0,5.0,9.0,3.0,69.70306,0.0,4.0,3.0,55.87195,90.562546,1.0,3.0,0.0,91.12252,1.0
64.0,226.82668,2.0,58.0,32.0,0.0,0.0,100.0,-7.0,7.0,8.0,36.309307,9.769703,53.638752,1.0,3.0,3.0,70.68526,68.349655,10.893568,4.984529,7.2122035,77.36926,1.0
-9.0,126.12564,2.0,61.0,36.40701,3.8051279,2.0475452,86.075386,2.1934164,3.0,5.0,38.13847,3.0,40.0,0.0,4.569833,4.013583,89.57827,71.0,4.0,4.0,2.0,82.32621,1.0
68.86263,123.66753,2.0,57.27737,40.512314,4.8568892,2.0,92.0,76.787445,6.0,-9.0,35.36402,9.829865,56.30224,-7.0,3.0,3.0,44.970375,92.30255,5.0,15.806815,1.0,92.13586,1.0
70.0,117.261955,1.7359189,-9.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,6.0,56.25713,0.0,2.0,2.0,6.0,15.312924,1.0,2.0,0.0,55.485256,1.0
77.0,239.26047,22.71234,62.783413,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,29.0,0.0,1.0386089,0.0,1.0,1.0,19.0,-8.0,9.0,1.0,1.0,56.27473,1.0
-9.0,-3.9519846,3.0,-9.0,11.0,0.0,0.0,86.49671,22.038322,6.0,6.0,15.0,5.0,29.0,0.0,1.0,1.0,40.923023,91.48235,5.0,4.0,3.0,75.0,1.0
59.53436,165.89085,26.565767,60.21302,14.41226,0.1533353,0.0,76.847084,4.407195,4.0,6.0,16.885578,0.0,47.961956,0.0,2.0,2.0,73.41559,-8.0,2.0,2.0,0.0,90.771416,1.0
73.0,260.91306,24.761024,55.766727,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.819853,0.0,99.99955,8.427608,1.0,1.0,-9.0,71.70432,-9.0,3.0,-8.0,72.77606,1.0
23.434935,171.47314,36.66813,77.0,7.0,1.0,0.0,8.447986,13.204319,6.0,5.0,17.0,0.0,95.82945,0.0,0.0,0.0,119.9983,71.0,1.0,2.0,3.0,100.0,1.0
62.0,121.80381,7.0,60.495396,6.0,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,3.0,43.0,0.0,6.154454,6.531178,92.289764,90.945145,2.0,2.0,1.0,83.0,1.0
66.348915,120.573494,21.467667,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,3.9961107,0.0,39.01926,0.0,0.0,0.0,89.403145,36.301815,3.0,2.0,2.0,100.0,1.0
-9.0,149.90962,2.0,54.721455,15.443806,0.0,0.0,84.5768,22.402,6.0,6.0,14.0,3.0,25.0,0.0,2.0,2.0,69.34494,80.0,8.007478,2.0,10.330657,71.634735,1.0
62.0,117.35895,29.239017,28.016132,-9.0,2.0,1.0,81.010574,14.790809,6.0,2.0,1.361966,0.0,56.40866,0.0,0.0,0.0,38.174263,-8.0,1.0,1.0,0.0,80.0,1.0
66.0,271.5853,-9.0,102.89798,42.564056,4.3806376,3.667029,100.0,-7.0,6.0,8.0,53.53314,6.926069,50.0,0.0,4.0,4.0,25.979916,66.654045,8.0,7.5505133,2.5125253,64.75251,1.0
64.0,187.5457,51.717617,131.77094,-9.0,9.292425,9.169322,9.985288,4.225103,3.846226,-9.0,3.9887626,0.0,50.0,0.0,2.0,2.0,71.02878,-8.0,2.0,-8.0,0.0,100.0,1.0
66.0,67.44203,3.0,26.63341,7.5960555,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,3.0,63.497494,-7.0,0.0,0.0,82.35268,100.0,2.0,4.0,0.0,78.0,1.0
59.49015,179.7422,10.70072,68.973305,19.0,0.0,0.0,82.70105,5.1124063,4.0,6.0,19.0,0.0,46.0,0.0,3.0,3.0,96.09073,-8.0,5.0,3.0,5.675602,100.0,1.0
21.807356,142.80823,3.0,52.476273,11.0,0.0,0.0,84.113556,24.67905,6.0,6.0,8.856495,3.0,50.0,0.0,2.0,2.0,76.54892,83.49737,4.0,3.0,1.1682917,89.396225,1.0
70.0,147.1313,5.0,26.006123,0.82466024,0.0,0.0,100.0,-7.0,7.0,8.0,3.9843805,3.0,54.00558,0.0,0.0,0.0,0.0,87.480156,1.0,1.0,1.0,50.99966,1.0
64.0,97.812,3.0,63.0,34.0,5.543173,5.772432,93.0,41.096024,6.0,5.987743,35.104317,10.733982,24.0,6.1644573,2.0,1.8142278,32.0,91.0,8.0,4.0,0.0,67.0,1.0
63.389236,136.03096,11.0,45.01583,25.0,0.0,0.0,88.0,11.630458,6.0,5.851176,23.12493,1.0,57.802216,16.0,0.0,0.0,54.28023,77.03671,2.0,3.0,0.0,66.300674,1.0
80.0,159.29375,36.931656,107.244545,10.04756,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,37.0,0.0,3.0,3.0,-9.0,-8.0,0.0,-9.0,0.0,-9.0,1.0
59.660564,82.66981,3.0,54.02684,28.0,0.0,0.0,90.84894,53.087044,6.0,6.0,30.0,2.0,35.0,-7.0,4.0,3.0,94.02796,84.02069,11.0,4.7156973,5.2577653,100.0,1.0
25.644234,-8.0,2.0,-9.0,6.109902,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,4.0,22.0,0.0,1.0,1.0,59.07071,93.69149,4.0,2.0,1.0,84.78819,1.0
67.0,147.10146,5.0,55.41947,22.621428,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,4.0,32.0,6.0,0.0,0.0,47.61771,52.86874,9.0,2.0,3.0,73.0,1.0
54.53218,-9.0,2.0,-9.0,10.166087,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,6.938695,19.549198,-7.0,13.467186,12.198766,66.34546,-8.0,7.7331166,1.0,1.0,100.0,1.0
62.0,178.57974,16.960001,76.0,8.0,2.0819108,1.3900721,37.64805,30.467897,4.0,3.0,7.0,0.0,84.29857,1.0,3.0,2.0,28.987516,26.686954,1.0,2.0,0.0,98.50431,1.0
63.089386,-8.0,6.0,-9.0,6.9288573,0.0,0.0,100.0,-7.0,7.0,8.0,10.560355,4.0,31.0,0.0,1.0,1.0,71.627426,34.14713,2.0,1.0,3.0,67.0,1.0
-9.0,-9.0,4.0,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,3.9839358,3.0,63.37573,-7.0,3.0,2.0,39.91121,62.813904,1.0,1.0,-9.0,56.48635,1.0
65.0,146.69844,11.0,52.55031,14.0,0.0,0.0,88.0,21.661657,6.0,6.0,15.0,0.0,56.84853,0.0,0.0,0.0,68.15716,66.809525,3.0,1.0,1.0,59.590576,1.0
67.6802,137.84447,4.0,50.410965,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,2.0,33.835587,0.0,3.7910264,3.2219346,74.58983,96.791695,8.0,2.0,1.0,98.217735,1.0
60.99209,92.74545,5.0,-9.0,5.98177,0.0,0.0,100.0,-7.0,7.0,8.0,7.0,2.0,81.701416,0.0,3.0,3.0345352,91.13087,85.37865,1.0,2.0,1.0,100.0,1.0
68.0,262.79352,4.0,73.14945,36.40617,2.724736,1.0,83.87412,27.66646,6.0,2.0,42.352203,4.0,34.71959,0.0,1.0,1.0,51.037712,69.28299,11.0,4.0,1.0,93.4257,1.0
56.845905,49.38843,0.8052267,27.16202,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,5.4879274,38.16785,0.0,2.0,2.0,68.63558,100.0,7.0,4.0,2.0,80.0,1.0
58.523033,-3.4892092,11.0,-9.0,-3.971491,0.0,0.0,100.0,-7.0,7.0,8.0,4.214504,0.0,99.490814,0.0,0.0,0.0,63.60766,66.258255,1.0,5.0,-9.0,100.0,1.0
71.0,-9.0,-8.847182,-9.0,5.5782967,0.0,0.0,100.0,-7.0,7.0,8.0,6.3092914,3.0,97.22312,0.0,3.0,3.0,1.0,91.05415,1.0,4.0,0.0,100.0,1.0
-9.0,54.46156,6.0,17.779102,-9.0,0.44029006,0.0,100.0,-7.0,7.0,8.0,3.930484,2.0,94.54581,0.0,4.2876687,5.0,91.52888,81.36015,1.0,3.0,0.0,100.0,1.0
-9.0,182.18968,7.0961576,43.52259,30.882397,1.0,1.0,86.36505,4.0,-9.0,3.0993001,34.0,5.0,24.832392,1.0,3.626371,3.3191237,63.32644,80.0,20.082193,5.0,5.98761,87.421234,1.0
66.0,89.05727,16.0,5.1953106,6.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,0.0,8.385404,0.0,0.0,0.0,108.8615,-8.0,2.0,1.0,2.0,57.0,1.0
70.0,139.79488,30.7199,65.84226,6.0,2.0,0.0,81.52668,18.080313,6.0,3.3463495,7.0,0.0,53.47866,0.0,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,67.0,1.0
54.687084,139.32822,-9.0,-9.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,10.896169,46.0,-7.0,6.420705,5.445188,69.20334,34.538715,6.0,17.597445,3.0,78.42613,1.0
-9.0,96.25955,2.0,62.693764,20.76789,9.630188,1.0,86.134285,1.9271508,0.0,5.0,25.6384,4.0,39.152412,0.0,0.0,0.0,67.220116,93.345276,5.0,2.0,1.0,78.6074,1.0
