ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
69.662346,151.7956,2.0,61.393173,28.0,1.5251372,0.0,82.419136,53.591743,6.0,4.0,28.0,3.0,33.527378,-7.0,2.0,2.0,11.765962,-8.0,3.0,7.6966915,0.0,67.0,0.0
64.0,149.52466,1.0,63.0,13.0,1.0,0.0,76.97592,16.450638,4.0,5.0,13.0,2.0,65.17193,0.0,2.0,2.0,28.0,94.90771,2.0,7.9679947,0.0,80.0,0.0
77.0,286.9644,1.0,79.05409,34.0,0.0,0.0,100.0,-7.0,7.0,8.0,36.0609,3.0,44.666832,0.0,16.726212,15.052037,29.535913,95.14257,5.0,2.0,1.0,50.2797,0.0
86.0,126.01053,27.560192,81.04582,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,26.0,0.0,25.0,-9.0,0.0,0.0,19.0,50.8109,2.0,2.0,0.0,50.0,0.0
88.0,394.2254,14.194694,168.57843,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,0.0,35.0,-8.14827,0.0,0.0,7.0,50.324253,2.0,2.0,0.0,50.0,0.0
80.0,157.24815,7.0,74.87519,16.847666,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,2.0,44.488056,0.0,0.0,0.0,21.302393,99.47349,2.0,2.0,0.0,60.0,0.0
68.67673,195.29216,3.0,72.0,41.969986,0.0,0.0,90.0,9.373918,6.0,6.0,41.671932,6.0,19.0,0.0,0.0,0.0,20.18859,30.06576,4.0,3.0,2.0,56.0,0.0
79.0,200.01128,2.2284286,53.303272,26.188261,1.0,0.0,96.751274,27.998945,6.0,4.170098,30.0,5.0,36.0,0.0,3.3087606,3.0,0.6425702,89.60991,1.0,6.0,0.0,67.0,0.0
80.0,49.012157,5.0,50.105618,14.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,2.0,19.06716,0.0,0.0,0.0,34.849014,71.0,4.0997005,1.0,0.0,88.0,0.0
72.91401,139.13925,5.0,72.299355,30.447468,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,1.0,45.0,0.0,0.0,0.0,31.14149,61.67832,5.0,4.0,0.0,67.89844,0.0
69.0,365.83926,5.50089,126.74253,28.0,0.0,0.0,97.0,-7.0,1.4295976,6.0,31.0,3.0,37.051247,-0.06484569,2.0,2.378552,36.831024,81.87409,7.0,1.0,2.0,63.0,0.0
81.0,173.88373,1.0,61.807446,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,30.164177,7.825275,31.585508,0.0,2.0,2.0,14.0,21.511284,4.0,1.0,0.0,80.0,0.0
