ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
75.0,57.718708,1.0,70.0,16.841661,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,1.0,-9.0,0.0,4.0,3.7753797,30.260221,-8.0,6.0,1.0,3.0,44.674576,0.0
75.0,182.35295,3.0,100.0,23.0,1.0,1.0,88.36487,30.340744,6.0,2.64989,13.945922,1.0,38.0,0.0,6.615049,5.4848094,19.836128,68.869606,3.0,1.0,1.0,45.895058,0.0
79.0,130.24002,6.0,70.907814,45.565838,2.0,0.0,93.0,35.131226,6.0,2.0,58.945816,3.0,50.0,2.095013,1.0,1.0,16.989847,56.87598,2.0,18.577599,0.0,60.0,0.0
88.90806,272.49713,10.0,115.90167,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,1.0,27.569672,-7.0,0.0,0.0,13.501534,-8.0,5.0,3.0,0.0,52.383728,0.0
79.97504,152.26141,21.261717,91.681885,19.0,0.0,0.0,100.0,-7.0,7.0,8.0,21.0,0.0,24.0,-8.0,0.0,0.0,47.960026,-8.0,1.0,2.0,0.0,71.0,0.0
75.682274,173.67091,2.0,93.0,41.290394,0.0,0.0,100.0,-7.0,7.0,8.0,36.74659,2.0,43.0,3.0,2.0,2.0,51.506577,68.22961,2.0,4.0,2.0,57.0,0.0
73.0,167.09193,3.0,81.86721,17.0,0.0,0.0,89.0,-7.0,4.0,5.0,20.0,1.0,7.3110304,0.0,2.0,2.0,18.360361,41.745014,3.0,1.0,0.0,35.45017,0.0
81.07397,169.3745,8.0,108.68642,17.0,0.0,0.0,100.0,-7.0,6.0,8.0,21.106346,1.0,44.77048,1.0,0.0,0.0,32.0,-8.0,3.0,1.0,0.0,71.0,0.0
78.0,404.90524,12.0,103.41641,12.665091,0.0,0.0,100.0,-7.0,7.0,8.0,11.0,0.0,26.0,2.0,0.0,0.0,82.909805,-8.0,6.0,1.0,1.0,100.0,0.0
79.0,118.052895,2.0,52.49825,12.0,0.0,0.0,96.0,44.315956,6.0,6.0,15.0,1.0,61.490227,0.0,3.0,3.0,0.0,80.0,1.515603,2.0,0.0,61.39793,0.0
78.0,166.8974,5.0,68.47398,38.2135,0.0,0.0,100.0,-7.0,7.0,8.0,31.0,2.419628,23.52723,-7.0,1.0,1.0,10.201457,-8.0,2.0,2.0,1.0,38.0,0.0
84.0,407.45163,6.0,103.97285,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,2.0,44.0,2.0,1.0,1.0,6.0,48.40523,4.0,3.0,0.0,65.91696,0.0
86.54875,254.25867,8.0,94.47289,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,25.667387,1.0,15.849538,0.0,0.0,0.0,22.961258,-8.0,2.0,1.0,0.0,23.370405,0.0
83.722946,199.03642,1.0,72.09943,23.0,0.0,0.0,100.0,-7.0,7.0,8.0,32.0,1.0,16.957533,-7.0,0.0,0.0,2.0228066,-8.0,0.0,2.0,0.0,40.0,0.0
-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0
90.5797,338.74,2.6099885,151.51466,20.327793,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,1.0,25.0,11.056879,0.0,0.0,0.0,-8.0,1.0,1.0,0.0,21.610498,0.0
85.0,139.86838,19.02443,88.154015,15.0,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,44.0,22.675459,0.0,0.0,1.0,45.074287,0.0,2.0,0.0,44.0,0.0
87.0,414.67993,4.0,86.49308,37.738712,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,2.0,31.664354,0.0,0.0,0.0,0.0,11.304262,1.0,2.0,0.0,34.195343,0.0
87.0,439.61404,13.388863,138.96213,26.0,0.0,0.0,100.0,-7.0,7.0,8.0,23.0,1.0,25.369568,-7.0,0.0,0.0,6.0,57.186752,2.0,2.0,0.0,33.0,0.0
79.0,163.9074,3.0,97.99449,28.0,0.0,0.0,95.10929,31.381283,6.0,6.0,28.997694,2.0,20.0,4.0,0.0,0.0,25.0,47.419758,6.0,2.0,0.0,75.0,0.0
81.0,187.03339,1.0,90.0,43.172375,1.0,0.0,97.0,65.19157,6.0,3.0,45.148838,1.0,25.0,12.453028,1.0,1.0,2.0,26.242619,2.0,1.0,0.0,33.0,0.0
72.01718,88.37946,7.0,63.0,13.0,0.0,0.0,88.0,60.866833,6.0,6.0,18.0,2.0,56.82564,0.0,1.0,1.0,55.847145,95.80659,1.0,4.0,0.0,84.58194,0.0
89.0,190.81068,5.0,74.0,33.0,0.0,0.0,100.0,-7.0,7.0,8.0,37.958973,2.0,29.0,-7.0,0.0,0.0,0.0,-8.0,2.0,2.0,0.0,30.590033,0.0
73.0,219.33739,6.0,95.33479,15.0,0.0,0.0,80.27705,40.785797,6.0,5.0,17.124332,0.14919022,41.0,6.0,2.0,1.8586568,9.0,76.0,9.0,4.0,0.0,90.23766,0.0
68.938065,266.8909,3.0,78.8211,28.2965,0.0,0.0,95.0,50.82896,6.0,6.0,34.0,2.0,38.0,0.0,1.8492316,2.0,40.95318,66.81416,6.9231043,2.0,3.0,57.0,0.0
79.0,75.776146,16.0,61.0,16.884258,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,19.0,14.327976,2.0,1.0,27.272228,-8.0,2.0,1.0,1.0,43.0,0.0
85.0,170.44347,5.0,110.557655,9.788943,0.0,0.0,100.0,-7.0,7.0,8.0,10.0,2.0,33.0,2.0,0.0,0.0,0.0,78.28957,1.0,2.0,0.0,43.0,0.0
78.0,202.26009,8.0,77.0,20.635885,0.0,0.0,92.0,3.0,4.0,6.0,23.677359,1.0,26.0,0.0,6.0361757,4.0,3.0,71.0,1.0,7.039307,0.0,50.0,0.0
