ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
66.0,109.16436,4.0,37.071278,24.0,0.0,0.0,96.0,37.835457,6.0,6.0,29.0,4.0,36.0,0.0,5.9691415,5.7507915,21.0,85.846,3.0,3.0,1.0,61.461094,1.0
61.72139,-9.0,5.0,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,-0.4348845,2.2935748,99.85554,1.0,0.0,0.0,36.0,99.79718,0.0,3.0,0.0,100.0,1.0
63.207382,-9.0,12.0,-9.0,5.1779804,0.0,0.0,100.0,-7.0,7.0,8.0,3.8535414,1.0,97.23696,0.0,0.0,0.0,0.0,38.44983,0.0,1.0,-8.978015,33.0,1.0
61.819843,86.79429,2.9994023,22.998188,5.942353,2.3127382,2.0,79.571365,31.794546,5.0,2.0,6.27979,2.0,36.0,0.0,0.0,0.0,21.151003,-8.0,1.0,1.0,0.0,75.0,1.0
-9.0,115.40272,7.0,25.992619,6.6202526,0.0,0.0,82.215096,6.0,4.0,6.0,9.0,1.0,18.0,0.0,1.0,1.0,88.47408,-8.0,4.0,1.0,2.0,100.0,1.0
62.873726,149.4862,7.0,45.676083,25.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.0,4.0,19.0,1.0,3.0,3.0,48.7459,-8.0,7.0,1.0,2.0,64.54127,1.0
68.0,143.54283,20.0,67.0,8.4901495,1.0,0.0,77.72996,16.058266,6.0,5.0,8.431336,0.0,63.99433,-7.0,0.0,0.0,1.0,76.0,2.0,1.0,0.0,71.0,1.0
-9.0,16.059092,1.0,-9.0,8.0,0.0,0.0,84.25892,10.182761,4.0,5.0,11.0,5.567934,67.202156,0.0,2.0,2.0,117.78264,61.124126,2.0,3.0,2.0,100.0,1.0
67.77237,162.76537,20.394028,59.25548,15.0,0.0,0.0,83.45708,12.845843,6.0,5.0,14.0,0.0,20.0,4.0,0.0,0.0,89.102,75.16674,5.0,2.0,1.0,73.38477,1.0
8.561944,115.25481,2.0,38.45725,25.0,1.0,0.0,89.74204,29.120947,6.0,6.0,29.0,10.447356,-6.8024735,1.0,4.0,4.0,69.364555,-8.0,19.471313,-8.0,3.9156847,79.41729,1.0
64.0,124.10385,4.0,46.83185,4.260665,4.302772,0.0,78.9896,29.116007,6.0,2.0,5.8054976,2.0,75.9926,0.0,1.0,1.0,70.36743,91.0,2.0,3.0,0.0,100.0,1.0
50.746414,165.05493,3.0,23.856314,24.145243,4.9403305,4.5407863,83.35647,4.4699616,1.7785156,5.0,32.0,6.0,65.08988,-7.0,3.0,2.0,71.569786,36.4957,6.0,4.0,0.0,100.0,1.0
59.518467,-8.455746,8.0,-9.0,8.874968,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,1.0,37.15005,0.0,2.0,2.0,0.0,95.454636,0.0,2.0,1.0,-9.0,1.0
58.020668,-9.0,2.0,-9.0,22.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,7.5401435,38.0,0.0,2.0,3.0,43.411625,77.69486,4.0,2.0,4.0,50.0,1.0
68.0,125.48473,6.0,46.201214,12.0,0.0,0.0,95.0,48.427444,6.0,5.0,7.022922,2.0,81.26711,0.0,0.0,0.0,12.413736,19.20084,1.0,3.0,0.0,87.850204,1.0
67.31743,88.10653,15.0,31.39782,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.5391874,0.0,18.0,0.0,1.0,1.0,52.3855,-8.0,9.279933,-0.01128888,1.0,80.79769,1.0
63.806362,-9.0,16.310959,-9.0,-6.9903407,1.0,1.0,100.0,-7.0,6.0,8.0,3.766162,0.0,25.0,0.0,13.483754,12.825857,5.0,40.53344,1.0,1.0,0.0,45.685883,1.0
-9.0,143.70972,4.0,65.36579,23.0,3.5410132,1.0,65.68518,3.0,0.72687876,4.0,29.426361,3.0,43.0,0.0,3.0,2.504656,117.95197,59.421032,5.0,5.887746,4.0166216,100.0,1.0
68.0,152.73804,29.090963,68.0,13.012024,1.0,0.0,100.0,-7.0,7.0,8.0,14.0,0.0,51.897137,-7.0,3.0,3.0,68.33667,-8.0,3.0,2.0,0.0,100.0,1.0
-9.0,137.11469,15.0,87.29024,11.292569,2.0,1.0,-9.0,-7.0,-9.0,3.0,12.443043,0.0,13.0,0.0,3.0,2.0,116.845375,88.355675,4.0,1.0,3.3505244,75.22154,1.0
19.372965,227.58698,4.0,80.0,12.489232,3.0,2.3778043,64.79538,2.0,2.5202928,5.9059954,14.0,2.0,35.57691,0.0,3.0,3.0,69.24808,91.0,2.0,4.0,1.0,88.0,1.0
66.0,69.36729,1.0,-9.0,3.2209466,0.0,0.0,100.0,-7.0,7.0,8.0,9.415831,4.0,12.010337,0.0,1.0,2.0,32.102955,57.825764,2.0,1.0,0.0,50.986378,1.0
62.0,175.93257,31.240047,75.38571,7.239307,2.0,1.0,78.36137,4.0,6.0,5.0,9.0,0.0,13.0,0.0,0.0,0.0,63.412838,-8.0,2.0,1.0,1.0,67.0,1.0
-9.0,58.76333,3.0,-9.0,3.910487,4.530797,3.5114372,79.237816,21.380783,6.0,2.0,5.9063315,3.0,28.695267,-7.0,3.0,3.0,58.593018,-8.0,1.0,-8.0,0.0,67.0,1.0
63.0,68.09852,5.0,36.064056,4.6981874,1.0,0.7844194,69.97298,16.937775,6.0,6.0,3.9856627,2.0,69.55405,-7.0,3.0,3.0,0.0,-8.0,1.0,1.0,0.0,58.0,1.0
62.092632,209.02289,20.0,74.16575,13.0,2.0,0.0,77.40445,4.0,2.3768797,3.0,11.939247,0.0,58.09208,1.9818169,0.0,0.0,40.89225,72.70536,3.0,4.0,1.0,80.0,1.0
-9.0,150.5675,21.288609,61.0,25.0,7.1358967,3.2081268,70.139465,10.432987,5.3962607,2.0,31.0,1.0,95.67993,0.0,4.0,3.1953812,68.136,-8.0,2.0,3.0,2.0,90.06907,1.0
66.0,150.23843,10.0,51.326637,21.0,1.0,0.0,90.0,24.256294,6.0,5.98036,21.0,2.0,18.40194,0.0,2.0,2.0,38.15067,-1.0646133,4.0,2.0,0.0,83.0,1.0
-9.0,152.60284,16.40276,54.14686,19.0,0.0,0.0,70.88628,-7.0,4.0,6.0,22.0,0.0,36.696136,8.0,1.0,1.0,59.004345,8.430531,7.0,4.0,1.0,80.0,1.0
57.865307,203.69879,2.0,-9.0,3.4035676,0.0,0.0,82.84119,13.64765,5.0,6.0,6.12219,3.0,43.0,0.0,0.0,0.0,80.968956,-8.0,3.0,1.0,1.0,80.0,1.0
57.905567,38.677998,2.0,-9.0,20.0,0.0,0.0,100.0,-7.0,7.0,8.0,20.0,9.70577,40.0,0.0,1.0,1.6628312,73.4347,100.0,20.46123,4.0,4.873473,100.0,1.0
60.92905,171.2396,4.0,73.02091,41.309235,2.0,2.0,91.83894,3.0,4.0,5.8656983,52.044056,6.0,53.85493,1.0,4.0,3.718548,93.21638,-8.0,4.0,5.0,1.0,83.0,1.0
66.0,193.94312,1.0,55.166058,18.471739,3.0,0.4222221,77.75111,27.931152,5.9655204,6.0,34.0,4.0,91.19082,1.9041054,0.0,0.0,28.115112,67.36656,2.0,4.305212,0.0,86.14375,1.0
