ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
83.0,203.92828,7.159046,76.0,16.0,0.0,0.0,100.0,-7.0,7.0,8.0,14.209359,1.0,24.0,-8.0,0.0,0.0,21.0,-8.0,2.0,1.0,0.0,44.34749,0.0
74.0,239.58652,6.0,74.994965,28.0,0.0,0.0,97.0,45.11321,6.0,6.0,21.0,2.0,19.427938,0.0,2.0,2.0,10.0,-8.0,1.2889457,2.0,1.0,20.837097,0.0
65.263214,305.69885,3.0,83.0,23.0,0.0,0.0,97.0,48.26855,6.0,6.0,29.0,1.0,40.0,0.0,4.3008156,4.936547,87.56237,58.516247,9.0,2.0,3.0,100.0,0.0
63.679977,337.82684,3.0,106.937256,28.0,0.0,0.0,86.58258,2.0,4.0,6.0,42.75251,1.20429,33.0,0.0,1.0,1.0,18.0,43.007214,6.0,2.0,1.0,65.95699,0.0
81.0,251.32924,26.481493,72.0,13.0,0.0,0.0,100.0,-7.0,7.0,8.0,16.0,0.0,42.0,-7.0,2.0,2.0,11.0,60.570152,3.0,3.0,0.0,98.62395,0.0
77.23361,142.21544,3.0,47.297573,27.0,0.0,0.0,100.0,-7.0,7.0,8.0,34.0,3.4967523,31.0,-7.0,3.0,2.0,11.93582,69.03234,3.0148535,2.0,0.0,50.0,0.0
71.0,184.0102,3.0,65.95676,31.0,0.0,0.0,95.0,10.160288,6.0,6.0,29.0,3.7104976,16.0,2.0,3.0,3.0,13.0,8.957555,1.0,2.0,0.0,37.66473,0.0
75.0,282.43668,8.0,103.045074,21.0,0.0,0.0,88.49204,6.0,5.90069,6.0,25.0,1.0,63.437378,5.0,0.0,0.0,30.564438,85.35073,2.0,3.0,0.0,83.0,0.0
70.0,210.76694,18.439991,94.30362,15.0,3.4764528,2.9584012,79.967224,9.399347,6.0,5.0,16.0,0.0,53.92472,-7.330874,0.0,0.0,1.0,64.55063,1.0,2.0,0.0,100.0,0.0
80.0,135.15385,31.137533,84.0,21.0,0.0,0.0,95.0,32.041748,6.0,6.0,18.0,0.0,49.852997,14.200932,0.0,0.0,0.0,22.893295,2.0,2.0,0.0,54.97756,0.0
