ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
62.29193,33.614975,5.29824,53.454594,14.0,0.0,0.0,96.0,4.0,4.0,6.0,12.787954,3.0,43.0,0.0,2.0,2.0,79.56562,93.1863,3.0,3.0,3.0,67.0,1.0
69.96654,-7.149619,15.0,-9.0,-9.0,0.0,0.0,100.0,-7.0,7.0,8.0,4.588856,0.0,84.898544,15.978883,0.0,0.0,47.960083,34.53728,1.0,2.0,0.0,77.41551,1.0
68.0,126.07147,3.0,49.465176,23.0,3.0,2.9502857,100.0,-7.0,7.0,8.0,22.0,3.0,14.0,0.0,3.0,2.6590052,2.0,57.91016,4.6851354,2.0,0.0,50.0,1.0
-9.0,-4.274302,11.0,-9.0,4.701654,1.7734797,2.0,100.0,-7.0,7.0,8.0,8.0,0.0,56.28131,-7.0,0.0,0.0,84.39272,34.208115,2.0,2.0,4.0,71.57874,1.0
62.0,139.65332,33.547962,71.57759,-9.0,1.8591515,1.0,69.513306,-0.9502894,2.334003,5.631251,0.6128961,0.0,39.25156,0.0,0.0,0.0,107.381584,-8.0,2.0,1.0,1.0,90.889206,1.0
65.0,106.029434,2.0,33.53693,29.0,0.0,0.0,100.0,-7.0,7.0,8.0,35.51467,10.68393,46.0,0.0,1.0,1.0,42.436638,-8.0,7.3292265,4.0,1.0,71.0,1.0
65.1435,61.690784,5.0,62.816307,12.0,7.808825,7.267612,83.43542,9.573511,3.590449,6.0,11.174614,2.0,57.458637,0.0,1.0,1.0,32.366577,88.33568,1.0,6.7601523,0.0,80.0,1.0
66.0,22.721678,8.870844,54.582195,28.0,0.0,0.0,95.258354,17.922007,6.0,6.0,26.0,0.0,25.0,0.0,1.0,1.0,27.305325,84.01716,9.0,2.0,1.0,61.5037,1.0
64.0,67.369225,1.0,40.751728,15.0,0.0,1.0,88.57694,31.695686,6.0,5.0,15.0,5.868298,9.95263,5.0,0.0,0.0,78.742294,-8.0,5.0,2.0,2.0,75.797104,1.0
63.39967,100.40615,9.0,22.402096,26.125097,0.0,0.0,100.0,-7.0,7.0,8.0,33.763145,0.0,94.54929,-7.0,0.0,0.0,97.2115,72.12535,4.0,7.0766745,2.0,100.0,1.0
65.01549,199.90948,18.93064,56.05294,22.0,7.2777314,2.0,63.431183,6.0,4.0,2.1244311,31.773619,0.0,86.86612,-7.0,0.0,0.0,30.712263,37.80823,2.0,5.0,0.0,71.0,1.0
65.0,167.53297,32.94718,75.42379,43.245285,2.0,2.0,85.806984,3.3653898,4.0,5.0,43.66689,0.0,25.25933,-7.0,8.299119,8.786397,44.58003,-8.0,10.443074,3.0,3.0,71.865555,1.0
65.0,114.941666,4.0,65.889984,24.0,1.0,1.0,95.0,31.918575,6.0,2.0,24.0,1.0,32.83533,9.0,1.0,0.0,54.72112,-8.0,4.0,1.0,2.0,43.047928,1.0
59.756058,131.51044,9.0,35.871468,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,8.333537,1.0,13.0,1.0,2.8316865,2.0,119.68142,-8.0,6.0,1.0,4.0,100.0,1.0
75.0,260.7192,13.016723,72.59975,13.0,0.0,0.0,80.23141,36.487858,6.0,6.0,14.998929,0.0,70.177574,-7.0,1.0,1.0,0.0,59.989407,1.0,3.0,1.0,80.0,1.0
68.0,159.6607,4.0,38.530724,14.0,1.0,0.0,93.0,23.060762,5.6096716,6.0,18.0,2.0,73.7493,-7.0,3.0,3.0,24.551416,62.561615,2.0,2.466591,0.0,85.39297,1.0
56.630165,183.34203,4.0,56.78891,28.0,2.1815841,0.0,84.73976,36.235718,6.0,3.332926,29.731508,9.866789,46.0,0.0,3.0,2.0,41.668316,80.02606,8.910577,6.0,2.0,83.0,1.0
67.98749,230.556,2.0,72.25978,19.0,1.0,1.0,100.0,-7.0,7.0,8.0,27.0,4.0,21.0,-7.0,1.0,1.0,22.983305,60.1726,5.0,3.0,0.85759926,67.0,1.0
64.06514,174.3002,3.0,57.23192,16.0,1.0,0.0,84.77831,18.988075,6.0,5.0,16.567366,3.0,15.0,1.0,2.0,2.0,24.005417,-8.0,7.9799614,1.0,2.0,78.0,1.0
-9.0,143.11134,3.0,60.113983,7.0,3.569215,3.6960187,87.86807,-7.0,-9.0,5.0,9.0,2.0,11.0,-0.92971665,2.0,2.0,19.0,-8.0,2.0,1.0,0.0,46.360996,1.0
68.0,46.31173,2.0,41.04427,18.0,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,6.7324557,26.781387,0.0,4.0,3.4199471,44.86113,-8.0,6.6205215,1.0,1.0,69.449135,1.0
56.868923,125.44296,8.0,57.569386,17.0,0.0,0.0,89.0,25.173552,6.0,6.0,17.851755,1.0,26.0,0.0,17.085238,16.707294,53.64065,-8.0,6.0,1.0,5.572658,69.99057,1.0
63.0,57.33761,1.0,-5.4627504,15.681668,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,8.806937,62.53094,0.0,1.0,1.0,66.068695,88.0,4.0,4.1801677,2.0,86.0,1.0
64.0,135.72186,6.0,51.8757,24.0,0.0,0.0,81.46516,20.354403,6.0,6.0,24.477934,3.0,68.050026,0.0,1.0,1.0,18.0,56.880226,3.0,4.0,0.0,100.0,1.0
-9.0,109.08868,10.717455,24.934483,3.7025363,0.0,0.0,70.81732,11.563354,5.4299674,6.0,4.823308,1.0,74.81538,-7.0,2.0,2.0,47.983715,93.0,2.0,3.0,1.0,77.75514,1.0
58.632305,268.44446,5.158606,88.98438,28.470175,0.0,0.0,77.11613,1.6159232,6.0,6.0,33.0,3.0,53.65673,1.0,2.0,1.0,56.544975,15.897481,5.0,3.0,1.0,75.0,1.0
59.381676,145.09572,5.0,41.436188,6.0,1.0,0.0,87.57492,4.193264,4.0,4.9363823,4.5231767,3.0,75.13954,0.79430777,2.0,2.0,74.33679,91.0,2.0,4.0,1.0,100.0,1.0
62.573357,123.04208,2.0,19.868584,9.0,0.0,0.0,100.0,-7.0,7.0,8.0,13.0,6.0,50.0,0.0,3.0,3.0,62.189156,93.94751,6.0,3.0,1.0,100.0,1.0
69.99008,78.886,2.0,-9.0,13.625493,0.0,0.0,100.0,-7.0,7.0,8.0,19.0,10.146299,81.00462,4.0,0.0,0.0,17.0,84.66643,2.0,4.0,0.0,80.0,1.0
77.36435,131.22774,16.573992,44.706993,6.0,0.0,0.0,78.316986,80.58466,6.0,6.0,8.0,0.0,99.97344,0.0,1.0,1.0,0.0,-8.0,0.0,1.0,-8.0,75.0,1.0
65.597595,84.9124,14.3755245,21.52637,5.1694665,0.0,0.0,100.0,-7.0,7.0,8.0,3.9810636,0.0,77.225006,0.0,0.0,1.0,115.20638,60.44623,2.0,1.0,2.0,80.0,1.0
6.028518,151.90086,13.540689,59.314224,14.0,1.0,1.0,82.304436,6.0,4.0,4.3979087,15.0,0.0,60.7227,3.0,1.0,1.0,32.09629,36.2571,3.0,3.0,1.0,93.94073,1.0
68.0,173.59149,16.0,72.0,16.0,0.0,0.0,88.0,5.357512,6.0,6.0,12.0,0.0,57.149372,-7.0,3.1412697,2.0,0.7687643,52.57446,1.0,3.0,0.0,75.0,1.0
-9.0,-9.0,5.0,-9.0,18.0,0.0,0.0,96.0,71.815636,6.0,6.0,17.0,7.1060133,42.0,0.0,4.0,4.0,42.89591,91.0,9.0,15.034532,7.359457,84.72906,1.0
61.39836,103.18324,2.0,39.256924,9.0,1.0,1.0,100.0,-7.0,7.0,8.0,6.9790316,2.0,50.0,0.0,2.0,2.0,115.35044,96.43197,3.0,2.0,2.0,86.0,1.0
72.69577,163.80606,19.989546,57.293495,15.737899,0.0,0.0,100.0,-7.0,7.0,8.0,17.0,0.0,43.838646,13.587211,0.0,0.0,48.400684,80.05443,4.0,3.0,0.0,60.0,1.0
56.05019,138.33153,6.0,-9.0,6.0,0.0,0.0,100.0,-7.0,7.0,8.0,3.6112561,3.0,77.892395,0.0,2.0,2.0,104.26022,60.930904,2.0,1.0,0.0,100.0,1.0
66.89918,118.406975,25.892263,44.16064,7.0,0.0,0.0,96.0,1.0,6.0,6.0,7.0,0.0,99.99624,0.0,0.0,0.0,11.078573,50.041775,1.0,1.0,0.0,100.0,1.0
70.83041,419.48087,17.39467,108.91583,15.0,1.7521126,0.0,84.073425,3.0,4.0,3.7252417,17.40671,0.0,32.528217,0.0,1.0,1.0,4.0,-8.0,5.0,-8.0,0.0,58.0,1.0
63.304413,195.41359,5.3879943,34.75542,15.0,0.0,0.0,88.0,50.073074,6.0,6.0,20.0,2.0,16.0,0.0,2.0996382,2.0,41.5715,98.61844,7.925432,2.0,1.0,80.0,1.0
75.0,91.701416,18.073195,35.47138,10.002549,0.0,0.0,100.0,-7.0,7.0,8.0,10.836681,0.0,30.0,-7.0,2.0,2.0,0.0,-8.0,1.0,-8.0,0.0,12.780399,1.0
