ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,cond
92.68579,369.16214,67.756584,148.65042,5.6928563,0.0,0.0,100.0,-7.0,7.0,8.0,5.964063,0.0,46.0,-7.0,0.0,0.0,0.0,47.553017,1.0,1.0,0.0,40.0,0.0
73.60156,139.7738,2.0,66.65395,42.382347,0.0,0.0,100.0,-7.0,7.0,8.0,46.506535,10.526397,27.0,0.0,2.0,2.0,17.618498,84.04371,6.0,2.0,2.0,40.0,0.0
73.0,209.46664,15.0,101.256615,12.151683,1.0,0.0,86.04662,33.380375,6.0,3.0,13.934862,0.0,37.86435,0.0,1.1260086,1.0,51.31649,69.4906,2.0,2.0,0.0,83.0,0.0
80.43302,190.39864,8.770842,71.73075,24.0,0.0,0.0,100.0,-7.0,7.0,8.0,22.113613,2.0,29.0,0.0,1.0,1.0,4.4132614,82.59634,4.0,4.0,0.0,50.0,0.0
77.795845,167.80338,4.0,95.908295,6.0,0.0,0.0,100.0,-7.0,7.0,8.0,9.0,1.0,25.0,-7.0,0.0,0.0,53.657135,34.581993,5.0,1.0,1.0,89.73043,0.0
85.0,107.97607,1.0,43.239216,10.0,0.0,0.0,100.0,-7.0,7.0,8.0,6.8331833,3.0,17.0,0.0,1.0,1.0,5.0,77.867256,2.0,1.0,0.0,43.85444,0.0
72.0,239.44281,5.0,123.39859,15.9639845,0.0,0.0,100.0,-7.0,7.0,8.0,18.0,0.0,37.26783,0.0,0.0,0.0,62.827106,-8.0,7.0,1.0,4.3928003,75.0,0.0
81.0,107.67333,6.0,65.03055,38.057777,0.0,0.0,100.0,-7.0,7.0,8.0,37.0,1.0,25.0,3.0,0.0,0.0,6.0,37.91912,3.0,1.0,0.0,33.049957,0.0
68.0,304.81445,14.094601,100.0,35.19084,2.0,1.0,79.37586,34.200638,6.0,5.0,37.0,0.0,23.266285,21.797586,0.0,0.0,21.0,69.15942,4.0,5.0,3.0,60.0,0.0
83.0,177.05968,62.97263,153.4671,13.396663,0.0,0.0,100.0,-7.0,7.0,8.0,11.5759,0.0,22.433,0.0,0.0,0.0,53.518066,-8.0,2.0,2.0,0.0,64.25732,0.0
