age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
30.0,4,125246.54,9,2,3,1,0,0,4651.5444,0.0,45.0,1,2
42.0,5,113616.0,13,2,7,1,0,0,0.0,0.0,50.0,1,2
28.0,4,36080.426,13,-1,6,2,0,1,0.0,0.0,50.0,1,2
24.0,4,188474.69,10,0,2,3,0,0,0.0,0.0,40.0,1,2
37.0,4,305881.28,4,2,2,1,-1,1,0.0,0.0,40.0,1,2
43.0,5,35189.3,13,2,7,1,0,0,0.0,0.0,50.0,1,2
32.0,3,257725.02,13,0,6,0,0,0,0.0,0.0,40.0,1,2
43.0,1,137232.92,13,2,1,1,-1,0,0.0,1979.2089,50.0,0,2
48.0,4,159854.67,13,2,3,1,0,0,5013.0,0.0,40.0,1,2
66.0,5,143828.25,10,2,2,1,0,0,0.0,0.0,20.0,1,2
34.128265,4,163838.94,13,2,3,3,0,1,0.0,0.0,30.0,1,2
33.0,4,325828.22,11,2,5,1,0,0,0.0,0.0,40.0,1,2
47.0,4,122857.34,14,-1,5,0,0,0,0.0,0.0,20.0,1,2
33.0,4,182719.27,9,2,2,1,0,0,0.0,0.0,30.0,1,2
19.0,4,248098.66,9,0,2,3,0,0,0.0,0.0,40.0,1,2
65.0,3,125481.64,9,2,3,1,0,0,0.0,0.0,40.0,1,2
29.770199,5,31586.47,11,2,4,1,0,0,0.0,0.0,56.0,1,2
57.0,4,342214.62,10,2,6,1,0,0,0.0,0.0,77.28745,1,2
33.0,2,43011.13,16,0,7,0,0,0,0.0,0.0,40.0,1,2
82.83334,5,264296.94,9,2,6,1,0,0,0.0,0.0,1.2820191,1,2
32.0,4,355770.38,9,2,3,1,-1,0,0.0,0.0,40.0,1,2
36.0,4,147664.67,13,0,6,0,0,0,0.0,0.0,40.0,1,2
36.564537,4,128757.0,11,0,6,2,0,1,0.0,0.0,50.0,1,2
48.0,3,114966.12,11,2,2,1,0,0,0.0,0.0,40.0,1,2
23.0,4,217812.72,10,2,3,1,0,0,0.0,0.0,40.65465,1,2
46.0,4,167579.88,13,2,3,1,0,0,0.0,1671.187,24.0,1,2
39.0,5,25490.006,10,-1,2,0,0,1,0.0,0.0,60.0,1,2
55.0,4,84798.945,14,2,7,1,0,0,86504.4,0.0,45.0,1,2
36.0,4,180220.81,9,2,2,1,0,0,0.0,0.0,55.0,0,2
27.0,1,175610.78,9,2,2,1,0,1,0.0,1684.863,45.0,1,2
48.0,6,59530.746,15,2,3,1,0,0,0.0,2176.4421,40.0,1,2
30.0,1,113864.52,11,2,6,1,0,1,0.0,0.0,25.0,1,2
29.043413,4,102895.445,13,0,3,0,0,0,0.0,2194.1487,40.0,1,2
48.0,4,163414.1,9,2,2,1,0,0,0.0,1740.8799,48.0,1,2
28.0,4,202514.31,11,2,2,1,0,0,0.0,0.0,48.0,1,2
36.0,1,131450.53,9,2,4,1,0,0,0.0,0.0,70.0,1,2
31.0,4,291425.38,10,2,2,1,0,0,0.0,0.0,40.0,1,2
41.0,4,181182.77,10,-1,6,2,0,1,0.0,0.0,40.0,1,2
34.0,4,174237.4,9,2,2,1,0,0,0.0,0.0,54.332275,1,2
28.0,4,309114.66,13,2,3,1,0,0,0.0,0.0,52.0,1,2
57.0,4,112448.305,13,2,7,1,0,0,0.0,0.0,50.0,1,2
47.0,4,111098.19,9,2,2,1,0,0,0.0,0.0,40.0,1,2
44.0,4,315551.78,6,2,2,1,0,0,0.0,0.0,40.0,1,2
40.0,6,241636.44,15,2,1,1,0,0,3461.0198,0.0,40.0,1,2
40.579453,4,282307.22,10,2,3,1,1,1,0.0,0.0,45.0,1,2
51.0,4,425558.03,10,-1,6,0,0,1,0.0,0.0,30.0,0,2
40.0,1,137697.61,12,0,3,0,0,1,0.0,0.0,40.0,1,2
47.0,4,232862.62,9,2,2,1,0,0,0.0,0.0,40.0,1,2
54.0,4,199892.84,6,2,2,1,0,0,0.0,0.0,48.0,1,2
36.0,4,184512.44,9,2,6,1,0,0,0.0,0.0,52.0,1,2
68.0,4,196212.27,9,-1,1,0,0,1,0.0,0.0,40.0,1,2
37.0,4,131656.47,10,0,2,0,0,0,0.0,0.0,40.0,1,2
44.0,4,98373.98,14,2,7,1,1,0,0.0,1979.3397,40.0,1,2
54.0,4,89487.0,9,2,2,1,-1,1,6584.951,0.0,40.0,0,2
36.0,4,152684.36,13,0,6,0,0,0,0.0,0.0,47.0,1,2
37.363262,4,226334.34,10,2,6,1,0,0,9716.353,0.0,40.0,1,2
48.0,4,305796.53,7,0,2,0,0,0,4917.183,0.0,50.0,1,2
41.0,1,190984.0,13,0,1,2,0,0,0.0,0.0,30.0,1,2
54.0,1,182446.34,13,2,4,1,0,0,0.0,0.0,40.0,1,2
47.0,4,157982.39,9,2,2,1,0,0,0.0,0.0,45.0,1,2
29.0,4,203013.4,9,0,2,2,0,1,0.0,0.0,40.0,1,2
27.0,1,327758.5,10,0,3,3,1,0,0.0,0.0,35.0,1,2
40.0,6,178284.61,13,2,2,1,0,0,0.0,0.0,30.0,1,2
67.0,5,79607.45,9,-1,2,2,0,1,0.0,0.0,8.0,1,2
24.0,4,174759.86,7,2,2,1,0,0,7010.6953,0.0,64.4018,1,2
31.101547,4,209958.73,13,2,6,1,0,0,0.0,0.0,40.0,1,2
33.0,4,235045.34,13,0,7,0,0,1,0.0,0.0,40.0,1,2
41.0,4,149121.95,9,2,2,1,0,0,0.0,0.0,40.0,1,2
36.0,4,424734.97,9,-1,6,3,1,0,0.0,0.0,48.0,1,2
42.0,4,49236.414,13,2,3,1,0,0,0.0,0.0,40.0,1,2
35.0,1,174796.6,9,2,2,1,0,0,0.0,0.0,40.0,1,2
34.0,4,155939.39,9,2,3,1,0,0,0.0,0.0,44.0,1,2
56.465042,4,203304.27,10,-1,3,2,1,1,0.0,0.0,40.0,0,2
36.0,4,203179.36,9,2,3,1,0,0,0.0,0.0,40.0,1,2
27.0,4,116703.625,9,0,2,3,0,0,0.0,0.0,40.0,1,2
50.0,4,155160.88,13,2,6,1,0,0,0.0,0.0,40.0,1,2
49.0,4,146648.44,11,2,3,1,0,1,0.0,0.0,40.0,1,2
45.0,4,237608.98,4,2,6,1,0,0,7089.7397,0.0,50.0,1,2
50.0,4,238768.61,10,2,2,1,0,1,0.0,0.0,45.0,1,2
43.0,4,166587.55,9,2,2,1,0,0,0.0,0.0,40.0,1,2
32.0,6,91476.79,7,2,1,1,0,0,0.0,0.0,65.0,1,2
45.0,1,175271.52,9,-1,2,0,1,0,59385.062,0.0,40.0,1,2
51.0,4,117797.16,13,2,6,1,0,1,0.0,0.0,40.0,1,2
35.0,4,158150.02,9,2,3,1,0,0,0.0,0.0,52.0,1,2
32.0,4,34347.26,7,2,3,1,0,0,0.0,0.0,45.0,1,2
43.0,4,347864.25,13,2,7,1,0,0,0.0,0.0,74.204865,1,2
34.696526,4,165142.77,6,2,2,1,0,0,0.0,0.0,40.0,1,2
17.0,4,195654.27,7,0,3,3,0,1,0.0,0.0,20.0,1,2
33.0,4,113902.055,9,0,2,0,0,0,0.0,0.0,40.0,1,2
48.0,4,253839.25,9,-1,3,2,0,1,0.0,0.0,40.0,1,2
45.0,4,128779.02,13,2,5,1,0,0,0.0,0.0,50.0,1,2
38.0,4,506251.72,9,2,7,1,0,1,0.0,0.0,40.0,1,2
48.0,4,144065.94,10,-1,3,0,0,0,10752.747,0.0,42.0,1,2
43.0,4,51197.324,10,2,3,1,0,0,0.0,0.0,40.0,1,2
55.0,4,168895.38,9,2,5,1,0,0,0.0,0.0,40.0,1,2
39.0,4,156675.14,2,2,2,1,-1,0,0.0,0.0,46.0,0,2
28.0,4,216366.77,10,2,2,1,0,1,9217.709,0.0,70.938896,1,2
39.0,4,75574.46,13,-1,7,0,0,1,0.0,0.0,80.0,1,2
60.0,4,149253.8,9,2,3,1,0,0,0.0,0.0,45.0,1,2
51.0,4,229069.34,9,2,2,1,0,0,0.0,0.0,55.0,1,2
58.0,4,335314.47,14,2,7,1,0,0,0.0,0.0,50.0,1,2
89.45022,4,793477.7,10,-1,6,0,0,1,11425.187,0.0,40.0,1,2
55.0,4,270521.88,6,2,3,1,0,0,0.0,0.0,45.0,1,2
24.0,4,165059.52,10,0,3,3,0,0,0.0,0.0,40.0,1,2
51.0,2,145012.86,14,1,2,0,0,0,84159.984,0.0,60.0,0,2
44.0,4,194934.27,13,1,2,0,0,0,0.0,0.0,40.0,1,2
30.0,4,198717.61,13,2,3,1,0,1,0.0,0.0,40.0,1,2
34.0,2,298288.9,16,2,7,1,0,0,0.0,0.0,40.0,1,2
27.0,4,284684.72,9,2,2,1,-1,1,0.0,0.0,35.0,0,2
59.0,4,108768.266,14,0,3,0,0,0,42625.145,0.0,75.0,1,2
34.0,4,212170.22,10,2,3,1,0,1,78117.59,0.0,40.0,1,2
25.0,4,251742.86,9,2,2,1,0,1,0.0,0.0,38.0,1,2
46.0,4,186672.6,5,-1,6,0,0,1,0.0,0.0,40.0,1,2
35.0,4,171499.14,11,2,5,1,0,0,0.0,1900.3306,40.0,1,2
50.0,4,351126.75,10,2,2,1,0,0,0.0,0.0,40.0,1,2
22.0,4,257458.56,10,0,5,3,0,1,0.0,0.0,40.0,1,2
34.0,6,140441.39,15,2,7,1,0,0,0.0,2040.9076,83.09747,1,2
55.0,2,24762.387,10,2,7,1,0,0,0.0,0.0,40.0,1,2
44.0,4,111426.695,9,2,1,1,0,0,10266.64,0.0,40.0,1,2
35.0,4,116513.27,10,2,3,1,0,0,0.0,0.0,55.0,1,2
66.0,4,102808.766,16,2,7,1,-1,0,5691.2324,0.0,60.0,0,2
26.0,4,103957.36,9,0,2,3,0,0,0.0,0.0,40.0,1,2
38.0,5,183780.31,13,2,6,1,0,0,0.0,0.0,52.0,1,2
48.0,4,174384.81,13,-1,6,0,0,1,0.0,0.0,40.0,0,2
35.0,4,186917.45,9,2,3,1,0,1,0.0,0.0,40.0,1,2
43.0,4,319048.6,9,-1,3,0,0,0,0.0,0.0,40.0,1,2
29.0,4,123339.664,10,0,6,0,0,1,0.0,0.0,40.0,1,2
46.0,4,311085.25,9,2,2,1,0,0,0.0,0.0,40.0,1,2
24.0,4,51905.973,13,0,7,0,0,1,0.0,2136.6055,36.0,1,2
24.0,4,212385.73,13,0,6,3,0,0,0.0,0.0,50.0,1,2
31.0,4,185404.81,14,0,7,0,0,0,0.0,0.0,65.0,1,2
19.0,4,148180.25,9,0,3,3,1,1,5013.0,0.0,20.0,1,2
41.0,4,150047.97,9,2,2,1,1,0,0.0,0.0,40.0,1,2
38.0,4,99994.44,10,2,3,1,0,0,0.0,0.0,50.0,1,2
44.0,5,157843.42,9,2,2,1,0,0,0.0,0.0,40.0,1,2
48.0,1,202131.31,5,2,5,1,0,0,0.0,0.0,40.0,1,2
37.0,6,327561.4,10,2,3,1,0,0,0.0,0.0,50.0,0,2
52.0,4,388459.44,10,-1,2,2,0,1,0.0,0.0,40.0,1,2
29.0,4,793549.44,13,2,2,1,0,0,0.0,0.0,40.0,1,2
29.0,6,239109.94,9,2,2,1,0,0,0.0,0.0,40.0,1,2
36.0,4,188792.97,11,2,6,1,0,0,0.0,0.0,45.0,1,2
23.203909,4,59387.95,13,0,3,0,0,1,0.0,0.0,45.0,1,2
30.0,4,175943.94,12,2,6,1,0,0,0.0,0.0,51.901882,1,2
27.0,4,306169.34,7,2,2,1,0,0,0.0,0.0,40.0,1,2
36.0,1,162423.48,9,0,3,0,1,1,0.0,0.0,40.0,1,2
63.0,1,133784.5,5,-1,2,2,0,0,0.0,0.0,40.0,1,2
28.0,5,309871.7,8,2,2,1,0,0,0.0,0.0,40.0,1,2
39.0,4,184583.28,13,2,3,1,0,1,0.0,0.0,40.0,1,2
28.0,4,77125.69,13,0,3,3,0,1,0.0,0.0,40.0,1,2
46.0,4,105011.555,14,2,6,1,0,1,0.0,2136.5378,22.653522,1,2
41.0,4,160205.45,9,2,2,1,0,0,0.0,0.0,40.0,1,2
35.0,4,250046.5,10,2,6,1,0,0,0.0,0.0,55.0,1,2
50.29976,4,150250.58,9,0,2,3,1,1,0.0,0.0,40.0,1,2
59.501072,4,149728.98,7,2,2,1,0,0,0.0,0.0,54.6995,1,2
19.0,4,147641.81,9,0,3,3,-1,1,0.0,0.0,20.0,1,2
52.0,4,251480.0,6,2,3,1,0,0,0.0,2195.7344,50.0,1,2
57.0,4,556848.7,9,2,2,1,0,0,0.0,0.0,40.0,0,2
34.0,4,216372.47,13,2,3,1,0,0,0.0,0.0,39.26785,1,2
22.0,4,253675.89,10,0,2,3,0,1,0.0,0.0,40.0,0,2
29.0,4,231115.02,10,0,3,0,0,1,0.0,0.0,40.0,1,2
31.0,4,163712.72,11,0,7,3,0,1,0.0,0.0,45.0,1,2
21.0,4,216180.81,9,0,2,3,0,0,0.0,0.0,40.0,1,2
30.0,4,201675.17,13,0,7,0,0,0,0.0,0.0,43.0,1,2
40.0,4,157055.16,9,0,3,-1,0,0,0.0,0.0,40.0,1,2
30.0,1,195000.9,13,0,7,0,0,0,0.0,0.0,50.0,1,2
34.0,4,230595.92,9,-1,2,0,0,0,0.0,0.0,40.929405,1,2
46.0,4,80575.29,13,2,2,1,0,0,0.0,0.0,60.0,1,2
44.0,1,160242.58,10,2,4,1,0,1,0.0,0.0,40.0,1,2
51.0,5,226265.8,9,2,1,1,0,0,0.0,1890.6979,68.593704,1,2
53.0,4,32691.836,11,2,2,1,0,0,0.0,0.0,45.0,1,2
30.0,4,318721.03,7,0,3,3,0,1,0.0,0.0,40.0,1,2
72.61572,5,155376.81,7,2,3,1,0,0,0.0,0.0,15.0,1,2
41.0,1,292616.53,10,2,2,1,0,0,0.0,0.0,40.0,1,2
30.0,2,333881.66,13,2,7,1,0,0,0.0,0.0,60.0,1,2
50.0,4,312040.22,12,2,5,1,0,0,6508.117,0.0,45.0,1,2
55.0,2,290515.8,14,2,6,1,0,0,0.0,0.0,40.0,1,2
42.0,4,166438.3,9,2,2,1,0,0,0.0,0.0,22.103628,1,2
19.0,4,78694.74,10,0,2,3,0,1,0.0,1876.0,18.0,1,2
29.0,6,211359.72,9,2,2,1,0,0,0.0,0.0,40.0,1,2
22.0,4,30123.55,13,0,3,0,0,0,0.0,0.0,45.0,1,2
42.0,4,203152.81,11,2,6,1,0,0,0.0,0.0,40.0,1,2
36.0,4,306711.3,9,-1,2,3,0,0,0.0,0.0,45.0,1,2
43.0,4,159110.92,9,2,2,1,0,0,0.0,0.0,60.0,1,2
58.0,4,128156.234,9,2,2,1,0,0,0.0,1929.1608,40.0,1,2
38.0,1,230637.64,10,2,6,1,0,0,0.0,0.0,48.0,1,2
27.0,5,37530.383,11,0,2,3,0,0,0.0,0.0,35.0,1,2
46.0,4,305306.06,12,2,2,1,0,0,6773.6123,0.0,40.0,1,2
49.0,4,107881.19,10,-1,2,0,0,0,0.0,0.0,40.0,1,2
60.0,4,89225.49,11,2,5,1,0,0,0.0,0.0,35.0,1,2
39.0,4,226991.14,10,2,2,1,0,0,0.0,0.0,44.0,1,2
38.0,4,211115.7,9,0,3,2,1,1,0.0,1979.6033,40.0,1,2
46.0,2,48272.36,9,-1,5,2,0,1,0.0,0.0,20.0,1,2
60.0,1,251018.94,9,2,4,1,0,0,0.0,0.0,65.0,1,2
56.0,1,63956.383,14,2,7,1,0,1,0.0,0.0,40.0,1,2
28.0,4,111401.586,13,2,7,3,0,1,0.0,0.0,45.0,1,2
35.0,4,231203.02,9,2,2,1,0,0,0.0,0.0,44.0,1,2
39.0,4,293115.34,10,2,3,1,0,1,0.0,0.0,50.0,1,2
46.0,1,230642.0,14,2,6,1,0,0,5134.291,0.0,60.0,1,2
39.0,4,120171.33,9,0,2,-1,1,0,0.0,0.0,40.0,1,2
65.0,4,134746.75,13,2,1,1,0,0,5013.0,0.0,40.0,1,2
35.0,4,324989.2,13,2,2,1,0,0,0.0,1716.3674,35.0,1,2
67.0,1,305946.97,10,-1,3,0,0,1,3602.1382,0.0,20.0,1,2
42.0,4,127709.78,15,2,6,1,0,0,0.0,0.0,45.0,1,2
17.0,4,263718.34,7,0,2,3,0,0,0.0,0.0,28.541096,1,2
37.0,4,207171.62,5,2,1,1,0,0,0.0,0.0,35.0,1,2
56.0,2,126917.016,3,2,2,1,0,0,0.0,0.0,48.0,1,2
41.0,4,409066.56,13,2,3,1,0,0,0.0,0.0,60.0,1,2
18.0,4,101805.375,9,0,3,3,0,1,0.0,0.0,40.0,1,2
50.0,4,198835.36,13,2,3,1,0,0,14519.218,0.0,40.0,1,2
29.0,4,160632.72,9,0,6,-1,1,0,0.0,0.0,40.0,1,2
26.0,4,197579.22,9,0,1,0,0,0,0.0,0.0,40.0,0,2
40.0,4,183961.14,12,2,2,1,0,0,0.0,0.0,40.0,1,2
46.0,4,191810.17,9,2,6,1,0,0,0.0,0.0,40.0,1,2
54.0,4,109093.88,7,-1,2,0,0,1,0.0,0.0,16.0,1,2
54.0,4,272696.62,13,2,7,1,0,1,0.0,0.0,50.0,1,2
33.0,4,312150.72,9,2,5,1,0,0,0.0,0.0,40.0,1,2
46.0,1,277784.1,13,0,4,0,-1,0,0.0,0.0,50.0,0,2
41.0,4,180749.0,13,2,7,1,0,0,6829.0664,0.0,40.0,1,2
50.0,1,201137.53,10,-1,6,2,0,1,0.0,0.0,32.0,1,2
64.0,1,230971.75,7,-1,3,0,1,0,0.0,0.0,40.0,1,2
54.0,4,101635.266,14,-1,7,2,0,1,0.0,3403.6946,40.0,1,2
50.0,4,175960.52,9,0,2,0,1,0,44139.062,0.0,36.0,1,2
33.0,4,163363.44,13,2,6,1,0,0,0.0,0.0,45.0,1,2
21.0,6,526660.4,13,0,7,3,0,0,0.0,0.0,25.0,1,2
24.0,4,35517.895,11,0,2,0,0,0,0.0,0.0,40.0,1,2
65.0,4,204522.77,10,-1,6,0,0,1,0.0,0.0,25.0,1,2
31.0,4,228332.16,9,0,7,0,0,1,0.0,0.0,40.0,1,2
55.0,6,178930.06,10,2,6,1,0,0,0.0,0.0,52.362865,1,2
53.0,5,156539.61,15,2,7,1,0,0,0.0,0.0,40.0,1,2
26.0,4,462931.3,15,2,7,1,1,0,0.0,0.0,50.0,1,2
25.0,3,219127.03,10,0,2,3,0,0,0.0,0.0,40.0,1,2
47.0,4,118549.375,9,2,2,1,0,0,0.0,0.0,40.0,1,2
51.0,4,179698.64,14,-1,7,0,0,1,14497.047,0.0,60.0,1,2
44.0,4,124376.66,13,-1,6,0,0,0,0.0,0.0,50.0,1,2
61.0,4,179305.81,10,2,3,1,0,0,0.0,1669.1921,45.0,1,2
33.0,4,116702.234,13,2,6,1,0,0,0.0,0.0,40.0,1,2
39.0,4,102109.4,9,2,2,1,0,0,0.0,0.0,60.0,1,2
45.0,5,172009.81,13,2,3,1,0,0,0.0,0.0,40.0,1,2
38.0,4,159050.55,11,0,6,-1,0,0,0.0,0.0,32.0,1,2
39.0,4,238498.11,9,2,2,1,0,0,0.0,0.0,45.0,1,2
43.0,6,168816.16,12,2,2,1,0,0,0.0,0.0,40.0,0,2
24.0,4,101159.07,13,0,3,0,0,0,0.0,0.0,40.0,1,2
29.0,4,198118.3,12,0,2,3,0,0,0.0,0.0,40.0,1,2
34.0,4,346999.9,12,0,5,0,1,0,0.0,0.0,40.0,1,2
43.0,4,56636.668,9,-1,7,2,0,1,13072.274,0.0,45.0,1,2
