age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
52.0,2,174455.39,9,2,3,1,0,0,0.0,0.0,40.0,1,0
56.229317,4,102968.18,4,2,3,1,0,0,0.0,0.0,40.0,1,0
28.0,1,210509.36,9,2,2,1,0,0,0.0,1672.0,45.0,1,0
66.0,4,174411.94,10,2,3,1,0,0,0.0,0.0,60.0,1,0
25.0,4,357577.0,10,0,6,0,0,0,0.0,0.0,40.0,1,0
39.0,4,231814.89,13,-1,6,2,0,1,0.0,0.0,40.0,1,0
23.0,4,210938.83,13,0,2,0,0,0,0.0,0.0,60.0,1,0
31.0,4,193445.56,9,0,2,3,0,0,0.0,0.0,50.0,1,0
26.0,6,212279.27,12,0,3,0,0,0,0.0,1672.3328,40.0,1,0
64.0,4,327176.03,9,2,2,1,0,0,0.0,0.0,40.0,1,0
40.0,4,223844.25,13,0,6,0,-1,1,3908.0,0.0,60.0,0,0
38.0,4,218192.77,9,0,7,0,0,0,0.0,0.0,48.0,1,0
56.0,1,136471.78,9,0,2,0,1,1,0.0,0.0,40.0,1,0
65.01364,4,130845.65,4,2,2,1,1,0,0.0,0.0,40.0,0,0
37.0,1,178805.84,9,0,2,0,0,1,2185.8384,0.0,55.0,1,0
48.0,5,204419.08,13,2,7,1,-1,0,0.0,0.0,12.102132,0,0
62.63778,4,200689.42,11,0,3,0,0,0,0.0,0.0,40.0,1,0
60.0,4,427538.72,11,2,3,1,0,0,0.0,0.0,40.0,1,0
25.0,4,158359.31,14,0,7,0,0,1,0.0,0.0,40.0,0,0
39.0,4,198928.42,9,-1,3,0,0,0,0.0,0.0,45.0,1,0
22.0,1,124206.195,13,0,2,3,0,0,0.0,0.0,40.0,1,0
22.0,4,328198.9,10,0,3,3,0,0,0.0,0.0,40.0,0,0
28.0,4,270630.3,13,0,3,0,1,1,0.0,0.0,40.0,1,0
32.0,4,283740.4,9,0,2,0,0,0,0.0,0.0,60.0,1,0
50.0,4,117537.5,7,-1,2,2,0,1,0.0,0.0,40.0,1,0
19.0,4,103993.34,8,0,3,-1,0,1,0.0,0.0,22.61504,1,0
65.0,4,181078.58,9,-1,4,2,-1,0,0.0,0.0,10.0,1,0
22.0,4,302023.25,9,-1,3,0,0,0,0.0,0.0,40.0,1,0
39.0,6,102913.664,9,-1,1,0,0,0,0.0,0.0,45.0,1,0
21.0,1,228396.73,13,0,7,3,0,1,0.0,0.0,45.0,1,0
52.0,4,171258.14,11,-1,3,0,0,1,0.0,0.0,40.0,1,0
24.710506,4,170699.38,10,-1,3,2,0,0,0.0,0.0,40.0,1,0
52.0,2,113716.086,9,2,4,1,0,0,0.0,0.0,40.0,1,0
35.0,4,101697.86,16,-1,7,2,-1,1,0.0,0.0,40.0,0,0
22.0,2,216830.95,9,0,3,3,0,1,0.0,0.0,40.0,1,0
53.0,4,399696.75,9,2,4,1,0,0,0.0,0.0,40.0,1,0
66.0,4,218787.86,4,-1,3,2,0,1,0.0,0.0,35.0,1,0
35.0,4,437485.56,6,2,2,1,0,0,0.0,0.0,40.0,1,0
38.0,2,188026.8,9,0,3,0,0,0,0.0,0.0,40.0,1,0
37.0,4,103464.164,9,2,2,1,-1,0,0.0,0.0,40.0,1,0
40.0,4,120206.26,10,2,3,1,0,0,0.0,0.0,40.0,1,0
48.0,4,73145.9,14,0,7,3,0,1,0.0,0.0,40.0,1,0
36.0,1,126114.56,9,2,4,1,0,0,0.0,0.0,55.0,1,0
19.0,4,261703.48,9,0,2,3,0,1,0.0,0.0,20.0,0,0
30.0,4,163817.16,6,1,2,-1,0,1,3204.8235,0.0,25.0,1,0
37.0,4,203921.64,10,2,3,1,-1,0,0.0,0.0,32.0,0,0
