age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
27.0,4,224484.39,10,0,5,0,0,1,0.0,0.0,40.0,1,1
55.0,4,146174.12,12,2,3,1,0,0,0.0,0.0,40.0,1,1
59.0,4,196550.0,10,2,7,1,0,0,5667.5933,0.0,40.0,1,1
30.0,4,123483.6,13,2,2,1,0,0,0.0,0.0,60.0,1,1
46.0,3,235172.03,9,2,2,1,0,0,0.0,0.0,40.0,1,1
45.0,4,135253.6,9,2,2,1,0,0,0.0,0.0,70.0,1,1
42.0,4,111644.49,13,2,6,1,0,0,3325.0,0.0,40.0,1,1
25.0,4,59898.598,9,2,3,1,0,1,7590.2886,0.0,40.0,1,1
30.0,4,164232.67,9,2,3,1,0,0,0.0,0.0,72.0,1,1
47.0,4,26110.715,15,2,6,1,0,0,0.0,0.0,50.0,1,1
36.0,4,266144.94,10,2,3,1,0,0,0.0,0.0,40.0,1,1
44.0,4,259180.17,11,2,2,1,0,0,0.0,0.0,45.0,0,1
41.0,1,39094.51,13,2,7,1,0,1,0.0,0.0,40.0,1,1
51.488556,4,391335.47,9,2,5,1,0,0,0.0,0.0,40.0,0,1
37.0,5,389972.97,13,2,6,1,0,0,0.0,0.0,80.0,1,1
57.0,3,28585.848,9,2,7,1,0,1,0.0,0.0,40.0,1,1
42.0,5,167293.47,13,2,6,-1,0,0,0.0,0.0,40.0,1,1
39.0,4,218221.02,7,2,3,1,0,0,0.0,0.0,40.0,1,1
58.0,4,276501.78,13,2,3,1,0,0,0.0,0.0,45.0,1,1
51.0,4,31437.742,11,2,5,1,0,0,0.0,0.0,50.0,1,1
46.0,4,177113.9,9,2,6,1,0,0,0.0,0.0,40.0,1,1
31.0,4,366600.8,13,2,5,1,0,1,0.0,0.0,10.0,1,1
55.0,4,194886.39,13,2,2,1,0,0,0.0,0.0,40.0,1,1
67.0,5,200859.94,15,2,2,1,0,0,0.0,1967.876,40.0,1,1
49.0,5,213116.62,13,2,5,1,0,0,0.0,0.0,40.0,1,1
38.0,6,146172.67,8,2,6,1,0,0,0.0,0.0,60.0,1,1
43.0,2,103286.664,10,2,3,1,-1,0,0.0,0.0,40.0,1,1
39.0,4,313885.12,13,2,7,1,0,0,0.0,1633.8464,50.0,1,1
42.0,4,148139.8,10,2,3,1,0,0,0.0,0.0,48.0,1,1
52.0,4,210172.25,13,2,6,1,0,0,0.0,0.0,40.0,1,1
36.0,4,192310.25,9,2,2,1,0,1,0.0,0.0,40.0,1,1
41.0,4,261803.25,13,2,6,1,0,0,0.0,0.0,60.0,1,1
46.0,4,210187.19,9,2,2,1,1,0,0.0,0.0,40.0,1,1
26.0,4,315805.94,9,2,3,1,0,0,0.0,0.0,40.0,0,1
52.0,5,152313.75,13,2,3,1,0,0,0.0,0.0,60.0,1,1
40.0,4,148421.92,9,2,2,1,0,0,0.0,0.0,40.0,1,1
53.0,4,140786.22,11,2,3,1,0,0,0.0,0.0,35.0,1,1
50.0,4,106034.2,9,2,2,1,0,0,0.0,0.0,40.0,1,1
45.0,6,41268.844,13,2,6,1,0,0,0.0,0.0,70.0,1,1
41.0,4,310887.1,16,2,5,1,0,1,0.0,0.0,55.0,0,1
65.0,6,196044.66,10,2,6,1,0,0,0.0,0.0,37.0,1,1
25.144667,4,126544.766,13,0,6,0,0,0,0.0,0.0,55.0,1,1
29.0,4,34947.543,10,2,6,1,0,0,0.0,0.0,45.0,1,1
42.0,4,202867.83,13,2,3,1,1,0,0.0,0.0,50.0,1,1
