age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
34.0,6,161626.8,13,2,3,1,0,0,0.0,0.0,50.0,1,0
32.0,1,239589.62,5,0,3,3,1,1,0.0,0.0,35.0,1,0
22.0,4,203003.56,7,0,2,3,-1,0,0.0,0.0,28.0,0,0
28.0,2,258314.61,14,0,7,0,0,0,0.0,0.0,40.0,1,0
55.0,5,101358.01,3,-1,2,0,0,0,3038.5842,0.0,30.0,1,0
28.0,4,333534.2,9,0,2,-1,1,0,0.0,0.0,35.0,1,0
66.79772,4,293034.16,9,2,1,1,0,0,0.0,0.0,42.41812,1,0
26.0,4,147915.86,9,0,2,0,0,0,0.0,0.0,40.0,1,0
23.0,4,209543.05,10,0,2,3,0,0,0.0,0.0,20.0,1,0
72.0,4,171343.55,9,2,2,1,0,0,0.0,0.0,40.0,1,0
34.0,4,389112.06,11,2,2,1,0,0,0.0,0.0,30.0,1,0
30.0,4,183086.58,10,0,2,0,0,0,0.0,0.0,40.0,1,0
27.0,6,135031.19,9,2,1,1,0,0,0.0,0.0,70.0,1,0
42.0,4,379973.12,9,2,2,1,0,0,0.0,0.0,40.0,1,0
42.0,4,143268.47,9,-1,2,0,0,0,0.0,0.0,50.0,1,0
28.0,4,108930.97,13,0,7,3,0,1,0.0,0.0,40.0,1,0
32.0,4,48247.6,9,0,1,0,0,0,0.0,0.0,40.0,1,0
23.0,2,40309.902,10,0,3,0,0,0,0.0,0.0,25.0,1,0
21.0,4,337836.72,12,0,6,0,0,1,0.0,0.0,29.663004,1,0
52.0,4,191697.1,13,2,7,1,0,0,0.0,0.0,7.424274,1,0
40.0,4,264442.84,14,0,7,0,0,1,0.0,0.0,40.0,1,0
42.0,4,51413.465,13,-1,3,2,0,1,0.0,0.0,40.0,1,0
30.0,4,115568.58,9,0,3,3,0,1,0.0,0.0,40.0,1,0
28.0,4,187888.58,9,0,2,2,0,0,0.0,0.0,40.0,1,0
53.0,4,161482.19,9,2,2,1,1,0,0.0,0.0,50.0,1,0
25.0,4,136373.42,13,0,3,0,0,1,0.0,0.0,40.0,1,0
36.0,4,43512.883,9,-1,1,0,0,0,0.0,0.0,40.0,0,0
36.0,4,136382.03,10,2,3,1,0,1,0.0,0.0,30.0,1,0
37.0,4,159921.42,11,-1,3,0,0,1,0.0,0.0,40.0,1,0
36.0,4,104856.49,10,-1,2,0,0,1,0.0,0.0,50.0,1,0
45.0,4,247380.44,9,-1,2,2,0,1,0.0,0.0,35.0,1,0
25.0,4,251172.3,13,0,3,0,0,0,0.0,0.0,40.0,1,0
43.0,4,396919.88,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
23.0,4,243427.23,10,0,2,2,0,1,0.0,0.0,40.0,1,0
28.0,4,255331.38,3,2,3,1,-1,0,0.0,0.0,33.0,0,0
