age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
47.0,1,119612.28,14,2,7,1,0,0,0.0,0.0,26.744549,1,1
42.0,4,298128.3,13,2,6,1,0,1,0.0,0.0,38.0,1,1
43.0,3,113788.62,9,2,6,1,0,1,0.0,0.0,50.0,1,1
40.0,4,148793.19,14,2,3,1,0,1,0.0,0.0,45.0,1,1
33.0,4,101119.59,13,2,6,1,0,0,0.0,0.0,48.0,1,1
37.0,3,32874.805,10,2,5,1,0,0,0.0,0.0,40.0,1,1
50.423412,4,167459.7,9,2,2,1,0,0,0.0,0.0,38.0,1,1
49.0,5,79556.54,13,2,7,1,0,0,0.0,0.0,50.0,1,1
40.0,4,220166.28,16,2,2,1,0,0,0.0,0.0,81.06161,0,1
51.0,4,268115.44,13,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,4,192328.55,13,2,6,1,0,0,0.0,0.0,40.0,1,1
34.0,4,115592.17,14,2,7,1,-1,1,0.0,0.0,28.0,1,1
41.0,6,35304.508,15,2,7,1,0,0,0.0,2301.7705,68.416115,1,1
44.0,2,66619.8,10,2,7,1,0,0,0.0,0.0,60.0,1,1
36.0,4,245136.47,11,2,3,1,0,0,0.0,0.0,40.0,1,1
43.314816,4,319617.62,15,2,7,1,0,0,7209.789,0.0,60.0,1,1
55.0,4,135470.67,11,2,7,1,0,0,0.0,0.0,60.0,1,1
58.0,5,137008.27,13,2,6,1,0,0,0.0,0.0,54.51589,1,1
30.0,4,36144.727,10,2,3,1,0,0,0.0,0.0,45.0,1,1
37.0,5,209077.31,14,2,6,1,0,0,0.0,0.0,65.0,1,1
62.0,1,243286.03,14,2,7,1,0,0,0.0,0.0,50.0,1,1
38.0,4,246088.7,14,2,7,1,0,0,0.0,0.0,60.0,1,1
37.0,4,235563.08,14,2,7,1,0,0,0.0,0.0,40.0,1,1
52.0,1,113620.08,14,-1,7,0,0,1,0.0,0.0,48.0,1,1
55.0,2,188954.38,9,2,2,1,0,0,0.0,0.0,40.0,1,1
44.0,4,144282.61,14,2,6,1,0,0,0.0,0.0,40.0,1,1
51.0,4,145651.84,9,2,7,1,0,0,0.0,0.0,40.0,1,1
35.0,1,403791.7,14,2,7,1,0,0,0.0,0.0,40.0,1,1
37.0,4,108813.375,3,2,2,1,-1,1,0.0,0.0,20.0,0,1
31.0,4,233983.7,13,2,6,1,0,0,0.0,0.0,40.0,1,1
43.0,4,149733.06,9,2,6,1,0,0,0.0,0.0,55.0,1,1
