age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
21.0,4,285793.28,10,0,2,3,0,0,0.0,0.0,24.0,0,0
22.0,4,67190.23,8,0,2,3,0,0,0.0,0.0,28.0,1,0
27.0,4,31646.44,13,0,3,0,0,1,0.0,0.0,40.0,1,0
39.0,4,34070.715,11,0,6,-1,0,1,0.0,0.0,40.0,1,0
19.0,3,124623.17,10,0,3,3,0,1,0.0,0.0,20.0,1,0
40.0,2,56858.65,14,-1,3,2,0,1,2040.0294,0.0,40.0,1,0
59.038006,5,254760.69,6,-1,2,2,1,1,0.0,0.0,40.0,1,0
27.0,4,313560.72,10,2,2,1,0,0,0.0,0.0,40.0,1,0
31.0,4,33463.805,10,0,3,0,1,0,0.0,0.0,40.0,1,0
28.0,4,253276.39,13,0,3,3,0,0,0.0,0.0,40.0,1,0
38.0,4,240627.4,9,2,3,1,0,0,0.0,0.0,50.0,1,0
46.0,5,205596.64,9,2,1,1,0,0,0.0,0.0,40.0,1,0
26.0,4,150350.72,10,0,7,0,-1,1,0.0,0.0,24.0,1,0
41.0,4,154008.31,9,0,1,0,0,0,0.0,0.0,65.0,1,0
23.0,4,157379.52,9,0,6,0,0,0,0.0,0.0,65.0,1,0
24.0,4,362830.38,13,0,3,3,0,0,0.0,0.0,40.0,1,0
66.54171,5,128112.78,14,1,4,-1,0,1,0.0,0.0,16.0,1,0
26.0,4,553223.56,13,0,2,0,0,0,0.0,0.0,40.0,1,0
39.0,4,194119.12,9,2,2,1,0,0,0.0,0.0,50.0,1,0
35.0,4,318329.66,10,-1,2,0,0,0,3418.6367,0.0,20.0,1,0
56.0,3,128921.74,13,0,6,0,0,0,0.0,0.0,40.0,1,0
25.0,4,124660.125,10,0,5,0,0,0,0.0,0.0,40.0,1,0
55.0,1,153028.22,13,2,4,1,0,0,0.0,0.0,45.0,1,0
34.0,4,333972.56,9,0,7,0,0,1,0.0,0.0,55.0,1,0
54.0,2,282197.7,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
52.0,4,141077.42,10,-1,2,0,0,1,0.0,0.0,40.0,1,0
31.0,4,105666.77,9,2,3,1,0,1,0.0,0.0,35.0,1,0
44.0,4,161548.28,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
36.03332,4,79886.26,13,2,2,1,0,0,0.0,0.0,30.0,1,0
34.0,4,142591.95,10,-1,3,2,0,1,0.0,0.0,24.0,1,0
17.0,6,102775.89,6,0,2,3,0,1,0.0,0.0,24.0,1,0
64.0,4,114188.266,9,2,3,1,0,0,0.0,0.0,32.0,1,0
38.0,4,244882.84,4,2,3,1,0,0,0.0,1671.562,40.0,1,0
19.0,4,38146.95,10,0,2,0,0,1,0.0,0.0,61.768074,1,0
20.0,4,201079.4,10,0,3,3,0,1,0.0,0.0,20.0,1,0
40.0,4,144262.31,9,2,2,1,0,0,0.0,0.0,40.0,1,0
22.0,4,430395.88,13,0,6,3,0,0,0.0,0.0,60.0,1,0
49.0,1,229515.9,13,-1,7,0,0,1,0.0,0.0,45.0,1,0
29.0,4,227140.55,9,0,2,3,0,0,0.0,0.0,40.0,1,0
34.0,1,312038.4,9,-1,4,2,0,0,0.0,0.0,50.0,1,0
53.540886,4,204677.27,14,2,3,1,0,0,0.0,0.0,45.0,1,0
20.0,4,202215.42,10,0,3,3,0,1,0.0,0.0,24.419605,1,0
24.0,4,337647.8,9,0,2,0,1,0,0.0,0.0,30.0,1,0
29.0,4,215738.52,10,2,3,1,0,0,0.0,0.0,25.0,1,0
20.0,4,187287.27,10,0,2,0,0,0,0.0,0.0,40.0,0,0
28.0,4,272815.4,2,2,5,1,1,0,0.0,0.0,40.0,1,0
19.0,4,168708.6,7,0,2,3,0,0,0.0,0.0,24.0,1,0
28.0,1,212696.28,9,-1,2,2,1,1,0.0,0.0,60.0,1,0
17.0,5,139070.42,6,0,1,3,0,0,0.0,0.0,40.0,1,0
43.0,5,275571.22,12,1,3,0,0,0,0.0,0.0,81.232086,1,0
80.60526,5,27755.797,6,2,1,1,0,0,0.0,0.0,35.0,1,0
40.0,4,205441.94,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
32.0,4,108770.03,13,0,3,-1,0,0,0.0,1889.1023,49.355038,1,0
41.0,4,196449.23,10,-1,2,0,0,1,0.0,0.0,30.0,1,0
40.0,4,34405.61,9,-1,6,0,0,0,0.0,0.0,40.0,1,0
20.513453,4,209352.17,7,0,2,3,0,0,0.0,0.0,40.0,1,0
20.0,4,177463.53,10,0,2,3,0,1,0.0,0.0,25.0,1,0
22.0,5,363066.66,9,0,1,3,0,0,0.0,0.0,12.0,1,0
34.0,4,39241.555,13,2,2,1,0,0,0.0,0.0,57.77419,1,0
21.0,4,408548.25,10,0,2,3,1,1,0.0,0.0,13.604082,1,0
43.0,4,176937.19,13,-1,3,0,0,1,0.0,0.0,40.0,1,0
45.0,4,284761.06,10,2,2,1,-1,0,0.0,0.0,40.0,0,0
63.0,4,105337.44,10,-1,2,2,0,1,3411.5518,0.0,15.0,1,0
23.0,4,312700.38,9,0,6,0,0,0,0.0,0.0,40.0,1,0
27.0,4,104593.45,9,0,3,0,0,1,0.0,0.0,40.0,1,0
20.0,4,82268.305,5,0,2,3,0,0,0.0,0.0,23.740421,1,0
49.0,4,91221.69,9,-1,5,2,1,1,0.0,0.0,8.593814,1,0
29.0,4,176938.28,10,0,3,2,-1,1,0.0,0.0,40.0,0,0
19.0,4,127851.93,10,0,2,3,0,1,0.0,0.0,12.743982,1,0
63.0,5,176277.03,12,2,5,1,0,0,0.0,0.0,50.0,1,0
66.0,6,56329.625,1,-1,6,0,0,0,0.0,0.0,40.0,1,0
27.0,4,314432.5,13,0,2,3,0,0,0.0,0.0,40.0,1,0
39.0,1,187037.84,9,0,3,0,0,0,0.0,0.0,40.0,1,0
21.0,4,118323.734,11,2,2,1,0,0,0.0,0.0,17.486443,1,0
17.0,4,192088.33,7,0,7,3,0,1,0.0,0.0,20.0,1,0
40.0,4,123744.805,10,2,3,1,0,0,0.0,0.0,40.0,1,0
45.0,4,157588.53,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
82.65457,1,423163.62,9,2,3,1,1,1,2873.4302,0.0,30.0,1,0
19.0,4,323784.75,7,0,2,3,0,0,0.0,0.0,40.0,1,0
61.0,2,77967.875,9,2,2,1,0,0,0.0,0.0,48.0,1,0
47.0,1,214975.42,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
27.0,4,169060.58,7,2,3,1,0,0,0.0,0.0,40.0,1,0
34.0,4,135306.8,10,-1,3,2,1,1,0.0,0.0,37.0,1,0
22.0,4,122937.516,10,0,3,3,0,1,0.0,0.0,26.11449,1,0
36.81325,4,201239.12,9,2,2,1,0,0,0.0,0.0,40.0,1,0
27.0,4,34644.47,13,0,7,2,-1,1,0.0,0.0,40.0,1,0
89.58581,4,313005.53,8,-1,2,-1,0,0,0.0,0.0,20.0,1,0
24.0,4,192256.58,12,0,3,0,1,1,0.0,0.0,40.0,1,0
66.0,5,184985.89,10,2,2,1,1,0,0.0,0.0,15.0,1,0
40.0,2,168897.97,9,2,3,1,0,0,0.0,0.0,40.0,1,0
20.0,4,90902.91,6,0,3,3,1,1,0.0,0.0,35.0,1,0
51.0,4,70356.46,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
33.0,2,372756.03,9,0,6,0,0,0,0.0,0.0,40.0,1,0
55.0,2,52018.914,13,2,7,1,0,0,0.0,0.0,40.0,1,0
23.0,4,200283.02,10,0,3,3,0,1,0.0,0.0,40.0,1,0
38.786663,4,178033.27,12,-1,3,0,1,0,0.0,0.0,40.0,1,0
21.0,4,107832.38,10,0,5,0,0,0,0.0,0.0,40.0,1,0
28.0,4,197231.05,10,2,3,1,0,0,0.0,0.0,50.0,1,0
31.0,4,92086.18,10,0,3,3,-1,1,0.0,0.0,30.0,0,0
52.0,4,246939.98,6,2,3,1,0,0,0.0,0.0,40.0,1,0
57.74889,1,329042.22,13,2,2,1,0,0,0.0,0.0,30.0,1,0
34.0,4,302800.12,9,-1,2,2,0,0,0.0,0.0,40.0,1,0
24.0,4,100899.914,10,0,6,0,1,1,0.0,0.0,22.15907,0,0
37.0,1,238459.7,13,-1,7,2,0,1,0.0,0.0,40.0,1,0
18.163908,4,255174.47,9,0,1,3,0,0,0.0,0.0,12.0,0,0
27.42439,4,34016.727,10,0,2,0,0,1,0.0,0.0,30.0,1,0
44.0,5,109468.91,9,2,2,1,0,0,0.0,0.0,40.0,1,0
20.0,4,105324.95,9,0,2,0,0,0,0.0,0.0,20.0,1,0
28.0,4,386758.38,10,0,2,0,1,1,0.0,0.0,40.0,1,0
56.0,1,136783.58,14,-1,7,2,0,1,0.0,0.0,16.0,1,0
35.0,4,190976.28,10,0,3,0,0,1,0.0,0.0,40.0,1,0
54.0,4,307831.22,9,2,3,1,0,0,0.0,0.0,40.0,1,0
62.0,2,259727.11,10,2,2,1,0,0,0.0,0.0,40.0,1,0
37.0,1,49346.527,14,0,7,0,0,0,0.0,0.0,40.0,1,0
21.0,4,173271.72,10,0,3,0,0,0,0.0,0.0,48.0,0,0
49.0,4,174474.36,4,2,2,1,0,0,0.0,0.0,40.0,0,0
65.0,4,200614.48,9,-1,3,0,0,1,0.0,0.0,36.947437,1,0
71.70531,4,111984.78,9,2,2,1,0,0,0.0,0.0,30.0,1,0
27.0,4,264568.47,9,0,3,-1,1,0,0.0,0.0,40.0,1,0
31.0,4,103455.695,10,2,7,1,0,0,0.0,1740.4089,40.0,1,0
50.0,4,35702.684,9,2,2,1,0,0,0.0,0.0,50.0,1,0
45.0,2,209421.33,6,0,3,0,-1,0,0.0,0.0,40.0,1,0
42.0,4,174048.03,9,2,2,1,0,0,0.0,0.0,40.0,1,0
39.0,6,318260.6,6,2,3,1,1,1,0.0,0.0,40.0,1,0
44.0,4,170044.7,10,2,6,1,0,1,0.0,0.0,40.0,1,0
28.0,4,169148.4,10,0,2,3,0,0,0.0,0.0,40.0,1,0
26.0,4,81786.445,9,2,5,1,0,1,0.0,0.0,40.0,1,0
52.0,4,182805.03,9,2,2,1,1,0,0.0,0.0,40.0,1,0
43.0,4,378898.97,10,0,3,0,1,1,0.0,0.0,35.0,1,0
30.0,4,78932.47,13,2,7,1,0,0,0.0,0.0,40.0,1,0
41.0,4,264394.25,1,2,1,1,-1,0,0.0,0.0,40.0,0,0
21.0,4,202610.19,13,0,3,3,0,1,0.0,0.0,30.0,1,0
35.0,5,293233.75,9,2,2,1,1,0,0.0,0.0,40.0,1,0
33.318535,4,190199.0,9,2,6,1,0,1,0.0,0.0,60.0,0,0
52.0,4,175967.3,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
25.0,4,298691.16,10,-1,2,-1,0,1,0.0,0.0,20.0,1,0
33.0,4,129310.09,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
41.0,4,218524.83,9,2,2,1,0,0,0.0,0.0,40.0,0,0
49.0,4,124834.1,9,-1,3,0,0,0,0.0,0.0,45.0,1,0
24.0,4,47871.434,7,0,2,3,0,0,0.0,0.0,40.0,1,0
62.0,4,384839.75,11,-1,6,0,0,1,0.0,0.0,40.0,1,0
17.0,4,115807.0,6,0,3,3,0,1,0.0,1978.5815,15.0,1,0
52.0,4,138534.2,9,2,2,1,0,1,0.0,0.0,40.0,0,0
40.0,4,106096.75,9,2,2,1,0,0,0.0,0.0,40.0,1,0
52.0,1,326042.06,9,-1,2,2,0,0,0.0,0.0,40.0,1,0
46.0,4,56260.586,7,1,2,-1,-1,0,0.0,0.0,40.0,1,0
57.0,4,117160.45,10,2,2,1,0,0,4555.086,0.0,40.0,1,0
57.0,4,108401.86,10,2,2,1,0,0,0.0,0.0,40.0,1,0
32.0,1,102739.53,13,0,7,0,0,0,0.0,0.0,50.0,1,0
47.0,4,96059.78,7,-1,1,2,0,0,0.0,0.0,40.0,1,0
42.934902,4,149276.69,9,0,2,3,0,0,0.0,0.0,40.0,1,0
58.0,3,78064.63,8,-1,3,0,1,1,0.0,0.0,40.0,1,0
22.0,4,254898.69,9,0,3,-1,0,0,0.0,0.0,40.0,1,0
