age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
45.0,2,277628.28,14,2,2,1,1,0,0.0,0.0,40.0,1,1
49.0,4,192051.9,15,2,7,1,0,0,0.0,1982.2516,76.407005,1,1
33.0,4,284798.84,11,2,3,1,0,0,0.0,0.0,50.0,1,1
28.0,4,334593.97,10,2,7,1,1,0,0.0,0.0,40.0,1,1
41.0,4,317430.0,9,2,3,1,0,0,0.0,0.0,40.0,1,1
44.0,4,99129.13,9,2,6,1,0,0,0.0,0.0,40.0,1,1
64.0,6,43305.445,14,2,5,1,-1,0,0.0,0.0,40.0,1,1
33.0,4,38715.598,10,2,7,1,0,1,0.0,0.0,12.926597,1,1
50.0,4,429674.62,9,2,3,1,0,0,0.0,2104.32,40.0,1,1
53.13105,6,260253.08,9,1,3,2,0,1,7696.32,0.0,40.0,1,1
36.0,4,70779.01,15,2,7,1,0,0,0.0,0.0,48.0,1,1
55.0,4,93437.305,14,2,3,1,0,0,0.0,0.0,40.0,0,1
54.0,1,260328.45,13,2,7,1,0,0,0.0,0.0,45.0,1,1
60.0,4,146286.11,13,2,6,1,1,0,0.0,0.0,50.0,1,1
56.0,3,358846.53,14,2,6,1,1,0,0.0,0.0,40.0,1,1
51.0,4,206420.2,13,-1,3,2,0,1,0.0,0.0,40.0,1,1
39.0,4,234841.69,12,2,3,1,0,0,0.0,0.0,40.0,1,1
40.0,4,488297.7,14,2,3,1,0,0,0.0,0.0,40.0,0,1
44.0,4,112627.86,10,2,2,1,0,0,0.0,0.0,70.0,1,1
39.0,3,34848.99,10,2,6,1,0,0,0.0,2035.7402,60.0,1,1
54.0,2,82746.195,13,2,3,1,0,0,0.0,0.0,40.0,1,1
42.602375,4,106387.82,14,2,5,1,-1,0,0.0,0.0,40.0,0,1
51.0,3,193864.14,10,2,3,1,0,0,0.0,0.0,40.0,1,1
51.0,4,195863.06,13,2,7,1,0,0,0.0,0.0,45.0,1,1
71.928116,5,69086.77,10,2,3,1,0,0,0.0,0.0,8.0,1,1
41.0,6,152833.98,13,2,6,1,0,0,0.0,0.0,60.0,1,1
64.0,4,163283.5,9,2,3,1,0,1,4926.095,0.0,32.0,1,1
48.770687,3,191482.98,15,2,6,1,0,0,0.0,0.0,40.0,1,1
48.0,4,197854.72,9,2,3,1,0,0,5059.3013,0.0,40.0,1,1
51.8663,4,184805.34,9,2,2,1,0,0,0.0,0.0,50.0,1,1
35.0,4,101463.76,10,2,3,1,0,0,0.0,0.0,40.0,1,1
40.0,4,34351.176,13,2,7,1,0,0,0.0,0.0,50.0,1,1
46.93069,6,102606.71,14,2,3,1,0,0,0.0,0.0,50.0,1,1
51.0,4,162167.4,14,2,3,1,0,0,0.0,1738.8424,40.0,1,1
43.0,4,91996.7,13,2,6,1,0,0,0.0,0.0,40.0,1,1
35.899673,4,166402.81,12,2,6,1,0,0,0.0,0.0,40.0,1,1
35.0,4,206065.33,9,2,3,1,0,0,0.0,0.0,60.0,1,1
46.0,4,51324.54,9,2,3,1,0,0,0.0,0.0,40.0,1,1
53.0,1,226715.27,14,2,7,1,0,0,3998.7659,0.0,48.0,1,1
53.0,4,259204.61,10,2,2,1,0,0,0.0,0.0,50.0,1,1
