age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
22.0,4,294433.72,9,0,3,2,0,0,0.0,0.0,45.0,1,0
33.0,4,160341.27,9,0,2,3,0,1,0.0,0.0,35.0,1,0
26.0,4,237390.17,9,0,7,0,0,1,0.0,0.0,40.0,1,0
19.0,4,260339.44,6,0,2,0,0,0,0.0,0.0,20.0,1,0
23.0,4,139520.31,10,0,3,0,0,1,0.0,0.0,35.0,1,0
54.0,5,34525.004,9,-1,1,0,0,0,0.0,0.0,40.0,1,0
32.0,4,202332.28,9,2,3,1,0,0,0.0,0.0,45.0,1,0
28.0,4,29933.2,13,2,2,1,0,0,0.0,0.0,40.0,1,0
40.0,4,118445.55,9,-1,3,2,1,1,0.0,0.0,40.0,1,0
34.0,4,116026.53,9,-1,3,2,0,1,0.0,0.0,40.0,1,0
42.0,6,84719.45,10,2,6,1,0,0,0.0,0.0,55.0,1,0
36.0,4,109949.43,12,-1,2,2,0,1,0.0,0.0,40.0,1,0
31.0,4,288401.44,9,0,3,0,1,0,0.0,0.0,40.0,1,0
36.0,4,124635.37,11,2,3,1,0,0,0.0,0.0,40.0,1,0
55.0,5,185265.33,10,-1,5,0,0,1,2174.0,0.0,55.0,1,0
29.0,3,265493.9,9,-1,6,2,0,1,0.0,0.0,40.0,1,0
39.770947,4,59065.76,13,-1,2,0,0,0,0.0,0.0,65.0,1,0
56.0,4,159678.03,14,-1,6,2,-1,1,0.0,0.0,40.0,0,0
35.0,1,205129.06,10,0,2,3,0,0,0.0,0.0,40.0,1,0
19.0,4,301947.7,10,2,3,-1,0,1,0.0,0.0,35.0,1,0
55.0,1,165919.58,9,-1,3,2,1,0,0.0,0.0,40.0,1,0
53.0,4,95862.6,9,-1,5,2,-1,1,0.0,0.0,27.81363,1,0
49.0,4,239188.4,9,2,2,1,0,0,0.0,0.0,40.0,1,0
36.0,4,171027.05,10,2,3,1,0,0,0.0,0.0,40.0,1,0
19.0,4,228863.44,9,0,3,3,0,0,0.0,0.0,18.036356,1,0
31.0,5,349711.16,9,2,2,1,0,0,0.0,0.0,30.0,1,0
29.0,5,52979.188,7,-1,2,0,0,0,0.0,0.0,40.0,1,0
44.0,4,140472.33,13,2,3,1,0,0,0.0,0.0,50.0,1,0
23.0,4,279514.2,7,0,3,3,1,0,0.0,0.0,40.0,1,0
17.0,4,174244.98,7,0,2,3,0,0,0.0,0.0,20.0,1,0
22.0,4,104627.12,6,0,2,3,0,0,0.0,0.0,32.0,1,0
42.0,4,243509.8,13,2,7,1,0,1,0.0,0.0,40.0,1,0
25.0,4,274668.1,13,0,7,0,0,0,0.0,0.0,40.0,1,0
32.0,4,258160.73,12,-1,7,0,0,1,0.0,0.0,40.0,1,0
32.0,4,313160.97,11,0,5,0,0,1,0.0,0.0,50.0,1,0
26.0,4,138070.4,9,2,2,1,0,0,0.0,0.0,40.0,1,0
25.074743,4,240338.39,10,0,1,3,0,0,0.0,0.0,20.0,1,0
52.0,1,187354.11,10,2,1,1,0,0,0.0,0.0,40.0,1,0
22.0,4,379588.4,9,0,3,2,0,0,0.0,0.0,25.0,1,0
18.0,4,208217.67,9,0,3,3,1,1,0.0,0.0,40.0,1,0
28.0,2,103283.79,7,2,6,1,0,1,0.0,0.0,20.0,1,0
56.0,1,138380.97,14,-1,7,0,0,1,0.0,0.0,40.0,1,0
37.0,4,143183.78,13,2,5,1,0,0,0.0,0.0,65.0,1,0
39.0,4,188879.08,9,2,2,1,0,0,0.0,0.0,72.0,1,0
45.0,4,48692.37,10,-1,3,2,0,1,0.0,0.0,15.0,1,0
23.0,4,151935.44,10,0,2,3,0,0,0.0,0.0,40.0,1,0
43.0,6,212667.48,13,-1,3,0,0,0,0.0,0.0,60.0,1,0
23.0,3,116069.89,13,0,7,0,0,1,0.0,0.0,12.93573,1,0
73.0,4,146812.7,9,-1,2,-1,0,1,0.0,0.0,10.694998,1,0
22.0,4,116581.48,9,0,3,2,0,1,0.0,0.0,40.0,1,0
29.0,4,203260.58,13,2,7,1,0,1,0.0,0.0,40.0,1,0
39.0,4,114740.05,13,2,3,1,0,0,0.0,0.0,50.0,1,0
30.0,4,177308.47,9,2,3,1,0,0,0.0,0.0,40.0,1,0
21.0,4,175206.16,9,0,3,3,0,1,0.0,0.0,30.0,1,0
35.0,2,173260.38,9,0,2,0,0,0,0.0,0.0,40.0,1,0
23.0,4,124988.46,10,0,3,3,0,0,0.0,1976.161,70.0,1,0
18.0,4,168262.97,10,0,2,3,0,0,0.0,0.0,15.0,1,0
24.0,2,292441.8,10,-1,3,2,1,1,0.0,0.0,50.0,1,0
32.0,4,138155.52,10,0,2,0,0,1,0.0,0.0,40.0,1,0
35.0,6,496462.62,13,2,6,1,0,0,0.0,0.0,40.0,1,0
17.0,4,242630.38,8,0,3,3,0,1,0.0,0.0,24.0,1,0
26.0,4,246528.28,9,0,3,3,0,0,0.0,1739.8893,43.0,1,0
44.61187,4,34424.75,14,2,7,1,0,0,0.0,0.0,40.0,1,0
64.0,4,181474.61,14,-1,2,2,0,1,0.0,0.0,20.0,1,0
35.0,5,137339.17,13,0,2,0,0,0,0.0,0.0,50.0,1,0
20.0,4,342708.38,9,0,3,3,0,0,0.0,0.0,40.0,1,0
27.0,4,220692.12,9,2,3,1,-1,0,0.0,0.0,40.0,1,0
40.0,4,201501.25,10,-1,3,0,0,0,0.0,0.0,50.0,1,0
52.0,4,183895.67,9,-1,2,0,0,1,0.0,0.0,18.0,1,0
52.0,4,167426.39,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
43.0,4,370794.06,7,2,2,1,0,0,0.0,0.0,40.0,1,0
58.0,4,210698.67,9,-1,2,0,1,1,0.0,0.0,40.0,1,0
26.0,4,134653.62,9,2,2,1,0,0,0.0,0.0,50.0,1,0
41.0,4,297329.53,10,0,6,2,0,1,0.0,0.0,48.0,1,0
41.0,4,172290.98,9,2,7,1,0,0,0.0,0.0,40.0,1,0
28.0,4,29440.23,8,0,2,2,0,1,0.0,0.0,40.0,0,0
65.09824,4,85669.75,11,2,7,1,0,0,0.0,0.0,40.0,1,0
