age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
26.0,4,39319.42,14,0,2,3,0,0,0.0,0.0,37.0,0,0
26.0,4,290188.53,7,0,2,2,0,0,0.0,0.0,40.0,1,0
30.0,5,110606.414,9,0,2,0,0,1,0.0,0.0,48.0,1,0
33.0,4,27703.148,3,-1,1,0,-1,1,0.0,0.0,35.0,0,0
27.0,4,127522.234,13,0,3,0,0,1,0.0,0.0,40.0,1,0
35.0,4,127645.15,13,2,2,1,0,0,0.0,0.0,40.0,1,0
43.0,4,147451.17,14,-1,7,2,0,1,0.0,0.0,40.0,1,0
27.0,4,224589.55,13,2,2,1,0,1,0.0,0.0,60.0,1,0
19.0,4,422793.5,10,0,3,3,0,1,0.0,0.0,24.0,1,0
43.0,4,183291.61,9,2,2,1,0,0,0.0,0.0,35.0,1,0
30.0,4,157100.05,9,-1,3,2,0,1,0.0,0.0,32.0,1,0
31.0,4,302310.47,13,0,6,0,0,1,0.0,0.0,40.0,1,0
28.0,4,31497.746,14,0,3,0,0,1,0.0,0.0,65.0,1,0
21.0,4,152933.73,7,0,2,3,0,1,0.0,0.0,20.0,1,0
36.0,4,32548.156,10,-1,3,2,0,1,0.0,0.0,20.0,1,0
23.0,4,345192.4,3,0,2,0,0,1,0.0,0.0,20.0,0,0
26.0,4,198115.12,9,0,2,0,0,0,0.0,0.0,40.0,0,0
32.0,4,55626.22,9,2,2,1,0,0,0.0,0.0,65.0,1,0
24.0,4,176574.92,9,0,3,0,0,1,3407.3088,0.0,40.0,1,0
25.0,4,573671.3,10,0,4,-1,1,0,0.0,0.0,50.0,0,0
24.0,4,76541.65,10,0,3,0,0,1,0.0,0.0,40.0,1,0
18.0,4,49515.465,10,0,2,3,0,0,0.0,0.0,24.0,1,0
55.0,1,118555.766,9,2,4,1,0,0,0.0,0.0,40.0,1,0
33.0,5,251636.44,9,0,2,0,0,0,0.0,0.0,40.0,1,0
21.0,4,112797.62,11,0,2,3,1,0,0.0,0.0,3.4559388,1,0
41.0,4,164112.38,10,-1,2,0,0,0,0.0,0.0,45.0,1,0
43.0,4,170257.17,9,-1,3,2,0,1,0.0,2390.6318,40.0,0,0
27.461872,4,195104.84,9,0,2,0,0,0,0.0,0.0,50.0,1,0
33.0,4,114287.88,13,2,3,1,0,0,0.0,0.0,55.0,1,0
24.0,4,331887.62,10,0,2,0,1,0,0.0,0.0,35.0,1,0
17.0,4,114355.695,6,0,2,3,0,1,0.0,0.0,8.040066,1,0
35.320274,4,128598.92,10,0,2,0,0,0,0.0,0.0,40.0,1,0
46.0,1,209941.33,9,2,4,1,0,0,0.0,0.0,40.0,1,0
36.0,4,117598.28,11,-1,7,2,0,1,0.0,0.0,40.0,1,0
23.0,4,37667.965,7,0,6,0,0,0,0.0,0.0,38.0,1,0
27.0,4,174618.7,9,2,2,1,0,0,0.0,0.0,40.0,1,0
55.0,4,213765.5,13,2,2,1,0,0,0.0,0.0,55.0,1,0
39.0,4,233750.16,10,0,2,3,0,1,0.0,0.0,40.0,1,0
40.0,4,227444.5,11,-1,7,2,0,1,0.0,0.0,40.0,1,0
30.0,4,108777.52,9,2,3,1,0,0,0.0,0.0,50.0,1,0
33.0,4,265229.53,14,0,7,2,0,1,0.0,0.0,40.0,1,0
