age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
42.0,3,168167.8,9,2,2,1,0,0,0.0,0.0,50.0,1,1
55.0,4,126604.17,10,2,3,1,0,0,3533.3108,0.0,40.0,1,1
40.0,2,95738.45,12,2,6,1,0,1,0.0,0.0,40.0,1,1
51.0,4,69108.57,14,2,7,1,-1,0,0.0,0.0,60.0,1,1
37.0,4,165563.94,9,2,2,1,0,0,0.0,0.0,60.0,1,1
36.0,4,133838.12,14,2,7,-1,0,0,0.0,0.0,48.581112,1,1
52.0,4,93359.516,13,2,6,1,0,0,0.0,0.0,40.0,1,1
34.828953,4,193892.97,10,2,3,1,0,0,0.0,0.0,50.0,1,1
62.0,4,444190.72,3,2,7,1,0,0,0.0,0.0,24.0,1,1
46.87111,4,93848.83,10,2,2,1,0,0,6595.8003,0.0,40.0,1,1
57.0,4,153651.19,9,2,2,1,0,0,0.0,0.0,40.0,1,1
47.0,4,78083.9,15,2,7,1,0,0,0.0,0.0,27.377811,1,1
55.0,4,287396.44,5,2,2,1,0,0,0.0,0.0,40.0,1,1
36.0,4,249262.94,10,2,3,1,0,0,0.0,0.0,40.0,1,1
58.0,5,101471.87,15,2,3,1,0,0,0.0,0.0,40.0,1,1
53.0,4,274985.16,9,2,3,1,0,0,0.0,0.0,40.0,1,1
53.0,4,311943.84,14,2,3,1,0,0,0.0,0.0,40.0,1,1
59.0,4,210870.75,4,2,2,1,0,0,0.0,0.0,45.0,1,1
45.0,4,152594.73,13,2,6,1,0,0,0.0,0.0,70.0,1,1
52.0,2,27162.986,13,2,3,1,0,0,0.0,0.0,40.0,1,1
40.0,6,215494.11,12,2,6,1,0,0,0.0,1856.709,55.0,1,1
64.0,4,188634.16,12,2,6,1,0,0,0.0,0.0,60.0,1,1
51.0,4,153652.86,10,2,3,1,0,0,0.0,0.0,50.0,1,1
39.0,2,187952.86,13,2,7,1,0,0,0.0,0.0,40.0,1,1
52.0,4,135503.22,9,2,5,1,0,0,0.0,0.0,48.0,1,1
42.0,1,302271.78,10,2,5,1,0,0,0.0,0.0,40.0,1,1
43.0,4,243738.17,10,2,3,1,0,0,0.0,0.0,60.0,1,1
33.0,1,154332.42,13,2,7,1,0,0,0.0,0.0,40.0,1,1
48.0,4,175973.3,14,2,3,1,0,0,0.0,0.0,45.0,1,1
44.0,4,264051.03,13,2,6,1,0,0,0.0,0.0,45.0,1,1
39.0,4,151504.31,10,2,6,1,0,0,0.0,0.0,45.0,1,1
31.0,4,156650.86,11,2,6,1,0,0,0.0,0.0,50.0,1,1
58.0,4,195809.25,10,2,6,1,0,0,0.0,1887.0787,45.0,1,1
49.0,4,99099.93,14,2,6,1,0,0,0.0,0.0,40.0,1,1
60.0,4,59499.13,16,2,7,1,0,0,0.0,0.0,40.0,1,1
45.0,4,295737.38,9,2,2,1,0,0,0.0,0.0,40.0,0,1
53.0,4,149078.36,14,2,7,1,0,0,0.0,0.0,20.0,1,1
51.0,4,143798.33,7,2,3,1,0,0,0.0,0.0,40.0,1,1
41.0,1,179745.88,10,2,5,1,0,0,0.0,0.0,40.0,0,1
39.0,4,239764.83,13,2,3,1,0,0,0.0,0.0,40.0,1,1
56.0,4,34600.547,9,2,2,1,0,0,0.0,0.0,40.0,1,1
42.0,4,104938.1,13,2,2,1,0,0,0.0,0.0,40.0,1,1
57.0,6,188194.89,9,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,4,117066.97,13,0,2,0,-1,1,0.0,0.0,50.0,0,1
32.0,4,30451.639,13,2,7,1,0,0,0.0,0.0,45.0,1,1
37.0,4,172034.75,10,2,3,1,0,1,0.0,0.0,40.0,1,1
46.0,4,52800.54,11,2,6,1,0,0,0.0,0.0,60.0,1,1
84.986,2,96325.37,9,2,6,1,0,0,4938.9077,0.0,40.0,1,1
33.0,4,62290.695,14,2,6,1,0,0,0.0,0.0,20.0,1,1
62.0,2,52742.824,14,2,7,1,0,0,0.0,0.0,10.0,1,1
42.0,2,116183.2,11,2,5,1,-1,0,0.0,0.0,40.0,1,1
60.0,4,150505.61,3,2,6,1,0,0,0.0,0.0,40.0,1,1
50.0,4,174979.81,13,2,5,1,0,1,0.0,0.0,40.0,1,1
60.0,4,246290.16,4,2,3,1,0,0,0.0,0.0,45.0,1,1
46.0,6,37972.402,13,2,7,1,0,0,0.0,0.0,60.0,1,1
35.0,5,332813.38,13,2,6,1,0,0,0.0,0.0,50.0,1,1
56.0,4,69228.46,9,2,3,1,0,0,0.0,0.0,40.0,1,1
58.0,4,289272.22,9,1,2,0,0,0,0.0,0.0,40.0,1,1
56.0,5,369968.7,10,2,3,1,0,0,0.0,0.0,40.0,1,1
43.0,2,27446.691,13,2,7,1,0,0,0.0,0.0,40.0,1,1
38.0,4,204537.11,14,2,3,1,0,0,0.0,0.0,46.0,1,1
32.0,4,227964.4,13,2,3,1,0,0,0.0,0.0,40.0,1,1
51.0,1,97930.94,10,2,7,-1,0,0,0.0,0.0,40.0,1,1
43.3412,4,192257.94,12,2,2,1,0,0,0.0,0.0,50.0,1,1
37.0,4,178973.77,13,2,5,1,0,0,0.0,0.0,42.0,1,1
36.0,4,133895.9,13,2,7,1,0,0,0.0,0.0,40.0,1,1
48.0,1,55996.168,13,2,3,1,0,0,0.0,0.0,40.0,1,1
42.0,4,317532.5,5,2,3,1,0,0,5720.799,0.0,40.0,1,1
23.0,3,427998.97,9,2,6,1,0,0,0.0,0.0,40.0,1,1
41.0,1,264015.12,13,2,6,1,0,0,0.0,0.0,60.0,1,1
60.0,4,199195.11,9,2,6,1,0,0,0.0,0.0,40.0,1,1
36.0,4,274044.9,10,2,3,1,0,0,0.0,0.0,35.0,1,1
37.0,4,182002.52,15,2,6,1,0,0,0.0,0.0,60.0,1,1
58.0,4,250033.22,10,2,3,1,0,0,0.0,0.0,50.0,1,1
42.0,4,270904.84,13,2,7,1,0,0,0.0,0.0,72.0,1,1
31.0,5,160215.14,14,2,7,1,0,1,0.0,0.0,40.0,1,1
47.0,4,132359.14,9,2,3,1,0,0,0.0,0.0,50.0,1,1
37.0,4,136485.56,10,2,6,1,0,0,0.0,0.0,40.0,1,1
44.0,4,28118.912,10,2,3,1,0,0,0.0,0.0,50.0,1,1
43.0,2,403510.62,11,2,7,1,0,1,4080.5342,0.0,50.0,1,1
45.0,5,210917.89,14,2,7,1,0,0,0.0,0.0,43.495037,1,1
52.0,4,141125.83,10,2,2,1,-1,0,7556.746,0.0,60.0,0,1
44.0,5,142789.55,9,2,1,1,0,0,0.0,0.0,50.0,1,1
48.586105,5,267874.94,14,2,6,1,0,0,0.0,0.0,50.0,1,1
64.745476,4,40011.07,9,2,2,1,0,0,0.0,0.0,40.0,1,1
34.0,5,142641.56,9,2,2,1,0,0,0.0,0.0,50.0,1,1
42.0,4,229982.08,9,2,3,1,0,0,0.0,0.0,50.0,1,1
62.0,4,150463.03,12,2,3,1,0,0,0.0,0.0,40.0,1,1
45.0,4,38441.613,14,2,6,1,0,0,0.0,0.0,55.0,1,1
50.0,4,177628.9,13,2,6,1,0,0,3397.0527,0.0,40.0,1,1
62.0,4,32646.627,13,-1,2,0,0,0,0.0,0.0,48.0,1,1
34.0,4,196977.8,12,0,3,0,0,0,0.0,0.0,40.0,1,1
38.0,3,96175.07,13,2,7,1,0,0,0.0,0.0,40.0,1,1
59.0,4,117931.04,7,2,2,1,0,0,0.0,0.0,40.0,1,1
43.0,4,116891.484,10,2,3,1,0,0,0.0,0.0,40.0,1,1
35.0,4,173623.19,10,2,7,1,0,0,0.0,0.0,40.0,1,1
42.0,4,165868.11,12,2,7,1,0,0,0.0,0.0,55.0,1,1
41.0,4,113919.94,16,2,7,1,0,0,0.0,2196.6606,80.0,1,1
51.0,4,120902.03,12,-1,3,2,0,1,0.0,0.0,40.0,1,1
43.0,4,316078.0,13,2,7,1,0,0,0.0,0.0,40.0,1,1
51.0,1,124000.41,12,2,7,1,0,1,0.0,0.0,40.0,1,1
32.0,4,193027.02,13,2,6,1,0,0,0.0,0.0,40.0,1,1
39.0,4,138036.97,13,2,6,1,0,0,0.0,0.0,48.0,1,1
54.140495,4,182202.44,9,2,5,1,0,0,0.0,0.0,40.0,1,1
51.0,4,337000.1,13,2,3,1,-1,0,0.0,0.0,50.0,1,1
60.0,3,364050.97,9,2,3,1,0,0,0.0,1983.891,40.0,1,1
55.0,4,48826.68,14,2,6,1,0,0,0.0,0.0,50.0,1,1
31.0,4,202269.78,10,2,7,1,0,0,0.0,0.0,40.0,1,1
46.80731,1,150752.7,14,2,7,1,0,0,0.0,0.0,52.0,1,1
34.0,2,1050442.1,13,2,6,1,0,0,0.0,0.0,40.0,1,1
63.0,6,194680.83,14,2,3,1,0,0,0.0,0.0,40.0,1,1
34.0,4,38260.508,10,2,3,1,0,0,0.0,0.0,40.0,1,1
38.0,1,160597.8,13,2,7,1,0,0,0.0,0.0,60.0,1,1
57.0,6,256880.48,13,2,7,1,0,0,0.0,0.0,40.0,1,1
53.0,6,168118.61,10,2,6,1,0,0,0.0,0.0,44.0,1,1
42.0,4,112845.734,14,2,7,1,0,1,0.0,0.0,40.0,1,1
40.0,4,151294.19,9,2,3,1,1,0,0.0,0.0,34.705498,1,1
50.0,4,238695.31,14,2,7,1,0,0,0.0,0.0,40.0,1,1
33.0,4,24420.902,13,2,1,1,0,0,0.0,0.0,86.744965,1,1
48.0,6,20837.865,10,2,6,1,0,0,0.0,1585.3751,84.599,1,1
39.0,4,302346.28,13,2,6,1,0,0,0.0,0.0,40.0,1,1
53.0,4,195661.45,10,2,5,1,0,0,0.0,0.0,60.0,1,1
41.0,2,160237.34,12,2,5,1,0,0,0.0,0.0,40.0,1,1
49.0,5,131146.64,14,2,7,1,0,0,0.0,0.0,50.0,1,1
44.0,2,422528.34,14,2,6,1,0,0,0.0,0.0,40.0,1,1
79.21564,4,328965.7,4,2,2,1,0,0,0.0,0.0,20.0,1,1
34.0,4,106427.68,9,2,5,1,0,0,0.0,0.0,40.0,1,1
48.0,4,26870.043,10,2,7,1,0,0,0.0,0.0,40.0,1,1
36.0,4,34315.73,15,2,2,1,0,0,0.0,0.0,40.0,1,1
60.0,4,106230.805,13,2,6,1,0,0,4008.485,0.0,40.0,1,1
52.0,6,358317.62,13,2,7,1,0,0,7322.1963,0.0,50.0,1,1
49.0,4,206437.73,9,2,6,1,0,0,0.0,0.0,40.0,1,1
33.0,2,207834.7,9,2,3,1,0,0,0.0,0.0,40.0,1,1
62.880524,3,97791.414,9,2,3,1,0,0,0.0,0.0,40.0,1,1
35.0,4,199289.67,10,2,5,1,1,0,0.0,0.0,40.0,1,1
36.0,4,183798.98,13,2,7,1,0,0,4195.6455,0.0,45.0,1,1
47.0,4,280035.38,14,2,7,1,0,0,0.0,0.0,40.0,1,1
56.0,4,195256.05,10,0,3,0,0,1,5192.832,0.0,40.0,1,1
55.0,4,117681.64,13,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,4,256930.23,10,2,5,1,0,1,0.0,0.0,31.58171,1,1
42.0,4,248507.28,10,2,7,1,0,1,0.0,0.0,38.0,1,1
41.0,4,318133.4,10,0,2,2,1,1,0.0,0.0,20.0,1,1
34.0,4,126678.35,9,2,2,1,0,0,6731.272,0.0,50.0,1,1
65.0,4,179343.05,14,2,7,1,0,0,0.0,0.0,20.0,1,1
52.0,4,145199.67,16,2,7,1,1,0,0.0,0.0,74.37353,1,1
41.0,1,160884.61,13,2,7,1,0,0,0.0,0.0,24.0,1,1
44.0,2,98644.13,11,2,7,1,0,0,0.0,0.0,40.0,1,1
45.0,4,190803.4,10,2,3,1,0,0,0.0,0.0,50.0,1,1
34.0,4,151242.39,5,2,2,1,0,0,0.0,0.0,40.0,1,1
