age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
64.31444,1,59305.156,4,2,4,1,0,0,0.0,0.0,40.0,1,0
51.0,4,121801.555,4,-1,2,0,0,1,0.0,0.0,30.0,1,0
25.0,4,195006.56,13,0,2,3,0,1,0.0,0.0,40.0,0,0
80.02327,1,175999.47,10,2,7,1,0,0,0.0,0.0,8.519709,1,0
21.0,4,136480.42,10,0,2,3,0,1,0.0,0.0,40.0,1,0
38.0,4,177898.19,13,0,7,3,0,1,0.0,0.0,40.0,1,0
49.0,4,128566.71,4,-1,3,0,0,1,0.0,0.0,69.13551,1,0
22.0,4,129640.3,8,0,2,3,0,0,0.0,0.0,40.0,1,0
28.0,4,198928.78,10,-1,2,3,0,1,0.0,0.0,35.0,1,0
20.0,4,240674.4,4,0,4,-1,0,0,0.0,0.0,31.00725,0,0
60.0,4,203187.69,7,2,2,1,0,0,0.0,0.0,78.257744,1,0
32.0,1,67635.75,15,-1,7,0,0,1,0.0,0.0,30.0,1,0
57.0,4,269428.88,9,2,2,1,0,0,0.0,0.0,50.0,1,0
29.0,4,23127.615,14,2,3,1,-1,0,0.0,0.0,60.0,1,0
22.0,4,200584.17,9,0,2,3,0,1,0.0,0.0,35.0,1,0
32.0,4,33047.14,9,2,2,1,0,0,0.0,0.0,40.0,1,0
19.0,4,294499.62,10,0,4,3,0,0,0.0,0.0,25.0,1,0
37.0,4,427780.6,10,-1,4,0,0,0,0.0,0.0,40.0,1,0
19.0,4,174327.62,7,0,2,0,0,1,0.0,0.0,46.795742,1,0
43.0,4,277611.66,9,2,3,1,0,0,0.0,1956.3265,55.0,1,0
32.0,4,275007.9,7,0,2,2,0,0,0.0,0.0,40.0,1,0
25.0,4,171098.38,13,0,3,0,0,0,3143.7239,0.0,40.0,1,0
37.0,5,268606.03,16,0,7,-1,0,0,0.0,0.0,40.0,0,0
28.0,4,176388.3,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
24.0,4,203246.33,12,2,6,1,0,0,0.0,0.0,53.652885,1,0
19.0,4,235932.08,6,0,4,3,0,0,0.0,0.0,42.078934,1,0
20.0,4,281710.25,12,0,2,3,0,0,0.0,0.0,12.916636,1,0
37.0,4,99294.19,9,2,3,1,0,0,0.0,0.0,10.0,1,0
43.73644,3,197241.64,13,-1,2,2,0,0,0.0,0.0,40.0,1,0
29.0,4,302373.56,10,0,3,0,0,1,4304.4014,0.0,15.0,1,0
30.0,2,1374000.9,13,0,6,2,1,1,0.0,0.0,40.0,1,0
34.0,4,268439.12,13,0,3,0,0,0,0.0,0.0,55.0,1,0
31.0,4,79339.23,10,2,6,1,0,0,0.0,0.0,50.0,1,0
55.770264,4,176856.88,9,0,3,3,0,0,0.0,0.0,40.0,1,0
24.0,4,35555.14,11,-1,2,0,0,0,0.0,0.0,40.0,1,0
31.0,4,277468.62,2,0,2,0,0,1,0.0,0.0,40.0,0,0
18.0,4,147469.64,5,0,2,3,1,0,0.0,0.0,10.0,1,0
22.0,1,341126.28,7,0,2,3,0,1,0.0,0.0,20.0,1,0
40.248676,1,71115.71,14,0,6,0,1,0,0.0,0.0,40.0,1,0
36.0,4,224126.89,14,0,6,0,0,1,0.0,0.0,40.0,1,0
88.74427,4,398379.8,10,-1,3,0,1,1,0.0,0.0,24.0,1,0
52.026302,1,174464.34,14,-1,7,2,0,1,0.0,0.0,50.0,1,0
41.0,5,116503.35,10,-1,1,0,0,0,0.0,0.0,50.0,1,0
29.0,4,83243.01,9,0,2,0,0,0,5013.0,0.0,40.0,1,0
33.0,5,72949.22,9,0,2,2,1,1,0.0,0.0,10.0,1,0
45.0,1,83509.82,13,2,7,1,0,1,0.0,0.0,48.0,1,0
39.296597,4,174388.05,11,2,1,1,0,0,0.0,0.0,45.0,1,0
27.0,4,325118.16,13,0,6,0,0,0,0.0,0.0,40.0,1,0
24.0,4,382328.38,13,0,5,0,0,1,0.0,0.0,40.0,1,0
26.0,1,61759.49,13,0,7,0,0,0,0.0,0.0,40.0,1,0
63.0,4,27378.203,12,2,2,1,0,0,0.0,0.0,50.0,1,0
50.0,4,121269.836,9,2,3,1,0,1,0.0,0.0,40.0,1,0
25.0,4,182049.72,10,0,3,0,0,0,0.0,1690.0737,50.0,1,0
19.0,4,225544.56,9,0,3,3,1,0,0.0,0.0,60.0,1,0
47.0,4,128529.04,14,2,7,1,0,0,0.0,1978.1431,40.0,1,0
23.0,4,270237.06,11,-1,3,0,0,1,0.0,0.0,20.0,1,0
69.0,5,190280.2,3,0,2,0,0,1,0.0,0.0,20.0,1,0
89.22023,4,163972.6,13,0,2,0,0,1,0.0,0.0,35.0,1,0
52.0,1,156738.38,14,-1,7,0,0,1,0.0,0.0,40.0,1,0
50.0,4,356327.25,4,2,3,1,-1,0,0.0,0.0,48.0,0,0
53.0,4,184262.67,14,0,3,0,-1,1,2174.0,0.0,40.0,0,0
42.0,1,157134.25,9,2,1,1,0,0,0.0,0.0,40.0,0,0
31.0,4,391039.5,10,0,2,0,0,0,0.0,0.0,40.0,1,0
41.0,1,43074.73,9,2,6,1,0,0,0.0,0.0,40.0,1,0
42.0,4,206517.14,9,0,2,2,0,0,0.0,1788.0413,35.0,1,0
51.0,4,32689.24,10,2,3,1,0,0,0.0,0.0,40.0,1,0
40.0,5,224419.53,10,0,1,0,1,0,0.0,2001.2953,55.0,1,0
30.0,5,225959.2,13,0,1,-1,0,0,0.0,0.0,50.0,1,0
23.0,4,234647.31,9,0,3,0,1,1,0.0,0.0,40.0,1,0
32.0,4,202927.28,9,0,3,2,0,1,0.0,0.0,40.0,1,0
20.0,4,34118.996,10,0,3,3,0,0,2461.675,0.0,40.0,1,0
26.0,3,68801.03,10,0,3,3,0,1,0.0,0.0,40.0,1,0
17.0,4,198261.42,6,0,1,3,0,0,0.0,0.0,16.0,1,0
24.0,4,214148.28,9,-1,3,3,0,0,0.0,0.0,40.0,1,0
32.0,4,205654.78,9,-1,2,0,0,0,0.0,0.0,50.0,1,0
35.0,2,37463.992,9,0,3,2,1,1,0.0,0.0,35.0,1,0
53.0,4,61493.56,13,2,7,1,0,0,0.0,0.0,60.0,1,0
61.348038,1,139489.67,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
28.0,3,268188.12,12,0,6,2,1,1,0.0,0.0,40.0,1,0
35.0,3,129054.46,12,-1,3,3,1,1,0.0,0.0,40.0,0,0
37.52371,3,324792.78,9,2,3,1,0,0,0.0,0.0,40.0,1,0
38.0,4,303184.28,9,0,6,0,0,0,0.0,0.0,48.0,1,0
19.0,4,169167.45,9,0,2,3,1,1,0.0,0.0,15.0,1,0
47.0,4,121372.46,6,0,2,3,0,0,4432.131,0.0,35.0,1,0
25.0,3,387207.1,13,0,3,0,0,1,0.0,0.0,50.0,1,0
49.0,4,407455.78,9,2,2,1,0,0,0.0,0.0,40.0,1,0
44.0,1,82542.336,13,2,7,1,0,0,0.0,0.0,55.0,1,0
43.0,4,272743.44,10,2,3,1,0,0,0.0,0.0,50.0,1,0
50.0,1,220517.73,10,-1,2,0,0,1,0.0,0.0,45.0,1,0
69.034134,2,51774.39,13,-1,3,0,0,1,0.0,0.0,30.0,1,0
35.0,1,72637.51,14,0,7,0,0,0,0.0,0.0,50.0,1,0
36.0,4,115974.02,13,-1,3,2,-1,1,0.0,0.0,40.0,1,0
28.0,4,261523.84,10,-1,5,2,0,1,0.0,0.0,40.0,1,0
37.0,4,117184.21,9,2,2,1,0,0,0.0,0.0,40.0,1,0
18.0,4,29363.965,9,0,3,0,0,0,0.0,0.0,32.0,1,0
33.0,4,122526.01,9,-1,6,0,0,1,0.0,0.0,40.0,1,0
17.0,4,311323.28,6,0,2,3,0,0,0.0,0.0,10.0,1,0
29.0,4,231634.19,12,0,3,0,0,1,0.0,0.0,40.0,1,0
36.0,4,83538.54,13,-1,2,0,-1,1,0.0,0.0,40.0,1,0
32.0,4,53312.418,13,0,5,0,0,1,0.0,0.0,45.0,1,0
44.0,4,206527.5,7,-1,2,2,0,1,0.0,0.0,42.0,1,0
25.0,4,157582.53,12,0,3,2,0,1,0.0,0.0,40.0,1,0
39.0,4,263498.4,9,0,2,2,0,1,0.0,0.0,30.0,1,0
33.0,4,373875.0,9,-1,6,2,0,1,0.0,0.0,40.0,0,0
47.0,3,37665.74,9,-1,6,0,0,0,0.0,0.0,50.0,1,0
38.0,1,46079.074,9,0,2,-1,0,1,0.0,0.0,40.0,1,0
49.0,5,293963.2,10,-1,6,0,0,0,0.0,0.0,40.0,1,0
33.0,4,190719.81,9,0,3,2,0,1,0.0,0.0,35.0,1,0
38.0,4,226035.39,12,0,2,0,0,1,0.0,0.0,40.0,1,0
44.0,4,63683.36,9,-1,2,-1,0,1,0.0,0.0,40.0,1,0
29.0,1,238860.45,9,0,2,0,1,0,0.0,0.0,50.0,1,0
30.0,5,31455.22,13,0,6,0,0,0,0.0,0.0,50.0,1,0
32.0,4,182588.78,14,2,3,1,-1,0,0.0,0.0,45.0,0,0
31.0,2,145344.84,10,2,3,1,0,0,0.0,0.0,40.0,1,0
35.697388,4,111695.13,10,-1,7,2,0,0,0.0,0.0,40.0,1,0
34.0,5,187023.9,10,2,2,1,0,0,0.0,0.0,50.0,1,0
31.0,1,92875.01,13,1,3,3,0,1,0.0,0.0,35.0,1,0
36.0,4,174365.34,9,2,2,1,0,0,0.0,0.0,50.0,1,0
38.0,4,192176.06,9,2,2,1,0,0,0.0,0.0,50.0,1,0
32.0,4,33017.504,10,-1,2,0,0,0,0.0,0.0,40.0,1,0
41.0,4,224654.33,13,2,2,1,0,0,5013.0,0.0,48.0,1,0
23.0,4,336252.06,11,2,2,1,0,1,0.0,0.0,40.0,1,0
44.0,4,375490.44,5,2,2,1,0,0,0.0,0.0,40.0,1,0
30.0,4,248463.11,12,0,2,0,0,0,0.0,0.0,35.0,1,0
23.0,4,284144.7,10,0,3,0,0,0,0.0,0.0,30.0,1,0
32.0,4,230606.19,14,0,2,0,0,1,0.0,0.0,40.0,1,0
48.0,5,189654.73,5,2,1,1,0,0,0.0,0.0,50.0,0,0
32.0,4,64069.395,9,-1,5,0,0,0,0.0,0.0,50.0,1,0
61.226368,6,247914.33,10,-1,3,0,0,1,0.0,0.0,20.0,1,0
53.0,4,380296.06,9,0,2,0,0,0,0.0,0.0,40.0,1,0
42.0,4,163753.98,4,-1,2,3,0,0,0.0,0.0,40.0,1,0
28.0,4,260883.94,4,1,2,0,0,1,0.0,0.0,40.0,0,0
73.0,5,181842.14,10,2,3,1,0,0,0.0,1892.0288,20.0,1,0
70.06314,5,201987.78,9,2,1,1,0,0,0.0,0.0,25.0,1,0
65.0,3,57362.133,9,-1,3,2,0,1,0.0,0.0,25.0,1,0
27.0,4,144864.78,10,0,3,0,0,0,0.0,0.0,50.0,1,0
24.0,4,139673.06,9,2,2,1,0,0,0.0,0.0,40.0,0,0
18.0,2,261452.02,9,0,3,3,0,1,0.0,0.0,10.0,1,0
27.0,4,42218.05,11,0,7,0,0,0,0.0,0.0,48.0,1,0
24.0,4,256243.52,6,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,1,272588.62,10,0,6,0,0,1,0.0,0.0,36.0,1,0
28.0,4,198732.42,9,-1,3,2,0,0,0.0,0.0,35.0,1,0
89.61086,4,340749.38,10,-1,3,-1,0,1,0.0,1876.0,10.0,1,0
41.0,5,198513.3,9,-1,1,2,0,1,0.0,0.0,20.0,0,0
18.0,4,320031.97,9,0,2,3,0,0,0.0,0.0,25.220861,1,0
45.0,5,257150.2,4,2,1,1,0,0,0.0,0.0,30.0,1,0
62.0,4,255340.73,4,2,2,1,0,1,0.0,0.0,48.0,1,0
24.0,2,197603.22,10,0,2,0,0,1,0.0,0.0,24.0,1,0
20.0,4,86996.89,9,0,4,3,0,0,0.0,0.0,12.0,1,0
20.0,1,179692.11,16,0,7,3,0,1,0.0,0.0,7.6738324,1,0
36.0,4,209539.33,10,-1,6,0,0,1,0.0,0.0,40.0,1,0
56.0,4,166921.66,13,-1,3,2,0,1,0.0,0.0,40.0,1,0
46.0,4,210053.4,7,2,5,1,0,0,0.0,0.0,40.0,1,0
45.0,5,175882.64,9,2,2,1,0,0,0.0,0.0,70.0,1,0
83.97917,3,192301.36,14,2,6,1,0,0,3325.0,0.0,21.616096,1,0
43.0,4,135125.12,13,0,2,0,0,0,0.0,0.0,16.0,1,0
39.0,4,104578.55,10,2,3,1,0,0,0.0,0.0,60.0,1,0
65.0,6,189326.52,9,2,3,1,0,0,0.0,0.0,35.0,1,0
24.0,4,120730.54,11,0,2,0,0,1,0.0,0.0,45.170395,1,0
32.0,4,137439.5,13,0,3,0,0,1,0.0,0.0,50.0,1,0
24.0,4,164139.34,14,0,2,2,-1,1,0.0,0.0,21.799461,0,0
23.0,4,255826.31,10,0,3,3,0,1,0.0,0.0,25.0,1,0
37.0,4,154039.38,10,0,3,0,0,0,0.0,0.0,40.0,1,0
57.0,5,162988.06,9,2,3,1,0,0,0.0,0.0,48.0,1,0
33.0,4,101071.08,9,2,3,1,0,1,0.0,0.0,35.0,1,0
26.0,4,229105.48,11,0,7,3,0,1,0.0,0.0,50.0,1,0
33.0,4,95627.76,10,2,2,1,0,0,0.0,0.0,45.0,1,0
46.0,4,57737.895,13,0,4,0,0,0,0.0,0.0,40.0,1,0
44.0,4,296563.1,10,2,3,1,0,0,0.0,0.0,40.0,0,0
23.0,4,203759.64,10,0,3,3,0,1,0.0,0.0,40.0,1,0
19.0,4,46054.61,10,0,3,3,0,1,0.0,0.0,25.0,1,0
33.0,3,50722.594,9,0,6,0,-1,1,0.0,0.0,40.0,0,0
80.855255,5,176474.14,10,2,3,1,0,0,0.0,0.0,25.0,1,0
29.0,4,175258.52,9,2,2,1,0,0,2355.7173,0.0,40.0,1,0
36.0,4,189900.81,10,-1,3,-1,0,1,0.0,0.0,40.0,1,0
32.0,5,38128.38,13,2,2,1,0,0,0.0,0.0,40.0,1,0
27.0,4,108474.586,10,-1,2,2,0,1,0.0,0.0,55.0,1,0
37.0,2,316947.28,16,1,3,2,0,1,0.0,0.0,40.0,1,0
20.0,1,288237.6,10,0,2,3,0,0,0.0,0.0,25.0,1,0
22.0,4,148325.55,10,0,2,0,-1,0,0.0,0.0,40.0,0,0
25.0,5,257091.25,13,2,7,1,0,0,0.0,0.0,50.0,1,0
43.0,4,188722.88,14,-1,7,0,0,0,0.0,0.0,40.0,1,0
30.0,4,122296.65,9,0,2,-1,1,0,0.0,0.0,40.0,1,0
28.0,4,162289.92,9,2,3,1,0,0,0.0,0.0,24.0,1,0
31.0,4,283159.28,7,2,3,1,1,0,0.0,0.0,40.0,1,0
23.0,4,203621.58,10,0,7,3,1,1,0.0,0.0,37.0,1,0
40.0,6,82728.53,10,2,2,1,0,0,0.0,0.0,55.0,1,0
57.0,4,166273.75,5,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,4,180028.67,10,2,3,1,0,0,0.0,0.0,40.0,1,0
22.0,4,240534.42,10,0,3,0,0,1,0.0,0.0,35.0,1,0
19.0,4,149253.9,9,0,2,0,0,0,0.0,0.0,20.0,1,0
49.0,4,173486.66,12,0,3,0,1,1,0.0,0.0,35.0,1,0
23.0,4,215990.16,9,0,2,3,0,0,0.0,2001.455,40.0,1,0
41.0,5,101564.84,13,0,2,3,0,0,0.0,0.0,40.0,1,0
50.0,4,233643.86,9,2,2,1,0,0,0.0,0.0,40.0,1,0
30.0,1,167828.38,10,2,2,1,0,0,0.0,0.0,50.0,1,0
41.0,4,107524.82,9,0,2,0,0,0,2905.3325,0.0,60.0,1,0
19.0,4,142131.2,10,0,3,3,0,0,0.0,0.0,10.330945,1,0
39.0,4,321007.88,13,0,7,0,1,1,0.0,0.0,45.0,1,0
64.0,1,50311.168,11,2,3,1,0,0,0.0,0.0,30.0,1,0
62.0,4,100618.25,6,0,3,0,0,1,0.0,0.0,40.0,1,0
58.0,4,199730.42,10,-1,4,0,0,1,0.0,0.0,30.0,1,0
26.0,5,140960.05,9,0,1,0,0,0,0.0,0.0,60.0,1,0
38.0,4,175806.33,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
62.0,5,200756.6,4,2,3,1,-1,0,0.0,0.0,40.0,0,0
26.0,4,155181.42,9,0,2,0,0,0,0.0,0.0,35.0,1,0
24.0,4,255693.05,9,0,3,2,1,1,0.0,0.0,40.0,1,0
31.0,4,149643.48,9,-1,3,0,1,0,0.0,0.0,40.0,1,0
30.0,4,102667.484,6,0,2,2,0,1,0.0,0.0,40.0,1,0
27.0,4,252211.75,14,0,2,0,0,0,0.0,0.0,55.0,1,0
35.0,5,266580.97,9,0,4,0,0,0,0.0,0.0,40.0,1,0
49.0,4,94094.94,9,0,6,0,0,0,0.0,0.0,45.0,1,0
21.0,4,37967.812,13,0,2,0,0,0,3030.148,0.0,30.0,1,0
66.0,4,87076.35,4,-1,2,-1,1,0,0.0,0.0,20.0,1,0
36.0,4,119709.6,9,2,3,1,0,0,0.0,0.0,45.0,1,0
32.0,4,303586.9,9,2,2,1,0,0,0.0,0.0,40.0,1,0
28.0,4,203659.98,9,2,3,1,0,1,0.0,0.0,34.539276,1,0
51.0,4,121928.164,11,2,2,1,0,1,0.0,0.0,35.153297,1,0
28.0,4,60788.633,7,0,2,0,0,0,0.0,0.0,60.0,1,0
21.0,4,199521.72,9,0,6,-1,-1,0,0.0,0.0,40.0,0,0
40.0,4,420809.75,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
21.0,4,244935.38,10,0,2,3,1,0,0.0,0.0,24.0,1,0
34.0,4,324388.03,9,2,2,1,0,0,0.0,0.0,84.23381,0,0
73.0,4,168300.03,3,-1,6,-1,0,1,0.0,0.0,87.71604,1,0
39.0,4,409302.25,10,-1,3,2,1,1,0.0,0.0,35.0,1,0
34.0,4,202426.11,10,2,2,1,0,0,0.0,0.0,40.0,1,0
22.0,4,129959.85,10,0,2,3,1,1,0.0,0.0,25.0,1,0
38.0,4,219749.2,12,-1,3,-1,0,1,0.0,0.0,38.0,1,0
51.495808,4,251002.86,9,2,2,1,0,0,0.0,0.0,45.0,1,0
18.0,4,86990.29,10,0,2,-1,0,1,0.0,0.0,21.84825,1,0
24.0,4,117232.04,10,0,3,3,0,1,0.0,0.0,40.0,1,0
30.0,4,237378.83,9,0,6,0,0,1,0.0,0.0,40.0,1,0
36.0,1,51125.47,13,2,7,1,0,0,0.0,0.0,70.0,1,0
30.0,4,43918.56,7,1,2,-1,-1,0,0.0,0.0,40.0,1,0
61.085526,6,162446.33,9,2,3,1,0,0,0.0,0.0,40.0,1,0
28.87986,4,302583.75,12,2,3,1,1,1,0.0,1671.1425,40.0,1,0
52.0,1,66214.21,13,-1,7,2,-1,1,0.0,0.0,40.0,1,0
51.0,1,72456.67,13,2,4,1,0,0,0.0,0.0,40.0,0,0
30.0,4,57944.336,13,0,7,0,0,0,0.0,0.0,25.0,1,0
89.03661,3,199585.53,14,2,3,1,0,0,0.0,0.0,20.0,1,0
35.0,4,82032.97,11,2,2,1,0,0,0.0,0.0,35.0,0,0
56.0,4,444014.1,9,2,2,1,0,0,0.0,0.0,40.0,1,0
27.0,4,234516.19,14,0,5,-1,0,1,0.0,0.0,20.0,0,0
46.0,4,194143.6,14,-1,5,0,0,0,0.0,0.0,40.0,1,0
33.0,4,64690.09,5,-1,2,-1,0,0,3908.0,0.0,56.0,1,0
55.0,4,86651.61,5,2,3,1,0,0,0.0,0.0,60.0,1,0
30.0,4,314524.62,4,2,2,1,0,0,0.0,0.0,20.0,1,0
33.0,4,150738.39,9,0,2,0,0,0,0.0,0.0,40.0,1,0
40.0,4,149816.38,6,2,2,1,0,0,0.0,0.0,40.0,1,0
21.0,4,253950.42,10,0,5,3,0,0,0.0,0.0,48.0,1,0
29.0,5,147531.08,9,2,2,1,0,0,0.0,0.0,32.0,1,0
50.0,5,185518.08,4,-1,2,0,-1,0,0.0,0.0,40.0,0,0
53.0,4,195711.42,9,-1,6,2,0,1,0.0,0.0,44.0,1,0
43.0,4,126626.94,9,2,6,1,0,0,0.0,0.0,40.0,0,0
45.0,4,282267.1,9,-1,3,2,1,1,0.0,0.0,30.0,1,0
20.0,4,140683.28,7,0,6,0,0,1,0.0,0.0,35.0,1,0
25.0,4,174683.16,10,2,2,3,0,0,0.0,0.0,30.0,1,0
44.0,4,142037.89,6,0,2,2,1,1,0.0,0.0,10.0,1,0
23.0,4,175963.0,9,2,6,1,0,1,0.0,0.0,5.8363357,1,0
33.696426,4,190458.39,9,-1,2,2,0,0,0.0,0.0,40.0,1,0
42.0,6,51193.5,10,2,2,1,0,0,0.0,0.0,40.0,1,0
31.0,4,109186.92,9,0,2,0,0,1,0.0,0.0,40.0,0,0
27.0,2,35032.02,9,-1,2,2,1,1,0.0,0.0,16.0,1,0
60.0,4,385455.9,10,2,7,1,1,0,0.0,0.0,16.0,1,0
21.0,4,175928.0,9,0,3,3,0,1,0.0,0.0,40.0,1,0
40.0,4,622201.25,13,0,3,0,0,0,0.0,0.0,40.0,1,0
39.0,4,259252.98,9,-1,3,2,1,1,0.0,0.0,30.0,1,0
22.0,4,152428.27,9,0,3,3,0,1,0.0,0.0,24.0,1,0
34.0,4,169024.6,9,-1,2,2,1,0,4674.195,0.0,40.0,1,0
37.0,4,351846.1,10,2,2,1,1,0,0.0,0.0,40.0,1,0
41.0,4,258357.88,10,2,2,1,0,0,0.0,0.0,40.0,1,0
30.0,4,173852.47,9,-1,3,0,0,0,0.0,1538.3448,50.0,1,0
53.0,6,138434.08,9,-1,7,2,0,1,0.0,0.0,16.0,1,0
45.0,2,161421.86,9,-1,3,0,0,1,0.0,0.0,37.0,1,0
33.0,4,135225.33,6,-1,6,2,0,1,0.0,0.0,30.0,1,0
33.0,4,105609.484,9,2,2,1,0,0,0.0,0.0,40.0,1,0
29.0,4,35641.5,13,0,2,-1,-1,0,0.0,0.0,40.0,1,0
29.153177,4,55605.1,11,1,3,0,0,0,0.0,0.0,40.0,1,0
27.0,4,193076.19,12,0,3,3,0,0,0.0,0.0,40.0,1,0
42.0,5,47158.15,13,2,2,1,0,0,0.0,0.0,45.0,1,0
36.0,5,208724.72,9,0,2,0,0,0,0.0,0.0,60.0,1,0
20.0,4,211833.7,10,0,7,3,0,1,0.0,0.0,20.0,1,0
17.0,4,236440.89,7,0,3,3,0,1,0.0,0.0,20.0,1,0
60.0,1,166735.0,9,2,2,1,0,0,0.0,0.0,48.0,1,0
32.0,4,107705.8,9,-1,2,0,0,0,0.0,0.0,48.0,1,0
42.0,4,175164.08,9,0,3,2,0,1,0.0,0.0,40.0,1,0
32.0,4,249091.28,9,0,2,2,1,1,0.0,0.0,40.0,1,0
37.0,1,185362.42,13,-1,7,2,1,1,0.0,0.0,40.0,1,0
30.0,4,391477.25,9,2,2,1,0,0,0.0,0.0,40.0,0,0
27.0,4,179110.61,13,0,2,3,0,0,0.0,0.0,40.0,1,0
37.0,4,158003.84,10,-1,3,2,1,1,0.0,0.0,40.0,1,0
58.0,4,152825.4,11,2,3,1,0,1,0.0,0.0,40.0,1,0
18.0,4,228574.56,9,0,2,3,0,0,0.0,0.0,20.0,1,0
