age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
26.0,4,51525.9,13,2,6,1,0,0,0.0,0.0,40.0,1,1
48.0,6,402526.8,10,2,3,1,0,0,0.0,0.0,60.0,1,1
55.0,4,138482.98,16,2,7,1,0,0,0.0,0.0,35.0,0,1
55.0,2,193973.5,14,2,6,1,0,0,0.0,0.0,50.0,1,1
46.0,4,190157.58,14,2,7,1,0,0,0.0,0.0,40.0,1,1
27.0,4,41386.848,13,2,6,1,0,0,0.0,0.0,66.13269,1,1
60.990635,6,238425.84,13,2,6,1,0,0,0.0,0.0,40.0,1,1
39.0,4,49273.453,11,2,2,1,0,0,0.0,0.0,70.0,1,1
41.0,1,130635.875,16,2,7,1,0,0,0.0,0.0,60.0,1,1
39.0,2,37544.168,14,2,7,1,-1,0,0.0,0.0,40.0,1,1
28.0,4,179005.53,9,2,3,1,0,0,0.0,0.0,40.0,1,1
49.95367,4,21781.66,10,2,6,1,-1,0,0.0,0.0,40.0,1,1
30.0,4,180295.81,9,2,2,1,0,0,0.0,0.0,40.0,1,1
33.94271,4,278281.38,11,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,1,159505.12,14,2,7,1,0,0,0.0,0.0,80.0,1,1
29.0,4,174726.97,10,2,7,1,0,0,0.0,0.0,50.0,1,1
43.0,4,388946.78,13,2,6,1,0,0,0.0,0.0,40.0,1,1
46.0,1,190715.36,10,2,7,1,0,1,0.0,0.0,20.0,1,1
48.74878,4,132234.12,14,2,7,1,0,0,0.0,0.0,40.0,1,1
50.0,6,306718.5,13,2,7,1,0,0,0.0,2001.9686,40.0,1,1
38.0,4,416899.56,15,2,7,1,0,0,0.0,0.0,50.0,1,1
54.0,1,158162.17,14,2,7,1,0,0,0.0,0.0,45.0,1,1
57.0,1,214725.75,12,2,2,1,0,0,0.0,0.0,40.0,1,1
68.0,2,102907.55,10,2,3,1,0,0,0.0,0.0,15.0,1,1
39.0,1,104369.19,14,2,7,1,0,1,0.0,0.0,40.0,1,1
47.0,4,315845.94,13,2,6,1,0,0,0.0,0.0,45.0,1,1
32.0,4,75821.02,10,2,2,1,-1,0,0.0,0.0,40.0,1,1
33.0,3,213789.97,13,-1,3,-1,0,1,0.0,0.0,40.0,1,1
33.0,4,266687.94,9,2,6,1,0,0,0.0,0.0,40.0,1,1
47.0,5,433898.22,16,2,7,1,0,0,0.0,0.0,50.0,1,1
53.0,4,169665.27,13,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,4,332682.97,10,0,6,0,0,0,0.0,0.0,44.0,1,1
58.0,6,139233.27,13,2,6,1,0,0,0.0,0.0,40.0,1,1
42.150635,4,160740.25,14,2,7,1,0,0,0.0,0.0,50.0,1,1
50.0,4,194457.23,9,2,2,1,0,0,7396.205,0.0,40.0,1,1
46.432793,4,84474.6,14,2,2,1,0,0,0.0,0.0,40.0,1,1
35.0,2,157334.83,10,2,6,1,0,0,3429.4766,0.0,40.0,1,1
37.0,4,42527.01,9,2,2,1,0,0,0.0,0.0,50.0,1,1
46.0,4,390785.0,13,2,6,1,0,0,0.0,0.0,48.0,1,1
41.276566,4,205902.66,13,2,2,1,0,0,0.0,0.0,72.0,1,1
49.0,4,252059.53,14,2,7,1,0,0,0.0,0.0,45.0,1,1
55.0,4,203288.5,10,2,2,1,0,0,3668.0317,0.0,40.0,1,1
63.425327,4,226278.9,11,2,6,1,0,0,0.0,0.0,48.0,1,1
63.0,4,35688.656,14,2,7,1,0,0,4890.536,0.0,50.0,1,1
40.0,4,188113.11,13,2,7,1,0,0,0.0,0.0,45.0,1,1
57.0,1,126879.35,10,2,7,1,-1,0,0.0,0.0,45.0,1,1
43.0,4,169102.97,9,2,3,1,0,0,0.0,0.0,40.0,1,1
42.0,4,107565.62,13,2,7,1,0,0,0.0,0.0,40.0,1,1
51.0,4,114964.48,9,2,2,1,0,0,0.0,0.0,40.0,1,1
55.0,4,305897.8,14,2,6,1,0,0,0.0,0.0,45.0,1,1
64.0,4,98603.58,16,0,7,0,0,1,0.0,531.63916,25.0,1,1
40.385242,4,176737.56,14,2,3,1,0,0,0.0,0.0,50.0,1,1
58.0,3,207889.11,14,2,5,1,0,0,0.0,0.0,40.0,1,1
56.0,1,161918.44,14,2,7,1,0,0,0.0,0.0,40.0,1,1
45.0,4,363805.25,13,2,6,1,0,0,0.0,0.0,60.0,1,1
38.0,4,196182.45,13,2,2,1,1,1,0.0,0.0,38.0,1,1
49.0,4,284977.16,13,2,3,1,0,0,0.0,0.0,40.0,1,1
52.0,4,159861.03,13,2,2,1,1,0,0.0,1900.6023,40.0,1,1
52.0,1,106914.25,14,2,3,1,0,0,0.0,0.0,40.0,1,1
67.0,6,56793.027,13,2,1,1,0,0,0.0,2119.932,55.0,1,1
27.081497,4,241947.05,10,2,7,1,0,0,0.0,0.0,50.0,1,1
39.0,1,265264.1,13,2,4,1,0,0,0.0,0.0,46.0,1,1
52.24018,4,363515.4,14,2,6,1,0,0,4826.6685,0.0,50.0,1,1
39.0,5,171239.73,15,2,7,1,0,0,0.0,0.0,58.132236,1,1
54.0,4,163231.34,10,2,7,1,0,0,0.0,0.0,40.0,1,1
