age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
61.543285,1,163730.73,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
20.0,2,305575.1,10,0,4,3,0,0,0.0,0.0,40.0,1,0
54.311546,4,247197.11,9,2,3,1,0,0,0.0,0.0,60.0,1,0
41.0,4,210152.52,9,-1,4,0,0,0,0.0,0.0,30.0,1,0
32.0,4,280449.56,9,0,2,0,0,0,0.0,0.0,70.0,1,0
69.0,3,246719.25,9,2,2,1,0,0,0.0,0.0,40.0,1,0
41.0,4,287058.6,6,2,3,1,0,0,0.0,0.0,40.0,1,0
70.104774,4,161000.77,10,-1,3,0,0,1,0.0,0.0,24.0,1,0
26.0,4,315069.84,10,-1,6,2,1,1,0.0,0.0,40.0,1,0
55.0,4,153384.42,2,2,2,1,1,0,0.0,0.0,48.0,0,0
25.0,4,100936.86,5,2,3,1,0,0,0.0,0.0,40.0,0,0
25.0,4,235012.08,13,0,6,0,0,0,0.0,0.0,40.0,1,0
39.0,4,377467.03,9,-1,6,0,0,0,0.0,0.0,45.0,0,0
23.0,4,154924.14,13,0,2,3,-1,0,3223.2744,0.0,20.0,0,0
21.0,4,138853.12,9,0,3,0,0,1,0.0,0.0,32.0,1,0
31.0,4,179591.67,11,-1,3,2,0,1,0.0,0.0,40.0,1,0
56.0,4,161158.64,9,2,3,1,0,0,0.0,0.0,45.0,1,0
29.0,4,116896.17,10,-1,3,0,0,1,0.0,0.0,35.0,1,0
24.0,1,117730.086,7,0,2,3,-1,0,0.0,0.0,40.0,0,0
34.0,4,344524.03,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
48.0,4,114735.625,9,-1,6,0,0,0,0.0,0.0,40.0,1,0
25.0,4,177662.0,9,-1,4,2,0,0,0.0,0.0,40.0,1,0
44.0,3,118174.95,9,2,3,1,0,1,0.0,0.0,30.0,1,0
30.0,4,455641.62,9,0,3,2,1,1,0.0,0.0,40.0,1,0
54.0,4,123786.805,12,2,2,1,0,0,0.0,0.0,40.0,1,0
58.0,5,203972.22,16,-1,1,3,0,0,0.0,0.0,45.0,1,0
81.611275,5,187974.8,10,2,1,1,1,0,0.0,0.0,25.0,1,0
22.0,4,150483.19,9,0,2,3,1,1,0.0,0.0,32.9921,1,0
28.0,4,229878.83,9,0,4,3,0,0,0.0,0.0,18.0,1,0
22.0,4,219405.94,10,0,2,-1,0,0,0.0,0.0,40.0,1,0
36.0,4,227816.16,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
51.0,4,185900.66,9,2,6,1,-1,0,0.0,0.0,40.0,0,0
52.0,4,179782.19,10,2,7,1,0,1,0.0,0.0,32.0,1,0
40.0,4,123218.65,9,2,2,1,0,0,0.0,0.0,40.0,1,0
24.0,4,32925.04,14,0,3,0,0,1,0.0,0.0,35.0,1,0
30.0,4,393865.7,10,0,3,0,-1,0,0.0,0.0,40.0,1,0
24.0,4,358295.1,13,0,3,3,0,0,0.0,0.0,60.0,1,0
37.0,5,24509.451,9,2,1,1,0,0,0.0,0.0,40.0,1,0
31.082558,5,194843.92,13,0,3,0,0,0,0.0,0.0,40.0,1,0
63.0,4,264965.56,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
29.0,4,314505.38,11,0,3,0,0,1,0.0,0.0,35.0,1,0
22.0,4,255521.8,9,0,2,3,0,0,0.0,0.0,35.0,1,0
31.0,4,253765.08,9,2,3,1,0,0,0.0,0.0,45.0,0,0
17.0,4,185331.44,6,0,2,3,0,0,0.0,0.0,10.0,1,0
55.0,4,209606.67,9,2,3,1,0,0,0.0,0.0,50.0,1,0
34.0,4,116557.65,12,2,3,1,0,0,0.0,0.0,40.0,1,0
25.0,4,87647.055,13,0,3,0,0,0,0.0,0.0,40.0,0,0
25.0,4,134889.11,7,0,3,-1,-1,1,0.0,0.0,6.0,1,0
18.0,4,116225.54,10,0,6,3,0,0,0.0,0.0,40.0,1,0
29.0,4,170711.62,9,2,2,1,0,0,0.0,0.0,40.0,1,0
24.915,4,399055.56,11,0,3,0,0,1,0.0,0.0,45.0,1,0
22.0,4,168112.61,13,0,3,0,-1,0,0.0,0.0,35.0,1,0
27.0,5,103079.69,6,-1,2,3,0,0,0.0,0.0,40.0,1,0
31.0,3,212635.2,12,0,3,0,0,0,0.0,0.0,48.0,1,0
43.0,5,269629.5,11,-1,2,0,1,0,0.0,0.0,20.0,1,0
64.0,4,269992.2,1,-1,2,2,-1,1,3235.8887,0.0,30.0,0,0
52.0,4,188409.52,9,2,3,1,0,1,0.0,1584.2169,35.0,1,0
33.712936,4,234857.25,13,0,3,0,0,0,0.0,0.0,40.0,1,0
26.0,4,62532.6,12,0,2,-1,0,0,0.0,0.0,56.357082,1,0
52.0,4,33961.098,9,2,3,1,0,0,0.0,0.0,40.0,1,0
45.0,1,190861.6,9,-1,3,0,0,0,0.0,0.0,40.0,1,0
27.0,6,108019.74,10,0,3,0,0,1,0.0,0.0,40.0,1,0
26.0,4,200751.69,3,0,7,0,0,0,0.0,0.0,40.0,0,0
33.0,4,114805.45,9,2,2,1,0,0,0.0,0.0,81.93102,1,0
22.0,1,218785.84,13,0,3,0,0,0,0.0,0.0,40.0,1,0
40.0,5,190076.56,10,2,6,1,0,0,0.0,0.0,40.0,1,0
43.0,2,258239.0,9,2,2,1,0,0,0.0,0.0,40.0,1,0
62.0,4,131882.48,9,2,3,1,0,0,0.0,0.0,25.0,1,0
28.0,4,39337.39,13,0,2,0,0,0,0.0,0.0,40.0,1,0
36.0,4,29474.318,10,0,3,0,0,1,0.0,0.0,40.0,1,0
