age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
43.0,4,209038.02,10,-1,3,0,0,0,0.0,0.0,50.0,1,0
41.0,1,172818.23,13,0,3,0,0,0,0.0,0.0,40.0,1,0
19.0,4,369952.06,10,0,2,3,0,1,0.0,0.0,20.0,1,0
44.0,4,114357.03,9,-1,2,0,0,0,0.0,0.0,60.0,1,0
36.0,4,154563.2,6,0,2,3,0,0,0.0,0.0,60.0,1,0
45.0,4,112158.086,10,0,2,0,-1,0,0.0,0.0,60.0,1,0
30.0,5,175966.6,10,2,3,0,0,0,0.0,0.0,32.0,1,0
25.0,4,243514.48,9,0,6,0,0,1,0.0,0.0,40.0,1,0
21.0,4,31725.76,9,0,3,3,0,1,0.0,0.0,40.0,1,0
33.0,4,200320.4,10,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,6,206055.16,9,0,1,2,0,0,0.0,0.0,71.69508,1,0
33.0,4,443990.3,12,0,2,2,1,1,0.0,0.0,40.0,1,0
28.0,4,138342.67,10,2,2,1,0,0,0.0,0.0,40.0,1,0
21.0,4,376559.53,10,0,3,3,0,1,0.0,0.0,20.0,1,0
46.0,5,29053.287,11,2,1,1,0,0,0.0,0.0,75.49491,1,0
65.0,4,208256.22,4,2,3,1,0,0,0.0,0.0,52.0,0,0
19.0,4,230557.94,9,0,3,3,1,1,0.0,0.0,40.0,1,0
19.0,2,239236.75,10,0,3,3,0,0,0.0,0.0,5.640427,1,0
42.0,4,35850.215,9,2,6,1,0,0,0.0,0.0,50.0,1,0
45.0,4,96424.43,11,-1,6,2,0,1,0.0,0.0,40.0,1,0
26.0,4,334494.84,9,0,3,0,0,1,0.0,0.0,40.0,1,0
44.0,4,200737.66,10,2,3,1,0,0,0.0,0.0,70.0,1,0
25.0,4,170126.14,13,0,3,0,0,0,0.0,0.0,40.0,1,0
60.0,4,188859.5,7,2,2,1,0,0,0.0,0.0,48.0,1,0
26.0,4,137007.08,9,2,2,1,0,0,0.0,0.0,48.0,1,0
18.0,4,228554.3,11,0,2,3,0,0,0.0,1507.499,40.0,1,0
27.0,4,246462.69,6,0,3,0,0,1,0.0,0.0,40.0,0,0
43.0,4,99192.766,13,2,7,1,-1,0,0.0,0.0,35.0,0,0
47.0,1,56539.453,9,0,6,0,0,1,0.0,0.0,45.0,1,0
29.0,4,342557.66,6,0,3,2,0,1,0.0,0.0,40.0,1,0
61.0,4,377119.47,9,2,2,1,0,0,0.0,0.0,40.0,1,0
26.271648,4,50416.223,12,0,2,0,0,1,0.0,0.0,15.101548,1,0
25.0,4,151688.08,10,0,7,0,0,1,0.0,0.0,50.0,1,0
39.0,4,196942.28,10,2,6,1,0,0,0.0,0.0,50.0,1,0
24.0,4,333316.0,10,0,2,2,0,0,0.0,0.0,45.0,0,0
21.0,4,150305.83,9,0,2,3,0,1,0.0,0.0,20.0,1,0
18.0,4,164665.94,5,0,2,3,0,1,0.0,0.0,40.0,1,0
45.0,4,211152.0,5,-1,2,0,0,1,0.0,0.0,40.0,0,0
50.0,5,117248.59,9,2,2,1,0,0,0.0,0.0,45.0,1,0
37.0,4,104191.34,9,0,2,0,0,0,0.0,2060.003,50.0,1,0
40.0,4,463723.78,10,-1,5,0,0,0,0.0,0.0,40.0,1,0
29.0,4,160999.36,9,-1,2,2,-1,1,0.0,0.0,16.0,1,0
27.0,4,181701.6,12,0,6,0,0,0,0.0,0.0,40.0,1,0
45.0,4,399157.1,10,2,3,1,1,0,0.0,0.0,40.0,1,0
63.0,4,447793.03,9,2,2,1,0,0,0.0,0.0,27.807459,1,0
28.0,4,181575.78,14,2,7,1,0,0,0.0,0.0,40.0,1,0
30.0,4,213017.27,13,0,5,0,0,0,0.0,0.0,40.0,1,0
31.0,4,123098.89,9,2,2,1,0,0,0.0,0.0,40.0,1,0
21.0,4,221145.45,11,0,3,0,0,1,0.0,0.0,30.0,1,0
19.0,4,231270.19,10,0,3,3,0,1,0.0,0.0,15.0,1,0
42.0,5,89438.95,9,2,2,1,0,0,0.0,0.0,25.0,1,0
52.0,4,140222.23,6,2,2,1,0,0,0.0,0.0,55.0,1,0
21.0,4,156034.28,10,0,3,3,0,1,0.0,0.0,35.0,1,0
37.0,4,50143.152,9,1,3,0,0,0,0.0,0.0,50.0,1,0
24.0,4,155215.22,5,2,1,1,0,0,0.0,0.0,40.0,1,0
59.471043,4,196600.92,10,2,6,1,0,0,0.0,1876.0,52.0,1,0
30.0,4,301414.25,10,0,6,0,0,1,0.0,0.0,36.0,1,0
29.0,4,137041.19,10,0,3,0,0,0,0.0,0.0,55.0,1,0
42.0,4,120804.7,12,2,5,1,0,0,0.0,0.0,40.0,1,0
25.0,4,117865.09,7,0,3,0,0,0,0.0,0.0,40.0,1,0
29.0,4,162430.77,9,0,2,2,0,0,0.0,0.0,40.0,1,0
29.0,4,161189.39,13,-1,6,0,0,1,0.0,0.0,25.0,1,0
27.0,4,242751.9,7,-1,2,0,0,0,0.0,0.0,60.0,1,0
36.0,5,339746.1,12,-1,3,0,0,1,0.0,0.0,40.0,1,0
25.0,4,52499.67,8,0,2,0,0,0,0.0,0.0,40.0,1,0
23.0,4,161179.55,11,0,7,2,0,1,0.0,0.0,45.0,1,0
58.0,4,99708.51,9,-1,2,2,0,1,0.0,0.0,15.0,1,0
18.0,4,145027.33,6,0,3,3,0,0,0.0,0.0,20.0,1,0
56.0,4,171657.69,9,2,3,1,0,0,0.0,0.0,40.0,1,0
25.0,4,421443.62,13,0,6,0,0,1,0.0,0.0,40.0,1,0
51.0,4,159899.69,9,-1,3,2,1,1,0.0,0.0,48.0,1,0
66.0,4,154650.03,9,-1,1,0,0,1,0.0,0.0,36.0,1,0
44.0,4,168257.08,11,-1,3,0,0,1,0.0,0.0,40.0,1,0
65.0,4,252149.9,9,-1,3,0,-1,1,0.0,0.0,25.0,0,0
22.0,4,169618.42,10,0,6,0,0,0,0.0,0.0,40.0,1,0
23.0,4,99314.15,9,0,2,0,0,0,0.0,0.0,40.0,1,0
54.0,4,105487.34,9,2,2,1,0,0,0.0,0.0,40.0,1,0
43.0,4,483390.66,9,0,2,2,0,0,0.0,0.0,40.0,1,0
40.0,4,73917.09,10,2,2,1,0,0,2883.0176,0.0,40.0,1,0
22.0,4,332436.3,12,0,3,3,1,1,0.0,0.0,48.0,1,0
61.0,4,162312.9,7,2,3,1,-1,0,0.0,0.0,25.0,0,0
36.0,4,149831.42,9,-1,3,2,0,1,0.0,0.0,30.0,1,0
32.0,4,368154.66,13,-1,7,0,0,1,0.0,0.0,40.0,1,0
55.0,5,85540.21,11,-1,3,0,0,1,0.0,0.0,40.0,1,0
52.0,4,87655.63,10,0,2,3,0,0,0.0,0.0,40.0,1,0
42.0,5,328327.66,9,2,2,1,0,0,0.0,0.0,40.0,1,0
29.0,4,170404.64,13,0,5,2,0,1,0.0,0.0,40.0,1,0
28.0,4,299194.75,10,2,3,1,1,0,0.0,0.0,30.0,1,0
25.0,4,138211.62,13,0,3,3,0,1,0.0,0.0,25.0,1,0
61.71339,4,233851.67,3,-1,1,0,0,0,0.0,0.0,60.0,0,0
23.0,4,127625.79,9,0,3,0,0,1,2377.0654,0.0,40.0,1,0
70.963066,4,172955.62,4,-1,3,2,0,1,0.0,0.0,40.0,1,0
31.0,6,51207.043,9,2,6,1,0,0,0.0,0.0,50.0,1,0
53.0,4,242758.83,9,0,3,3,1,0,3325.0,0.0,40.0,1,0
33.0,6,30521.174,13,0,6,0,0,0,0.0,0.0,45.0,1,0
21.0,4,211671.48,9,0,2,3,0,1,0.0,0.0,40.0,1,0
25.0,1,304040.16,10,0,2,3,-1,1,0.0,0.0,35.0,0,0
45.0,4,147101.47,13,-1,3,0,-1,1,0.0,0.0,40.0,0,0
24.0,4,149373.42,10,2,2,1,0,1,0.0,1670.5768,65.55801,1,0
31.0,4,113158.875,7,2,2,3,0,0,0.0,0.0,40.0,1,0
30.814821,1,29298.156,9,0,4,0,0,0,0.0,0.0,40.0,1,0
19.0,4,217983.62,8,0,3,3,1,1,0.0,0.0,24.0,1,0
52.0,4,346646.6,9,-1,2,3,0,0,0.0,0.0,15.0,1,0
31.0,4,176363.47,11,0,5,0,0,0,0.0,0.0,40.0,1,0
25.0,4,203072.97,9,0,3,3,0,0,0.0,0.0,40.0,1,0
43.0,4,31324.006,13,-1,3,0,-1,1,0.0,0.0,40.0,1,0
55.08366,3,48525.547,2,2,2,1,0,0,0.0,0.0,33.0,0,0
53.0,4,53345.953,14,2,7,1,0,1,0.0,0.0,99.0,1,0
39.0,4,116458.85,12,2,3,1,0,0,0.0,0.0,40.0,1,0
22.0,4,258073.25,9,0,2,2,0,1,0.0,0.0,38.0,1,0
30.0,1,208667.72,6,0,2,2,0,0,0.0,0.0,24.0,1,0
19.0,4,228642.6,9,0,3,-1,0,0,0.0,0.0,35.0,0,0
33.0,4,72908.15,12,-1,3,0,0,0,0.0,0.0,40.0,1,0
34.0,4,323074.72,9,0,3,0,0,0,0.0,0.0,45.0,1,0
21.0,4,50801.69,10,0,2,3,0,0,0.0,0.0,18.174955,1,0
23.0,4,228402.33,9,0,3,3,0,0,0.0,0.0,40.0,1,0
59.0,5,201297.69,10,2,3,1,0,0,0.0,1853.7316,40.0,1,0
45.0,4,161904.38,10,2,3,1,0,0,0.0,0.0,48.0,1,0
67.0,5,78435.03,4,2,1,1,0,0,0.0,0.0,40.0,1,0
28.0,2,90423.21,13,2,4,1,0,0,0.0,0.0,45.0,1,0
52.0,4,185338.23,9,2,3,1,0,1,0.0,0.0,30.0,1,0
33.0,4,170155.17,8,0,2,3,0,0,0.0,0.0,30.0,1,0
31.0,4,209781.77,9,2,3,1,1,0,0.0,0.0,40.0,1,0
22.0,5,118408.49,9,2,3,-1,0,0,0.0,0.0,26.30966,1,0
31.0,5,288153.84,3,2,1,1,0,0,0.0,0.0,30.0,0,0
55.0,4,144256.05,13,2,6,1,1,0,0.0,0.0,40.0,1,0
53.0,4,94843.27,7,2,3,1,-1,0,0.0,0.0,40.0,0,0
