age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
47.0,6,531312.1,14,2,3,1,0,0,0.0,0.0,40.0,1,1
63.0,5,184143.05,15,2,3,1,0,0,0.0,0.0,60.0,1,1
39.0,4,230353.22,9,2,6,1,0,0,0.0,0.0,60.0,1,1
33.0,4,504946.5,9,2,7,1,0,0,0.0,0.0,40.0,1,1
34.0,4,111412.516,10,2,3,1,0,0,0.0,0.0,40.0,1,1
46.0,4,101090.84,11,2,7,1,0,0,0.0,2131.3203,51.638527,1,1
44.0,5,98478.516,13,2,6,1,0,0,0.0,0.0,40.0,1,1
40.0,4,363521.34,14,2,3,1,0,0,0.0,0.0,40.0,1,1
32.0,2,93700.14,10,2,3,1,0,0,0.0,0.0,40.0,1,1
79.72863,4,106945.195,14,2,7,1,0,0,0.0,1740.6678,40.0,1,1
33.0,4,198818.0,9,2,3,1,0,0,0.0,0.0,40.0,1,1
69.0,4,173468.16,9,2,3,1,0,0,0.0,0.0,40.0,1,1
48.0,1,28261.309,11,2,2,1,0,0,0.0,0.0,40.0,1,1
58.0,4,38399.21,13,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,4,94943.13,14,2,7,1,0,0,0.0,0.0,40.0,1,1
46.0,4,132800.12,15,2,3,1,0,0,0.0,0.0,40.0,1,1
46.0,4,170040.1,9,2,2,1,0,0,0.0,0.0,40.0,1,1
44.0,1,101627.875,13,2,7,1,1,0,0.0,0.0,40.0,1,1
49.0,4,209081.61,10,2,2,1,0,0,0.0,0.0,40.0,1,1
59.0,5,312365.1,9,2,2,1,1,0,0.0,0.0,40.0,0,1
60.0,4,222850.03,15,2,5,1,0,0,0.0,0.0,50.0,1,1
46.0,5,399130.7,13,2,6,1,0,1,0.0,0.0,18.0,1,1
59.0,4,156666.47,9,2,2,1,0,0,0.0,0.0,40.0,1,1
48.0,3,125705.32,14,2,7,1,0,0,0.0,0.0,40.0,1,1
51.0,1,148120.33,10,2,6,1,0,0,0.0,0.0,40.0,1,1
40.0,4,182246.36,13,2,7,1,0,0,0.0,0.0,40.0,1,1
36.0,5,219677.78,9,2,6,1,0,0,0.0,0.0,55.0,1,1
38.0,1,301609.0,13,2,7,1,-1,1,0.0,2025.4095,60.0,1,1
39.0,4,336649.28,14,0,6,0,0,0,0.0,0.0,50.0,1,1
50.0,4,162316.19,10,2,3,1,1,0,0.0,0.0,40.0,1,1
42.0,4,113008.9,14,2,6,1,1,0,0.0,0.0,40.0,1,1
42.0,2,81253.32,12,2,6,1,0,0,0.0,0.0,40.0,1,1
29.0,4,179131.39,14,2,6,1,0,0,0.0,0.0,60.0,1,1
51.0,4,226618.02,14,2,7,1,-1,0,0.0,0.0,45.0,1,1
47.0,3,83250.88,13,2,7,1,0,0,0.0,0.0,40.0,1,1
36.0,6,188201.75,13,2,3,1,0,0,0.0,1740.3785,60.0,1,1
25.0,4,230626.47,14,2,6,1,0,0,0.0,0.0,51.42583,1,1
48.0,4,339661.75,12,2,2,1,-1,0,0.0,1758.8212,40.0,1,1
57.422153,4,204131.55,9,2,3,1,0,0,0.0,0.0,40.0,1,1
49.0,4,165415.56,14,2,6,1,0,0,0.0,0.0,40.0,1,1
47.0,4,96624.72,11,2,6,1,0,0,4606.8403,0.0,60.0,1,1
73.53037,5,165451.88,9,2,7,1,0,0,7032.3633,0.0,40.0,1,1
55.40885,4,90143.836,13,2,7,1,0,0,0.0,0.0,25.0,1,1
62.0,2,75566.586,10,-1,6,2,0,1,0.0,0.0,20.0,1,1
49.0,4,36424.418,11,2,6,1,0,0,0.0,0.0,40.0,1,1
33.0,4,161211.28,13,2,3,1,0,0,0.0,0.0,45.0,1,1
46.0,3,262012.77,12,2,3,1,0,1,0.0,0.0,40.0,1,1
42.0,4,42259.324,9,2,6,1,0,0,0.0,0.0,50.0,1,1
41.0,4,214938.69,14,2,3,1,0,0,0.0,0.0,50.0,1,1
61.789413,4,61284.477,9,2,2,1,0,0,0.0,0.0,40.0,1,1
42.0,3,225678.02,15,0,7,0,0,0,0.0,0.0,40.0,1,1
30.0,4,524231.6,13,2,7,1,0,0,0.0,0.0,40.0,1,1
47.0,3,309858.12,10,2,7,1,0,0,0.0,0.0,60.0,1,1
48.33887,5,180774.94,14,2,6,1,0,0,0.0,0.0,50.0,1,1
33.0,4,48143.19,13,2,3,1,-1,0,0.0,0.0,35.0,1,1
33.0,2,196566.22,14,2,7,1,0,0,0.0,0.0,54.646534,1,1
52.0,1,32570.31,14,2,7,1,0,0,0.0,0.0,38.0,1,1
59.0,6,184968.44,13,2,6,1,0,0,0.0,2143.1885,48.0,1,1
32.0,4,82442.67,14,2,3,1,-1,0,0.0,0.0,20.0,1,1
