age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
36.0,4,106272.484,14,2,3,1,0,1,0.0,0.0,35.0,1,1
50.0,4,161070.47,15,2,7,1,0,0,0.0,2021.8651,40.0,1,1
51.0,4,96082.65,10,2,3,1,0,0,0.0,0.0,40.0,1,1
45.0,4,306941.44,14,2,6,1,0,0,0.0,0.0,40.0,1,1
56.0,4,171996.5,10,2,6,1,0,0,0.0,0.0,40.0,1,1
47.0,4,187079.12,10,2,6,1,0,0,0.0,0.0,40.0,1,1
33.0,1,153269.77,13,-1,5,0,0,1,0.0,0.0,40.0,1,1
46.0,4,155597.05,13,2,3,1,0,0,0.0,0.0,50.0,1,1
51.0,5,176653.36,13,2,5,1,0,0,0.0,0.0,40.0,1,1
69.0,4,307478.22,13,2,7,1,0,0,0.0,0.0,40.0,1,1
34.0,4,257419.12,14,2,6,1,0,0,0.0,0.0,50.0,1,1
42.0,1,257090.38,14,2,7,1,0,1,0.0,0.0,40.0,1,1
47.21717,4,162061.62,9,2,6,1,0,0,0.0,0.0,40.0,1,1
36.0,4,85128.51,14,2,7,1,0,0,0.0,0.0,48.0,1,1
39.0,2,31136.643,14,2,7,1,0,0,0.0,0.0,40.0,1,1
56.0,4,283036.97,13,2,2,1,0,0,5701.3774,0.0,40.0,1,1
50.0,4,124463.42,13,2,7,1,0,0,0.0,0.0,40.0,1,1
57.0,4,198599.77,13,2,6,1,0,0,0.0,0.0,40.0,1,1
56.0,5,99215.33,13,2,7,1,0,0,7157.455,0.0,40.0,1,1
47.0,4,447378.84,9,-1,6,2,0,1,0.0,0.0,40.0,1,1
62.0,5,180316.5,10,2,3,1,0,0,0.0,0.0,40.0,1,1
46.0,6,214565.4,11,2,7,1,0,0,0.0,0.0,50.0,1,1
47.0,2,395767.3,11,2,6,1,0,0,0.0,0.0,40.0,1,1
46.0,1,225730.66,14,2,7,1,0,0,0.0,0.0,40.0,1,1
64.0,4,371411.7,9,2,3,1,0,0,0.0,0.0,40.0,1,1
47.0,1,128199.21,13,2,6,1,1,0,0.0,1736.2821,60.0,1,1
48.0,4,128815.305,9,2,2,1,1,0,0.0,0.0,40.0,1,1
34.0,4,234386.94,10,2,7,1,0,0,0.0,0.0,40.0,1,1
33.0,4,193034.58,9,2,2,1,-1,0,0.0,0.0,35.0,1,1
40.0,4,111635.03,15,2,5,1,0,0,0.0,0.0,40.0,1,1
68.0,6,192281.08,10,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,4,145723.67,15,2,6,1,0,0,0.0,0.0,40.0,1,1
42.0,4,90101.766,12,2,6,1,0,1,0.0,0.0,40.0,1,1
45.0,4,252725.61,9,2,6,1,0,0,0.0,0.0,55.139072,1,1
57.0,1,152174.36,12,2,6,1,0,0,0.0,0.0,40.0,1,1
47.0,4,147187.84,16,2,7,1,0,0,0.0,0.0,50.0,1,1
54.0,5,192626.73,10,2,6,1,0,0,0.0,2078.046,50.0,1,1
45.0,4,124236.18,13,2,7,1,0,0,0.0,0.0,50.0,1,1
55.0,5,198530.78,14,2,3,1,0,0,0.0,0.0,73.03714,1,1
42.0,4,568533.2,5,2,3,1,1,0,0.0,0.0,45.0,1,1
42.864002,4,176814.47,9,2,3,1,0,0,0.0,0.0,50.0,1,1
51.0,4,201152.36,9,2,6,1,0,0,0.0,0.0,40.0,1,1
34.0,4,38394.77,9,2,3,1,0,0,0.0,0.0,40.0,1,1
38.0,5,176114.81,13,2,3,1,0,0,0.0,0.0,40.0,1,1
39.0,4,220167.28,11,2,7,1,0,0,0.0,1672.0,40.0,1,1
51.0,4,132961.7,13,2,7,1,0,0,0.0,0.0,40.0,1,1
54.0,4,118886.06,16,2,6,1,0,0,0.0,0.0,40.0,1,1
57.0,1,177987.95,14,2,6,1,0,0,0.0,0.0,40.0,1,1
53.0,4,225884.1,10,2,2,1,0,0,0.0,0.0,35.0,1,1
55.0,4,102827.62,14,2,7,1,1,0,0.0,0.0,40.0,1,1
51.0,4,225062.52,9,2,3,1,0,0,0.0,0.0,33.268616,1,1
51.0,4,112137.08,14,2,7,1,0,0,0.0,0.0,40.0,1,1
44.0,2,382439.75,14,2,6,1,0,0,0.0,0.0,40.0,1,1
41.0,4,277943.2,10,2,6,1,-1,0,4460.3237,0.0,40.0,1,1
43.0,4,35230.223,13,2,7,1,0,0,5013.0,0.0,40.0,1,1
57.502167,4,71583.445,13,2,3,1,0,0,0.0,0.0,40.0,1,1
56.0,4,123006.445,9,2,2,1,0,0,0.0,0.0,40.0,1,1
55.0,4,61227.332,9,2,2,1,0,0,0.0,1791.6713,70.0,1,1
52.0,4,176232.77,13,2,6,1,0,0,0.0,1733.2748,40.0,1,1
54.0,4,77172.67,9,2,2,1,0,0,0.0,0.0,40.0,1,1
32.0,4,187041.12,10,2,6,1,0,0,6597.603,0.0,60.0,1,1
57.0,1,121127.59,13,2,6,1,0,0,0.0,0.0,40.0,1,1
36.0,5,97544.85,12,2,6,1,-1,0,0.0,0.0,20.0,1,1
65.0,4,124910.6,9,2,3,1,0,0,0.0,0.0,38.0,1,1
51.0,2,214300.95,15,2,7,1,0,0,0.0,1996.4324,40.0,1,1
50.0,1,248994.9,14,2,7,1,0,0,0.0,0.0,40.0,1,1
39.0,1,72148.055,13,2,7,1,0,0,0.0,0.0,40.0,1,1
63.0,5,172311.56,16,2,7,1,0,0,0.0,0.0,50.0,1,1
54.0,4,209875.08,14,2,3,1,1,1,0.0,0.0,40.0,1,1
31.0,4,128646.39,10,-1,3,0,0,1,0.0,0.0,40.0,1,1
47.389065,5,87979.555,13,2,7,1,0,0,10580.397,0.0,50.0,1,1
36.0,4,266721.44,14,2,7,1,0,0,0.0,0.0,50.0,1,1
56.0,5,176776.88,10,2,7,1,0,0,0.0,0.0,30.0,1,1
34.0,4,265778.28,9,2,2,1,0,0,0.0,0.0,40.0,1,1
61.0,5,189679.62,14,2,2,1,0,0,7368.296,0.0,40.0,1,1
31.0,5,65955.23,9,2,3,1,0,0,0.0,0.0,40.0,1,1
54.0,1,90249.016,13,2,7,1,0,0,0.0,1714.335,60.0,1,1
39.0,5,68672.48,14,2,7,1,0,1,0.0,0.0,33.0,1,1
61.0,1,152887.88,9,2,3,1,0,0,0.0,0.0,35.0,1,1
53.0,4,31700.951,10,2,2,1,0,0,0.0,0.0,40.0,1,1
39.0,4,213981.16,11,2,5,1,0,0,0.0,0.0,50.0,1,1
38.0,4,88238.38,13,2,3,1,-1,0,0.0,0.0,50.0,1,1
34.0,1,284097.84,14,2,7,1,0,1,0.0,0.0,45.0,1,1
55.0,4,100087.54,14,2,7,1,0,0,0.0,0.0,40.0,1,1
47.412594,4,115024.32,9,2,3,1,0,0,0.0,0.0,40.0,1,1
38.0,4,165231.11,10,2,3,1,0,0,0.0,0.0,55.0,1,1
44.0,4,204134.14,11,2,3,1,0,0,0.0,1876.0,40.0,1,1
40.0,3,31265.6,13,2,7,1,-1,0,0.0,0.0,55.0,1,1
31.0,4,375488.6,13,2,2,1,0,0,5202.6465,0.0,48.0,1,1
67.720345,4,14070.235,16,2,7,1,-1,0,5013.0,0.0,30.0,1,1
52.0,2,114876.33,16,2,7,1,0,0,0.0,0.0,50.0,1,1
47.712696,5,209745.39,10,2,1,1,0,0,0.0,0.0,50.0,1,1
48.0,4,95044.56,9,2,5,1,0,0,0.0,0.0,40.0,1,1
32.0,2,200868.31,16,2,3,1,0,0,0.0,0.0,50.0,1,1
59.0,6,201094.52,16,2,3,1,0,0,0.0,0.0,40.0,1,1
34.0,4,71457.12,13,2,6,1,0,0,0.0,0.0,50.0,1,1
66.711586,4,171247.61,9,2,6,1,0,0,0.0,0.0,40.0,1,1
