age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
56.0,4,219522.48,10,2,6,1,0,0,0.0,0.0,40.0,1,1
25.0,4,194650.03,9,2,5,1,0,0,0.0,0.0,40.0,1,1
48.0,4,211417.52,13,2,6,1,0,0,0.0,0.0,45.0,1,1
63.0,4,119139.16,13,-1,2,0,0,0,0.0,0.0,42.20105,1,1
54.0,4,114982.76,10,2,6,1,0,0,0.0,0.0,45.0,1,1
44.0,4,256929.42,10,2,3,1,0,0,0.0,0.0,46.0,1,1
31.0,4,233403.25,13,2,6,1,0,0,0.0,0.0,40.0,1,1
33.0,5,67560.32,9,0,2,2,0,0,0.0,0.0,20.0,1,1
29.0,4,225114.61,10,2,2,1,0,0,0.0,0.0,40.0,1,1
49.0,5,160603.47,13,2,7,1,0,0,0.0,0.0,54.631924,1,1
45.0,2,59479.35,14,2,6,1,0,1,0.0,0.0,40.0,1,1
35.0,4,96849.055,13,2,6,1,0,0,0.0,0.0,40.0,1,1
40.0,4,321303.34,14,2,3,1,0,0,0.0,0.0,55.0,0,1
46.0,4,147252.03,16,2,7,1,0,0,0.0,0.0,40.0,1,1
25.0,4,34871.746,9,0,5,3,0,0,0.0,0.0,40.0,1,1
40.0,4,249091.75,13,2,3,1,0,0,0.0,0.0,40.0,1,1
36.0,4,192283.6,15,2,6,1,0,0,0.0,0.0,40.0,1,1
33.0,4,110524.88,12,-1,2,0,0,0,0.0,0.0,70.0,1,1
41.0,4,101629.57,9,2,3,1,0,0,0.0,0.0,40.0,1,1
45.0,4,776765.1,13,2,7,1,0,0,0.0,0.0,50.0,1,1
48.0,3,105586.87,15,2,7,1,0,1,0.0,2112.441,70.0,0,1
53.0,4,23665.0,14,2,3,1,0,0,0.0,0.0,50.0,1,1
53.0,4,112931.7,16,2,7,1,0,0,0.0,0.0,48.0,1,1
33.0,4,307106.38,11,2,3,1,0,0,4554.5405,0.0,40.0,1,1
34.0,4,185422.81,9,2,2,1,0,0,0.0,0.0,40.0,1,1
54.0,4,171198.9,11,2,2,1,0,0,0.0,0.0,50.0,1,1
46.0,4,169537.33,14,2,7,1,1,0,0.0,0.0,40.0,1,1
59.217598,2,27604.281,13,2,6,1,0,0,0.0,0.0,40.0,1,1
56.0,4,214752.22,9,2,3,1,0,0,0.0,0.0,45.0,1,1
44.0,4,126008.21,9,2,3,1,0,0,0.0,0.0,40.0,1,1
40.0,4,172553.86,13,2,7,1,0,1,0.0,0.0,40.0,1,1
30.0,4,296169.03,10,2,6,3,0,1,0.0,0.0,32.965183,1,1
45.0,1,52555.58,14,2,3,1,0,0,0.0,0.0,50.0,1,1
54.0,4,249551.25,15,2,2,1,0,0,0.0,0.0,40.0,1,1
52.055435,4,170461.23,11,2,6,1,0,0,0.0,0.0,40.0,1,1
45.0,4,181284.33,9,2,2,1,1,0,0.0,0.0,50.0,1,1
36.0,4,203606.7,13,2,2,1,0,0,4546.7593,0.0,45.0,1,1
42.0,5,179471.92,13,2,2,1,0,0,0.0,0.0,40.0,1,1
56.0,4,200668.83,6,2,2,1,0,0,0.0,0.0,15.0,1,1
43.0,4,194404.67,12,2,2,1,0,0,0.0,0.0,45.0,1,1
45.0,4,217566.7,9,2,2,1,-1,0,0.0,0.0,40.0,0,1
31.0,4,299191.53,10,2,3,1,0,0,0.0,0.0,40.0,1,1
49.0,5,107117.33,13,2,6,1,1,0,0.0,0.0,40.0,1,1
30.0,2,176878.14,10,2,3,1,0,1,0.0,0.0,40.0,1,1
46.0,1,406519.8,14,2,3,1,0,0,0.0,0.0,48.0,1,1
51.0,4,279550.2,14,2,7,1,0,0,0.0,0.0,35.0,1,1
40.0,4,24106.797,13,2,6,1,0,0,0.0,0.0,45.0,1,1
46.0,4,176205.34,10,-1,2,0,0,1,0.0,0.0,40.0,1,1
43.0,1,364005.6,13,2,3,1,0,0,3480.246,0.0,60.0,1,1
36.0,2,79734.05,10,2,3,1,0,0,0.0,0.0,40.0,1,1
37.0,4,50231.926,13,2,3,1,0,1,0.0,0.0,60.0,1,1
45.0,4,22768.625,14,2,7,1,0,0,0.0,2002.6512,50.0,1,1
33.0,4,279473.4,13,2,6,1,0,0,5115.8193,0.0,60.0,1,1
35.0,4,209238.06,9,2,3,1,0,0,0.0,0.0,45.0,1,1
52.0,4,181176.92,9,2,2,1,0,0,0.0,0.0,40.0,1,1
32.0,1,210224.62,9,2,2,1,0,0,0.0,0.0,45.0,1,1
76.37912,4,53544.23,10,2,5,1,0,0,5758.7773,0.0,30.0,1,1
32.0,3,66759.09,16,2,7,1,0,0,0.0,0.0,30.0,1,1
36.0,4,178279.6,14,2,3,1,0,0,0.0,0.0,40.0,1,1
42.0,6,49035.04,13,2,6,1,0,0,0.0,1978.1022,65.0,1,1
41.0,2,67329.23,13,2,6,1,0,1,0.0,0.0,48.0,1,1
51.850094,4,245909.98,13,2,2,1,0,0,22538.705,0.0,40.0,1,1
54.0,2,84842.19,10,2,2,1,0,0,0.0,0.0,30.0,1,1
