age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cond
38.0,2,244478.08,9,2,3,1,0,0,0.0,0.0,40.0,1,0
76.0,5,99177.81,7,2,2,1,0,0,0.0,1978.8297,32.0,1,0
50.0,4,202662.72,15,2,2,1,0,0,0.0,0.0,40.0,0,0
25.0,4,365889.3,10,0,7,3,0,0,0.0,0.0,20.0,1,0
30.0,4,193008.77,13,-1,7,0,0,1,0.0,0.0,40.0,1,0
43.0,1,117725.99,9,2,4,1,0,0,0.0,0.0,40.0,1,0
54.0,4,198447.89,9,2,2,1,0,1,0.0,0.0,12.0,1,0
45.0,4,152964.44,6,0,2,2,1,1,0.0,0.0,10.0,1,0
39.0,4,199467.69,9,2,3,1,1,0,0.0,0.0,40.0,1,0
36.0,4,209551.05,10,1,3,0,0,0,0.0,0.0,40.0,1,0
29.0,4,292255.5,7,0,2,-1,1,0,0.0,0.0,40.0,1,0
43.699444,6,89718.53,10,2,6,1,-1,0,0.0,0.0,40.0,0,0
35.0,4,134205.3,7,0,1,-1,1,1,0.0,0.0,40.0,1,0
30.0,4,103743.69,9,1,2,2,0,0,0.0,0.0,40.0,1,0
18.0,4,56349.895,6,0,3,0,0,1,0.0,0.0,40.0,1,0
28.0,6,194784.98,10,2,3,1,0,0,0.0,0.0,35.0,1,0
41.0,4,208979.9,9,2,3,1,0,0,0.0,0.0,50.0,1,0
20.0,4,284019.62,14,0,7,3,0,1,0.0,0.0,40.0,1,0
17.0,4,236945.61,9,0,3,0,0,0,0.0,0.0,24.0,1,0
18.0,4,239377.22,9,0,3,0,0,1,0.0,0.0,20.0,1,0
39.0,5,226442.47,11,2,2,1,0,0,0.0,0.0,60.0,1,0
21.0,4,159309.02,9,2,3,-1,-1,0,0.0,0.0,40.0,0,0
43.0,4,238949.55,9,0,7,0,0,1,0.0,0.0,35.0,1,0
46.385498,4,163209.77,9,2,2,1,0,0,0.0,0.0,40.0,1,0
38.0,4,411134.84,2,-1,2,2,1,0,0.0,0.0,40.0,0,0
41.0,3,275261.0,13,2,3,1,0,0,0.0,0.0,55.0,1,0
28.0,4,421321.56,7,0,2,3,1,1,0.0,0.0,40.0,1,0
54.0,4,177664.98,7,-1,2,2,1,1,0.0,0.0,30.0,0,0
27.0,4,118654.9,10,0,3,0,0,1,0.0,0.0,40.0,1,0
32.0,4,163881.56,9,2,2,1,0,0,0.0,0.0,40.0,0,0
18.0,4,245547.3,10,0,3,3,0,0,0.0,0.0,32.0,1,0
25.0,4,84572.41,13,0,6,0,0,1,0.0,0.0,40.0,1,0
21.0,4,472331.6,9,0,2,0,0,0,0.0,0.0,40.0,1,0
42.0,5,251744.45,12,2,3,1,0,0,0.0,0.0,50.0,1,0
24.0,4,219816.86,9,0,3,2,0,0,0.0,0.0,50.0,1,0
34.0,1,172483.4,14,0,6,0,0,1,0.0,0.0,40.0,1,0
20.0,4,379240.84,8,0,4,3,0,0,0.0,0.0,25.0,1,0
34.0,4,194945.36,10,-1,6,0,0,0,0.0,0.0,40.0,1,0
38.0,4,99188.78,9,2,3,1,0,0,0.0,0.0,40.0,1,0
38.0,4,217703.53,9,2,2,1,0,0,0.0,0.0,40.0,1,0
24.0,4,138504.92,10,0,2,0,-1,0,0.0,0.0,40.0,1,0
27.0,4,207965.86,9,0,2,3,0,0,0.0,0.0,40.0,1,0
47.0,4,122948.35,10,0,3,0,0,0,0.0,1889.3018,45.0,1,0
32.0,5,328091.94,10,-1,2,0,0,0,0.0,0.0,40.0,1,0
28.0,5,284450.8,8,2,6,1,0,1,0.0,0.0,40.0,0,0
36.0,4,176397.17,9,2,2,1,0,0,0.0,0.0,40.0,1,0
22.0,4,290522.97,9,0,2,0,0,1,0.0,0.0,35.0,1,0
24.0,4,301070.84,13,0,5,3,0,0,0.0,0.0,25.0,1,0
25.0,4,267483.7,10,2,3,1,0,0,0.0,0.0,55.0,1,0
31.0,3,367040.2,10,0,2,0,0,0,0.0,0.0,45.0,1,0
36.0,4,249352.17,9,-1,2,0,0,0,0.0,0.0,40.980488,1,0
44.0,4,349847.22,9,-1,3,-1,0,1,0.0,0.0,20.0,1,0
22.0,5,209807.11,12,0,7,-1,1,1,0.0,0.0,40.0,1,0
33.0,3,91563.04,13,2,3,1,1,1,0.0,0.0,40.0,1,0
58.0,4,246183.17,9,-1,3,0,0,1,0.0,0.0,45.0,1,0
35.0,4,191853.86,10,-1,2,2,0,1,0.0,0.0,33.0,1,0
42.0,4,133989.67,9,2,2,1,0,0,0.0,0.0,40.0,1,0
40.0,1,108948.05,13,2,7,1,0,0,0.0,0.0,40.0,1,0
37.0,4,143745.72,9,-1,3,2,0,1,0.0,0.0,40.0,0,0
39.0,4,174421.33,10,0,3,2,0,1,0.0,0.0,30.0,0,0
27.0,5,27076.805,9,0,3,0,0,0,0.0,0.0,50.0,1,0
57.0,4,159933.11,10,0,6,0,0,1,0.0,0.0,40.0,1,0
30.0,4,123739.875,7,2,2,1,0,0,0.0,0.0,40.0,1,0
37.0,4,97198.07,13,-1,2,0,0,0,0.0,0.0,45.0,1,0
25.0,4,185224.86,9,-1,2,3,0,0,0.0,0.0,30.587135,1,0
28.796354,4,208228.0,10,-1,6,3,0,0,0.0,0.0,16.814404,1,0
36.0,4,111022.87,14,-1,6,0,0,0,0.0,0.0,40.0,1,0
23.0,1,219319.45,13,2,7,1,0,0,0.0,0.0,40.0,1,0
48.0,4,215149.38,7,2,2,1,0,0,0.0,0.0,40.0,1,0
