age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,cond
28.0,na,542.0,0.0,0.0,83.717125,0.0,0.0,208.33649,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Cancer,0.0,0.0,54.197235,1.83,0.0,0
46.0,R,548.2308,4.0,3.0,10.0,4.0,0.0,16.974361,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Scorpio,0.0,0.0,3.0,0.9506032,0.0,0
27.0,O,562.0,0.0,0.0,91.46791,0.0,0.0,190.56972,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,1.0,0.0,Pisces,0.0,0.0,51.0,1.6784871,0.0,0
23.213194,na,548.2308,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Leo,0.0,0.0,7.2271485,0.27,0.0,0
28.0,R,428.2422,0.0,0.0,36.0,0.0,0.0,100.33589,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,31.0,1.07,0.0,0
26.0,na,533.0,0.0,0.0,13.0,0.0,0.0,10.746855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Pisces,0.0,0.0,6.0,0.27,0.0,0
30.0,O,713.28015,0.0,0.0,44.0,0.0,0.0,118.13947,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,Monthly,0.0,0.0,0.0,0.0,Libra,1.0,0.0,39.0,1.33,0.0,0
26.0,na,637.0565,0.0,0.0,37.0,0.0,0.0,223.15266,0.0,0.0,15.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,1.0,0.0,0.0,Leo,0.0,0.0,60.0,2.0270133,1.0,0
20.0,na,599.25903,0.0,0.0,29.0,0.0,0.0,55.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Monthly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,13.0,0.47295636,0.0,0
25.0,na,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,32.042957,0.0,0.0,0
