age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,cond
33.0,na,451.26474,8.0,2.0,24.0,8.0,0.0,65.61153,0.0,0.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,na,1.0,0.0,16.0,0.5860547,0.0,0
24.0,na,548.2308,0.0,0.0,37.0,0.0,0.0,54.833897,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,na,0.0,0.0,0.0,0.0,Cancer,0.0,0.0,15.0,0.57,0.0,0
51.0,R,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,na,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,32.042957,0.0,0.0,0
24.0,na,435.57898,0.0,0.0,30.0,0.0,0.0,84.76661,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Virgo,1.0,0.0,30.0,0.90947574,1.0,0
24.0,na,548.2308,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,na,0.0,0.0,5.0,0.23,0.0,0
43.0,na,584.6187,5.0,0.0,76.10487,7.0,0.0,115.36805,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Capricorn,0.0,0.0,29.0,0.87,0.0,0
37.0,na,548.2308,2.0,0.0,39.0,1.0,0.0,89.72166,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Leo,0.0,0.0,31.493458,0.959836,0.0,0
43.0,R,690.0479,3.0,1.0,36.408173,2.0,0.0,113.08888,0.0,0.0,25.739054,1.0,1.0,1.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,27.172527,0.9323627,1.0,0
34.0,na,548.2308,27.587635,1.0,59.0,24.005312,0.0,119.18869,0.0,0.0,17.625713,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Taurus,1.0,0.0,30.0,0.93,0.0,0
34.0,na,548.2308,0.0,0.0,31.0,0.0,0.0,81.77132,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,na,0.0,0.0,0.0,0.0,Libra,0.0,0.0,23.915543,0.93,0.0,0
42.0,na,548.2308,0.0,0.0,28.0,0.0,0.0,89.05617,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Leo,0.0,0.0,17.0,0.7,1.0,0
43.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,45.62891,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,na,0.0,0.0,0.0,0.0,Leo,0.0,0.0,17.247713,0.64422745,0.0,0
28.0,na,554.0,0.0,0.0,14.0,0.0,0.0,37.090458,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,na,0.0,0.0,1.0,0.0,Aries,0.0,0.0,17.0,0.6542635,0.0,0
22.0,R,627.44635,1.0,0.0,9.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,11.0,0.5,1.0,0
35.0,na,611.9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Monthly,0.0,0.0,0.0,0.0,Pisces,0.0,0.0,32.042957,0.0,0.0,0
43.0,R,456.7474,1.0,1.0,118.981514,1.0,0.0,292.67285,0.0,0.0,43.768322,1.0,1.0,1.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Aquarius,0.0,0.0,59.0,1.9288516,0.0,0
31.0,O,465.94052,3.0,0.0,80.0,2.0,0.0,274.94666,0.0,0.0,27.998514,1.0,1.0,1.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Leo,1.0,0.0,65.0,2.17,1.0,0
28.0,R,837.63776,1.0,0.0,16.0,1.0,0.0,40.551228,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,6.0,0.17,1.0,0
19.0,na,503.22763,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,5.0,0.4,0.0,0
57.508152,na,568.7042,0.0,0.0,21.0,0.0,0.0,67.137695,0.0,0.0,5.0430593,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Capricorn,0.0,0.0,24.0,1.23,1.0,0
23.0,R,548.2308,0.0,0.0,0.0,0.0,0.0,145.01868,0.0,0.0,13.283994,1.0,0.0,0.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Cancer,0.0,0.0,38.0,1.27,0.0,0
31.0,R,548.2308,0.0,0.0,0.0,0.0,0.0,2.7949057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Aquarius,0.0,0.0,32.042957,0.0,0.0,0
29.0,R,599.52783,25.098925,1.0,29.0,22.060862,0.0,73.05851,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,15.0,0.667129,1.0,0
27.0,R,527.0,4.0,1.0,42.84832,5.0,0.0,77.96669,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,11.610131,0.43,1.0,0
33.0,na,556.78143,42.163788,0.0,66.0,42.73606,0.0,205.11427,0.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Scorpio,1.0,0.0,38.906094,1.37,1.0,0
37.0,na,553.32214,2.0,0.0,74.0,2.0,0.0,121.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,na,0.0,0.0,32.042957,1.0,0.0,0
