age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,cond
23.0,na,548.2308,1.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,1.0,0.0,32.042957,0.0,0.0,0
25.0,na,548.2308,0.0,0.0,69.00342,0.0,0.0,203.19489,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Scorpio,1.0,0.0,55.0,1.8142958,0.0,0
26.0,na,548.2308,0.0,0.0,42.0,0.0,0.0,68.35832,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,40.0,1.23,1.0,0
37.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,13.493596,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Leo,1.0,0.0,6.0,0.2,0.0,0
40.0,O,485.0,1.0,0.0,40.0,1.0,0.0,90.42988,0.0,0.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,32.042957,1.1,1.0,0
24.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,19.993196,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Taurus,0.0,0.0,1.0,0.03,0.0,0
37.466045,na,548.2308,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Pisces,0.0,0.0,1.0,0.17,0.0,0
25.0,R,548.2308,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Cancer,0.0,0.0,3.5010123,0.13474669,0.0,0
41.0,R,548.2308,0.0,0.0,0.0,0.0,1.0,251.7595,1.7026194,0.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,Weekly,0.0,0.0,1.0,0.0,Libra,0.0,0.0,61.0,2.059841,1.0,0
29.0,na,722.71014,18.0,1.0,13.0,18.0,0.0,57.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,na,0.0,0.0,16.0,0.53,1.0,0
44.0,R,487.04773,0.0,0.0,65.12391,0.0,0.0,173.23395,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,Monthly,0.0,0.0,0.0,0.0,Capricorn,0.0,0.0,48.0,1.63,0.0,0
24.0,R,548.2308,0.0,0.0,69.0642,0.0,0.0,279.4094,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Virgo,1.0,0.0,67.0,2.23,1.0,0
33.0,R,571.0,18.436697,0.0,139.73672,16.191847,0.0,299.72635,0.0,0.0,51.223648,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Scorpio,0.0,0.0,64.0,2.13,1.0,0
