age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,cond
28.0,R,574.0,2.0,0.0,185.84868,2.0,0.0,271.58707,0.0,0.0,33.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Taurus,1.0,0.0,61.0,2.0545747,0.0,0
27.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,Gemini,1.0,0.0,32.042957,0.0,0.0,0
31.0,R,488.07913,8.0,5.7330084,60.284523,9.0,0.0,145.0,0.0,0.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Scorpio,0.0,0.0,32.042957,1.13,1.0,0
27.0,R,498.0,25.300476,0.0,77.338936,21.159254,0.0,264.72214,0.0,0.0,34.455605,1.0,1.0,1.0,1.0,0.0,2.0,Monthly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,56.0,1.77,1.0,0
28.0,na,548.2308,0.0,0.0,17.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Pisces,1.0,0.0,16.0,0.0,0.0,0
28.0,R,575.0,2.0,0.0,29.70798,2.0,0.0,100.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,2.0,Semi-Monthly,0.0,1.0,0.0,0.0,Gemini,0.0,0.0,30.341047,0.97,1.0,0
31.0,R,475.5424,1.0,0.0,8.0,1.0,0.0,271.6629,0.0,0.0,25.0,1.0,1.0,1.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Taurus,0.0,0.0,67.0,2.23,1.0,0
23.0,R,548.2308,0.0,0.0,1.4182478,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Scorpio,0.0,0.0,1.0,0.13,0.0,0
33.0,R,616.8841,31.821947,0.0,47.0,33.718082,0.0,138.89362,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,na,0.0,1.0,0.0,0.0,Scorpio,0.0,0.0,34.641407,1.1,1.0,0
22.0,na,548.2308,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,2.0,0.17992385,1.0,0
