age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,cond
35.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,25.936382,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Aries,0.0,0.0,7.0,0.27,1.0,1
28.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,193.01332,0.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,Monthly,0.0,0.0,0.0,0.0,Aquarius,0.0,0.0,60.0,2.0,0.0,1
22.0,R,498.75256,3.0,0.0,43.839687,0.0,0.0,132.8856,0.0,0.0,1.3610069,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,1.0,0.0,0.0,Aries,0.0,0.0,49.0,1.5445102,0.0,1
39.0,na,583.37573,1.0,0.0,14.645705,2.0,0.0,69.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,32.042957,1.2,0.0,1
28.0,R,510.3713,0.0,0.0,0.0,0.0,0.0,84.20352,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,na,0.0,0.0,0.0,0.0,Libra,0.0,0.0,49.0,1.7,1.0,1
28.0,R,580.221,0.0,0.0,27.0,0.0,0.0,119.33393,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,47.0,1.47,0.0,1
49.0,na,492.15973,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Pisces,0.0,0.0,32.042957,0.0,0.0,1
21.0,na,504.2541,0.0,0.0,3.0,0.0,0.0,21.00997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,8.0,0.770574,1.0,1
23.0,R,576.15265,0.0,0.0,6.0,0.0,0.0,44.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,Monthly,0.0,0.0,0.0,0.0,Aquarius,0.0,0.0,6.0,0.2,1.0,1
17.000051,R,638.50903,0.0,0.0,0.0,0.0,0.0,82.33262,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,Semi-Monthly,0.0,0.0,0.0,0.0,Cancer,0.0,0.0,54.0,1.8,0.0,1
23.0,O,516.0,0.0,0.0,0.0,0.0,0.0,171.3539,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,45.0,1.5112469,0.0,1
17.0,na,548.2308,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,Aries,1.0,0.0,1.0,0.07,0.0,1
41.107273,O,548.2308,0.0,0.0,0.0,0.0,0.0,19.009283,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,22.67272,0.72901595,0.0,1
34.0,R,511.0525,0.0,0.0,0.0,0.0,0.0,124.976814,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Scorpio,0.0,0.0,31.0,0.93,1.0,1
26.0,R,612.2568,0.0,0.0,0.0,0.0,0.0,196.60986,0.0,0.0,28.481354,1.0,0.0,0.0,0.0,1.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,52.0,1.7152749,0.0,1
23.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,25.0,0.75,0.0,1
21.0,na,492.2421,0.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,39.0,1.27,0.0,1
25.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Monthly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,4.0,0.13,0.0,1
22.0,na,645.13684,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,Scorpio,0.0,0.0,13.0,0.40243745,1.0,1
40.0,O,553.5958,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,11.120849,1.0,1.0,1.0,0.0,1.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,Leo,0.0,0.0,45.0,1.5282155,0.0,1
28.0,na,634.9502,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Semi-Monthly,0.0,1.0,0.0,0.0,Aquarius,0.0,0.0,27.0,0.7713693,0.0,1
27.0,O,596.9406,0.0,0.0,0.0,0.0,0.0,74.08612,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,2.0,Weekly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,31.10817,0.97,0.0,1
46.0,na,542.0,0.0,0.0,0.0,0.0,0.0,121.7729,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,37.0,1.27,0.0,1
18.0,na,592.0,0.0,0.0,4.0,0.0,0.0,53.118423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,15.378596,0.87,1.0,1
28.0,O,609.0,0.0,0.0,0.0,0.0,1.0,165.68173,0.0,0.0,54.316666,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Cancer,1.0,0.0,36.0,1.27,0.0,1
32.0,na,556.0,0.0,0.0,41.721176,0.0,0.0,47.808823,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,Weekly,0.0,0.0,0.0,0.0,Aquarius,1.0,0.0,28.0,0.83,1.0,1
29.0,na,548.2308,0.0,0.0,0.0,0.0,1.0,56.328625,0.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Scorpio,0.0,0.0,19.0,0.7846986,0.0,1
34.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,32.042957,0.0,0.0,1
25.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,32.042957,1.0,1.0,1
38.0,R,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Pisces,0.0,0.0,2.0,0.07,0.0,1
20.0,na,548.2308,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,8.0,0.27,0.0,1
22.0,na,548.2308,0.0,0.0,11.0,0.0,0.0,49.436832,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,Weekly,0.0,0.0,1.0,0.0,Taurus,0.0,0.0,22.4671,0.7,0.0,1
46.0,R,508.41824,0.0,0.0,49.28541,0.0,1.0,205.72444,0.0,0.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,51.0,1.6266388,1.0,1
24.0,na,418.6971,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,Aries,0.0,0.0,6.0,0.17747372,0.0,1
35.0,R,488.75302,0.0,0.0,0.0,0.0,1.0,39.156635,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,na,0.0,0.0,6.5999045,0.2748833,1.0,1
40.0,na,548.2308,0.0,0.0,0.038892534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Libra,1.0,0.0,2.0,0.07318669,0.0,1
29.0,R,436.84747,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,32.042957,1.0,0.0,1
37.0,R,548.2308,0.0,0.0,1.0,0.0,0.0,23.912977,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,13.0,0.47639963,0.0,1
38.0,na,616.3584,0.0,0.0,8.851332,0.0,0.0,65.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Weekly,0.0,0.0,1.0,0.0,Gemini,0.0,0.0,14.0,0.47,0.0,1
40.0,na,638.1202,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,9.0,0.25074792,0.0,1
27.0,na,432.8952,3.0,1.0,1.0,3.5057168,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,1.0,0.09849816,0.0,1
34.0,O,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Cancer,0.0,0.0,1.0,0.07,0.0,1
20.0,R,544.0,8.0,1.0,10.0,11.477849,0.0,51.857464,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,27.0,0.763102,1.0,1
27.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,na,0.0,0.0,4.0,0.13,0.0,1
56.0,O,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,Aries,0.0,0.0,6.0,0.1,0.0,1
33.0,na,607.93555,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Pisces,1.0,0.0,21.0,0.67,0.0,1
23.0,R,571.0,1.0,1.0,49.566193,2.0,0.0,160.44963,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,na,0.0,0.0,43.672504,1.37,0.0,1
22.0,na,500.68845,0.0,0.0,24.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,Weekly,0.0,0.0,0.0,0.0,Pisces,0.0,0.0,14.0,0.53,1.0,1
31.0,R,548.2308,0.0,0.0,1.0,0.0,0.0,21.192997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Pisces,0.0,0.0,12.0,0.5951244,0.0,1
19.0,O,548.2308,0.0,0.0,4.0,0.0,0.0,24.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,Monthly,0.0,0.0,0.0,0.0,Leo,0.0,0.0,11.0,0.37,0.0,1
20.0,na,497.2019,3.0,0.0,2.0,4.0,0.0,24.630482,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,Monthly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,10.093502,0.3,1.0,1
26.0,R,519.8031,0.0,0.0,0.0,0.0,0.0,43.117016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Monthly,0.0,0.0,1.0,0.0,Virgo,0.0,0.0,25.0,0.8645955,1.0,1
30.0,R,544.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,32.042957,0.9,0.0,1
68.3117,na,527.86053,0.0,0.0,0.0,0.0,1.0,28.976053,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,Bi-Weekly,0.0,0.0,0.0,1.0,Scorpio,0.0,0.0,12.0,0.47,0.0,1
28.0,R,548.2308,0.0,0.0,0.0,0.0,0.0,85.2714,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,Weekly,0.0,0.0,0.0,0.0,na,0.0,0.0,39.0,1.3053362,0.0,1
32.0,na,553.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1.9338601,1.0,1.0,1.0,1.0,0.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,32.042957,1.0347488,0.0,1
23.0,na,569.0089,0.0,0.0,9.0,0.0,0.0,31.25625,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,8.0,0.2,0.0,1
31.0,R,636.1149,0.0,0.0,0.0,0.0,0.0,34.60967,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,Semi-Monthly,0.0,0.0,0.0,0.0,Taurus,0.0,0.0,21.09015,0.67,0.0,1
28.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,32.042957,0.0,0.0,1
25.0,na,623.74164,0.0,0.0,0.0,0.0,0.0,146.0573,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,Scorpio,0.0,0.0,51.0,1.7,0.0,1
46.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Libra,1.0,0.0,32.042957,0.0,0.0,1
29.0,na,548.2308,0.0,0.0,21.9361,0.0,0.0,128.71223,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,Weekly,0.0,0.0,0.0,0.0,Leo,0.0,0.0,32.042957,1.11714,0.0,1
21.0,R,522.43616,0.0,0.0,41.0,0.0,0.0,63.435516,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Sagittarius,1.0,0.0,43.770527,1.27,0.0,1
20.0,na,548.2308,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Leo,0.0,0.0,1.0,0.21911365,1.0,1
30.0,R,521.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,1.0,0.0,Sagittarius,0.0,0.0,13.0,0.5,0.0,1
48.0,na,545.1152,0.0,0.0,0.0,0.0,1.0,117.9837,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,na,1.0,0.0,32.0,0.9,1.0,1
23.0,na,548.2308,0.0,0.0,5.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Monthly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,6.0,0.40004256,0.0,1
32.0,na,566.0,0.0,0.0,2.0,0.0,0.0,6.2608414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Monthly,0.0,0.0,0.0,0.0,na,0.0,0.0,1.0,0.36109403,0.0,1
20.532198,na,548.2308,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Taurus,1.0,0.0,32.0,0.0,0.0,1
35.0,R,557.3164,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,Monthly,0.0,0.0,0.0,0.0,Leo,0.0,0.0,42.0,1.3465616,0.0,1
50.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,17.0,0.53,0.0,1
32.0,R,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,9.0,0.3676119,0.0,1
38.0,R,485.0,0.0,0.0,0.0,0.0,1.0,152.28139,0.0,0.0,19.0,1.0,1.0,1.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Scorpio,0.0,0.0,44.0,1.5,0.0,1
39.038193,na,548.2308,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Taurus,0.0,0.0,52.0,1.7,0.0,1
29.0,R,516.2214,0.0,0.0,0.0,0.0,0.0,110.19455,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Aries,0.0,0.0,53.8569,1.7391984,0.0,1
28.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Leo,0.0,0.0,32.042957,0.0,0.0,1
28.0,R,548.2308,0.0,0.0,0.0,0.0,0.0,151.60371,1.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,2.0,na,0.0,0.0,0.0,0.0,Libra,0.0,0.0,48.146946,1.6,1.0,1
19.0,R,548.2308,1.0,0.0,3.0,2.0,0.0,7.4484286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,na,0.0,0.0,3.0,0.2,0.0,1
38.0,R,550.1269,7.0,1.0,6.0,8.0,0.0,30.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,Aquarius,0.0,0.0,22.182268,0.8009331,1.0,1
22.0,na,497.27484,0.0,0.0,0.0,0.0,0.0,36.387745,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,30.0,0.92,0.0,1
25.0,R,535.0,0.0,0.0,0.0,0.0,0.0,32.472946,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Libra,0.0,1.0,5.7804832,0.17,1.0,1
32.0,R,548.2308,0.0,0.0,37.06845,0.0,0.0,89.12168,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Taurus,0.0,0.0,26.990572,0.8472182,0.0,1
23.0,na,612.96643,0.0,0.0,5.0,0.0,0.0,28.164324,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Pisces,0.0,0.0,4.743118,0.13,0.0,1
27.0,R,548.2308,0.0,0.0,0.0,0.0,1.0,105.77208,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,46.0,1.5740484,0.0,1
23.0,na,548.2308,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,1.0,0.0,0.0,1
22.0,R,535.40546,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,25.0,0.6909435,0.0,1
33.0,na,456.3759,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,8.0,0.27,0.0,1
19.18971,na,548.2308,0.0,0.0,2.0,0.0,0.0,8.625741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,Weekly,0.0,0.0,0.0,0.0,Aquarius,0.0,0.0,5.0,0.17,0.0,1
36.0,O,548.2308,0.0,0.0,0.0,0.0,1.541375,4.9314337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Monthly,0.0,0.0,0.0,0.0,na,0.0,0.0,4.0,0.14260837,0.0,1
25.0,O,612.431,3.0,0.0,0.0,4.0,1.0,211.44086,0.0,0.0,27.05739,1.0,1.0,1.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Taurus,0.0,0.0,61.0,2.03,0.0,1
24.0,na,548.2308,0.0,0.0,16.0,0.0,0.0,59.44027,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Aquarius,0.0,0.0,18.0,0.7,0.0,1
20.0,na,468.51752,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,Monthly,0.0,0.0,0.0,0.0,Cancer,1.0,0.0,32.042957,1.07,0.0,1
28.0,na,466.58148,0.0,0.0,0.0,0.0,1.0,95.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,Bi-Weekly,0.0,0.0,0.0,0.0,na,0.0,0.0,32.0,1.0,1.0,1
31.0,R,548.2308,1.0,0.0,7.0,2.0,0.0,35.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,na,0.0,0.0,0.0,0.0,Capricorn,0.0,0.0,8.0,0.2,0.0,1
57.40663,na,487.12338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,na,0.0,0.0,0.0,0.0,Taurus,0.0,0.0,1.0,0.0,1.0,1
24.0,R,548.2308,0.0,0.0,29.0,0.0,0.0,133.55704,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,14.0,0.5,1.0,1
20.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Monthly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,1.0,0.07,0.0,1
