age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,cond
29.0,R,586.59186,40.774925,1.0,124.75751,40.636814,0.0,286.3204,0.0,0.0,33.0,1.0,1.0,1.0,1.0,0.0,2.0,Weekly,0.0,0.0,0.0,0.0,Aquarius,0.0,0.0,66.0,2.17,1.0,0
22.0,na,506.36725,14.0,3.0,38.0,13.0,0.0,69.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Capricorn,0.0,0.0,25.0,0.83,1.0,0
22.0,na,509.61057,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,4.0,0.47,1.0,0
41.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,32.042957,0.0,0.0,0
39.0,O,651.2831,0.0,0.0,217.27269,0.0,0.0,284.48163,0.0,0.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Gemini,1.0,1.0,55.0,1.8,0.0,0
26.0,na,617.48395,0.0,0.0,0.0,0.0,0.0,231.2111,0.0,0.0,11.0,1.0,1.0,1.0,1.0,0.0,2.0,na,0.0,0.0,0.0,0.0,Aries,1.0,0.0,64.0,2.17,0.0,0
27.0,R,609.0,0.0,0.0,99.50407,0.0,0.0,245.17265,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,Weekly,0.0,0.0,0.0,0.0,Leo,0.0,0.0,56.0,1.83,1.0,0
23.0,R,604.448,8.0,1.0,34.0,9.0,0.0,85.963554,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,Libra,0.0,0.0,21.0,0.9,0.0,0
40.0,na,529.0,0.0,0.0,1.0,0.0,0.0,5.1978784,0.0,0.0,1.430392,1.0,1.0,1.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Leo,0.0,0.0,2.0,0.13,0.0,0
26.0,na,443.70856,0.0,0.0,10.87601,0.0,0.0,11.954277,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Scorpio,0.0,0.0,5.0,0.14030394,0.0,0
19.0,na,548.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,32.042957,0.0,0.0,0
32.0,R,520.2348,1.0,0.0,19.0,1.0,0.0,21.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,na,0.0,0.0,0.0,0.0,na,0.0,0.0,3.0,0.03,1.0,0
28.0,R,548.2308,0.0,0.0,53.0,0.0,0.0,96.893234,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Virgo,1.0,0.0,39.845722,1.33,1.0,0
31.0,O,598.91364,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,1.0,0.0,Scorpio,0.0,1.0,47.0,1.5275853,0.0,0
21.0,na,548.2308,0.0,0.0,3.3868275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,na,0.0,0.0,4.0,0.17,0.0,0
48.0,O,572.543,10.744406,1.0,50.755688,10.968673,0.0,273.45447,0.0,0.0,36.829155,1.0,1.0,1.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,1.0,0.0,Pisces,0.0,0.0,68.0,2.2335181,0.0,0
31.0,R,586.0503,1.0,0.0,106.46524,1.0,0.0,238.75638,0.0,0.0,11.0,1.0,1.0,1.0,0.0,1.0,0.0,na,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,60.0,2.03,0.0,0
51.0,R,577.5655,0.0,0.0,0.0,0.0,0.0,224.21443,0.0,0.0,18.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Gemini,0.0,0.0,75.51908,2.5201058,0.0,0
36.0,R,594.1335,0.0,0.0,0.0,0.0,1.9784412,234.31,0.0,0.0,43.756363,1.0,1.0,1.0,1.0,0.0,2.0,na,0.0,0.0,0.0,0.0,Virgo,0.0,0.0,75.15489,2.4437277,1.0,0
28.0,na,548.2308,0.0,0.0,0.0,0.0,2.0,236.52997,1.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,na,0.0,0.0,67.0,2.23,0.0,0
38.0,O,603.4694,17.0,0.0,33.488438,18.49491,0.0,280.72104,0.0,0.0,31.0,1.0,0.0,0.0,1.0,0.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,na,0.0,0.0,70.51253,2.3066795,1.0,0
23.0,na,608.22095,0.0,0.0,0.0,0.0,0.0,0.22815455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,na,0.0,0.0,32.042957,0.0,0.0,0
39.0,na,570.0,3.0,0.0,46.4094,3.0,0.0,103.835365,0.0,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,32.042957,1.03,0.0,0
36.0,R,594.0,17.0,1.0,56.506947,15.045583,0.0,167.89711,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,Bi-Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,33.0,1.13,0.0,0
25.0,na,592.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,Libra,1.0,0.0,3.0,0.10640086,0.0,0
23.0,R,548.2308,0.0,0.0,12.0,0.0,0.0,55.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,Weekly,0.0,0.0,0.0,0.0,Sagittarius,0.0,0.0,20.567705,1.07,0.0,0
35.92711,R,548.2308,0.0,0.0,40.52526,0.0,0.0,87.35215,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,Semi-Monthly,0.0,0.0,0.0,0.0,Aquarius,0.0,0.0,25.0,1.2,1.0,0
